Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Toyota,Corolla,"KSh 700,000","Uasin Gishu, Eldoret CBD, 2 days ago",2006,200000 km,Manual,Silver,Local Used,https://jiji.co.ke/kimumu/cars/toyota-corolla-2006-silver-yKQhLS6mEpHD9FK3SJBf9CmV.html?page=5&pos=3&cur_pos=3&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=82
Mitsubishi,Lancer,"KSh 700,000","Nairobi, Karen, 4 hours ago",2012,189654 km,Manual,Silver,Local Used,https://jiji.co.ke/karen/cars/mitsubishi-lancer-2012-silver-hx8po05GqVakOkxBo6AdfyDw.html?page=5&pos=8&cur_pos=8&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=87
Mitsubishi,Pajero,"KSh 700,000","Nairobi, Ridgeways, 1 hour ago",2005,,Automatic,Silver,Local Used,https://jiji.co.ke/ridgeways/cars/mitsubishi-pajero-2005-silver-oK3SdCVmqgRRM0wgrNi3c7gf.html?page=5&pos=10&cur_pos=10&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=89
Mazda,Demio,"KSh 700,000","Nairobi, Nairobi Central, 1 hour ago",2013,,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/mazda-demio-2013-gray-Cb3jZgX8lUVXtVmtgxexIzCO.html?page=5&pos=13&cur_pos=13&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=92
Toyota,IST,"KSh 700,000","Kiambu, Ruiru, 1 hour ago",2007,,Automatic,Gray,Local Used,https://jiji.co.ke/ruiru/cars/toyota-ist-2007-gray-5AHG2DPFEDV9jZhKwaoGRlwr.html?page=5&pos=16&cur_pos=16&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=95
Honda,Fit,"KSh 700,000","Nairobi, Muthaiga, 1 hour ago",2012,131255 km,Automatic,Green,Local Used,https://jiji.co.ke/muthaiga/cars/honda-fit-2012-green-yoWBTSdG2wqGzdxXnRLJ5EE9.html?page=5&pos=18&cur_pos=18&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=97
Toyota,Harrier,"KSh 700,000","Nairobi, Ngara, 1 hour ago",2003,128484 km,CVT,Gray,Local Used,https://jiji.co.ke/ngara/cars/toyota-harrier-2003-gray-tuutSRtSPPGwUvzEwQdBIkjC.html?page=6&pos=1&cur_pos=1&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=100
Toyota,Probox,"KSh 700,000","Nyeri, Karatina Town, 14 hours ago",2014,,Automatic,White,Local Used,https://jiji.co.ke/karatina-town/cars/toyota-probox-2014-white-tIzugpBRrumtOB0p8mQwZTmz.html?page=6&pos=3&cur_pos=3&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=102
Mazda,Demio,"KSh 700,000","Nairobi, Komarock, 57 min ago",2014,119853 km,Automatic,White,Local Used,https://jiji.co.ke/komarock/cars/mazda-demio-2014-white-wSPAyD1NzXrUHtYmroapf9an.html?page=6&pos=6&cur_pos=6&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=105
Mercedes-Benz,C200,"KSh 700,000","Kiambu, Ruiru, 13 hours ago",2003,165000 km,Automatic,Blue,Local Used,https://jiji.co.ke/ruiru/cars/mercedes-benz-c200-2003-blue-jM66VtSQ7lbABgqW7VMETcZo.html?page=6&pos=9&cur_pos=9&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=108
Mazda,Demio,"KSh 700,000","Nairobi, Nairobi Central, 1 hour ago",2013,,Automatic,Burgundy,Local Used,https://jiji.co.ke/nairobi-central/cars/mazda-demio-2013-burgundy-dsJJQE8iONqTE7tiwzUwaLbp.html?page=6&pos=12&cur_pos=12&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=111
Toyota,Ractis,"KSh 700,000","Nairobi, Ruai, 27/05",2011,,Automatic,Gray,Local Used,https://jiji.co.ke/ruai/cars/toyota-ractis-2011-gray-dimBj5tVYiUA4uqSWTIIH7Af.html?page=6&pos=15&cur_pos=15&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=114
Nissan,March,"KSh 700,000","Nairobi, Upperhill, 2 hours ago",2016,,Automatic,Pearl,Foreign Used,https://jiji.co.ke/upperhill/cars/nissan-march-2016-pearl-bIdDpLuib5fosQkqO8xjduA.html?page=6&pos=18&cur_pos=18&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=117
Subaru,Legacy,"KSh 699,999","Nairobi, Ridgeways, 4 hours ago",2008,159000 km,Automatic,,Local Used,https://jiji.co.ke/ridgeways/cars/subaru-legacy-2-5-i-2008-gray-spoLikVSUlZYFEA9syAbdNYi.html?page=7&pos=2&cur_pos=2&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=121
Daihatsu,Cast,"KSh 699,999","Mombasa, Mombasa CBD, 1 hour ago",2018,68555 km,Automatic,Burgundy,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/daihatsu-cast-2018-burgundy-ds5TPgIv55UXOic8BrZ57Vgo.html?page=7&pos=5&cur_pos=5&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=124
Subaru,Forester,"KSh 699,999","Nairobi, Kilimani, 1 hour ago",2002,,Automatic,Silver,Local Used,https://jiji.co.ke/kilimani/cars/subaru-forester-2002-silver-dMA7PWuSmTy960EfNcI7eIz8.html?page=7&pos=8&cur_pos=8&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=127
Nissan,Note,"KSh 699,000","Mombasa, Mombasa CBD, 1 hour ago",2014,,Automatic,Black,Local Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-note-2014-black-5EwG83mly1iXZlksX7bflaRs.html?page=7&pos=11&cur_pos=11&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=130
Suzuki,Alto,"KSh 699,000","Nairobi, Westlands, 1 hour ago",2018,91000 km,Automatic,,Foreign Used,https://jiji.co.ke/westlands/cars/suzuki-alto-660cc-awd-2018-white-bamnNICxMsdSP69E5X6vZlS9.html?page=7&pos=15&cur_pos=15&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=134
Mazda,Demio,"KSh 699,000","Nairobi, Ridgeways, 1 hour ago",2011,139000 km,Automatic,Blue,Local Used,https://jiji.co.ke/ridgeways/cars/mazda-demio-2011-blue-wtIdNBjmmSMiShNdQvVGlqfs.html?page=7&pos=19&cur_pos=19&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=138
Toyota,Vitz,"KSh 699,000","Mombasa, Mombasa CBD, 1 hour ago",2013,115000 km,Automatic,Purple,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-vitz-2013-purple-hyX562mdG86mzp8Qjz4jRaaY.html?page=8&pos=2&cur_pos=2&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=141
Mazda,Axela,"KSh 699,000","Nairobi, Langata, 58 min ago",2006,168000 km,Automatic,Silver,Local Used,https://jiji.co.ke/mugumo-ini-langata/cars/mazda-axela-2006-silver-pvcQv0eQQjC8Cw1ioLdGwv97.html?page=8&pos=4&cur_pos=4&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=143
Toyota,Voxy,"KSh 699,000","Nairobi, Nairobi Central, 4 hours ago",2007,156000 km,Automatic,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-voxy-2007-black-BsGR2zpIWWgmRzzf2t8vkZea.html?page=8&pos=6&cur_pos=6&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=145
Toyota,Mark X,"KSh 699,000","Nakuru, Nakuru Town West, 59 min ago",2008,,Automatic,,Local Used,https://jiji.co.ke/nakuru-town-west/cars/toyota-mark-x-2-5-awd-2008-white-zLrugd4gX71JMyef2LMownGQ.html?page=8&pos=9&cur_pos=9&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=148
Toyota,Mark X,"KSh 699,000","Kiambu, Kiambu / Kiambu , 5 hours ago",2007,150000 km,Automatic,Silver,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/toyota-mark-x-2007-silver-yPTjr7aWe9tVG2ayBIqGxyqO.html?page=8&pos=12&cur_pos=12&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=151
Subaru,Forester,"KSh 699,000","Nairobi, Kilimani, 1 hour ago",2006,175000 km,Automatic,,Local Used,https://jiji.co.ke/kilimani/cars/subaru-forester-2-5-xs-premium-automatic-2006-yHZYUjZWAYZpbLMZouxVLms7.html?page=8&pos=16&cur_pos=16&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=155
Honda,Fit,"KSh 699,000","Nairobi, Ridgeways, 1 hour ago",2013,,Automatic,Red,Local Used,https://jiji.co.ke/ridgeways/cars/honda-fit-2013-red-5i3BDETfdCsMkv9Yl3aoRJEC.html?page=8&pos=18&cur_pos=18&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=157
Renault,Kwid,"KSh 699,000","Kisumu, Kisumu Central, 1 day ago",2018,15860 km,AMT,Gray,Local Used,https://jiji.co.ke/central-kisumu/cars/renault-kwid-2018-gray-7BP27cQMitenu2AbMMVKsCOP.html?page=9&pos=1&cur_pos=1&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=160
Subaru,Forester,"KSh 695,007","Nairobi, Nairobi Central, 1 hour ago",2006,,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/subaru-forester-2-0-x-trend-2006-silver-fjkWJLfHWX5QElLiAMeo7sst.html?page=9&pos=4&cur_pos=4&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=163
Nissan,Note,"KSh 695,000","Nairobi, Ridgeways, 16 hours ago",2013,126000 km,CVT,Blue,Local Used,https://jiji.co.ke/ridgeways/cars/nissan-note-1-2-petrol-2013-blue-eNhNXIBLDaV1zryRrYlWqxhl.html?page=9&pos=7&cur_pos=7&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=166
Mazda,Tribute,"KSh 695,000","Nairobi, Karen, 55 min ago",2011,,Automatic,Gray,Local Used,https://jiji.co.ke/karen/cars/mazda-tribute-2011-gray-g51LPBUkRH8RB6wUQQNtmeS2.html?page=9&pos=10&cur_pos=10&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=169
Suzuki,Alto,"KSh 695,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/suzuki-alto-660cc-fwd-2017-white-tDS4NSVJedlbn3ilbOKATjdw.html?page=9&pos=13&cur_pos=13&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=172
Mazda,Tribute,"KSh 695,000","Kiambu, Ruaka, 1 hour ago",2011,,Automatic,Green,Local Used,https://jiji.co.ke/ruaka-banana/cars/mazda-tribute-2011-green-1w8eJwM2H1RswSgrbuJ92v8t.html?page=9&pos=15&cur_pos=15&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=174
Toyota,Corolla,"KSh 695,000","Nairobi, Ridgeways, 1 hour ago",2005,178000 km,Automatic,,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-corolla-sedan-2005-white-8hKhrIKB60GmQxqEFqDbShVc.html?page=9&pos=18&cur_pos=18&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=177
Nissan,X-Trail,"KSh 695,000","Nairobi, Roysambu, 1 hour ago",2005,,Automatic,,Local Used,https://jiji.co.ke/roysambu/cars/nissan-x-trail-2-0-2005-blue-pzwxAjvgBtvw7sDnBp4ND8uB.html?page=10&pos=1&cur_pos=1&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=180
Toyota,Porte,"KSh 695,000","Kiambu, Ruaka, 57 min ago",2011,143000 km,Automatic,Silver,Local Used,https://jiji.co.ke/ruaka-banana/cars/toyota-porte-2011-silver-dQOP9HQ9jAJFow3nbfyaY9YU.html?page=10&pos=4&cur_pos=4&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=183
Toyota,Premio,"KSh 695,000","Nairobi, Nairobi Central, 1 hour ago",2004,180000 km,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-premio-2004-gray-co4VqeZrLaLk0rmHWhf8IK9Y.html?page=10&pos=8&cur_pos=8&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=187
Mitsubishi,Galant,"KSh 695,000","Nairobi, Nairobi Central, 1 hour ago",2006,,Manual,Silver,Local Used,https://jiji.co.ke/nairobi-central/cars/mitsubishi-galant-2006-silver-D09W8cZEvAU05hDUa7WDvFT.html?page=10&pos=11&cur_pos=11&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=190
Toyota,Corolla Spacio,"KSh 695,000","Nairobi, Nairobi Central, 1 hour ago",2005,,Automatic,Blue,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-corolla-spacio-2005-blue-n6tIPmhEGscg2wHFnJRPzYZt.html?page=10&pos=14&cur_pos=14&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=193
Toyota,Crown,"KSh 695,000","Nairobi, Parklands/Highridge, 49 min ago",2006,,Automatic,Silver,Local Used,https://jiji.co.ke/parklands-highridge/cars/toyota-crown-2006-silver-zCRU6OXWpr54SYf9MsIa3kS9.html?page=10&pos=16&cur_pos=16&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=195
Toyota,Rush,"KSh 695,000","Nairobi, Komarock, 1 hour ago",2008,119856 km,Automatic,Silver,Local Used,https://jiji.co.ke/komarock/cars/toyota-rush-2008-silver-b3OPlkC6UPldGlhrp4DpyzXa.html?page=10&pos=19&cur_pos=19&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=198
Toyota,Corolla RunX,"KSh 695,000","Nairobi, Ridgeways, 1 hour ago",2003,,Automatic,Beige,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-corolla-runx-2003-beige-rJe55EDRbWYougtvuQayc6L6.html?page=11&pos=2&cur_pos=2&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=201
Toyota,Harrier,"KSh 695,000","Nairobi, Westlands, 58 min ago",2004,,Automatic,Silver,Local Used,https://jiji.co.ke/westlands/cars/toyota-harrier-2004-silver-lomChV4tsPolh8577GtztAlg.html?page=11&pos=5&cur_pos=5&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=204
Toyota,Axio,"KSh 690,007","Nairobi, Nairobi Central, 1 hour ago",2010,,Automatic,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-axio-2010-black-hrGRQzrKOpnE2NTynBSSqVwL.html?page=11&pos=10&cur_pos=10&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=209
Toyota,Corolla Fielder,"KSh 690,000","Nakuru, Nakuru Town East, 8 hours ago",2008,,Manual,Black,Local Used,https://jiji.co.ke/nakuru-east/cars/toyota-corolla-fielder-1-8-petrol-awd-2008-black-ss1wHfZk4Pw5itJIthTHMyh.html?page=11&pos=13&cur_pos=13&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=212
Mitsubishi,Outlander,"KSh 690,000","Nairobi, Nairobi Central, 20/05",2008,198788 km,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/mitsubishi-outlander-2008-gray-gqIb87xxwTMLdxY8Urvt9bCp.html?page=11&pos=15&cur_pos=15&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=214
Toyota,Passo,"KSh 690,000","Nairobi, Ridgeways, 1 hour ago",2014,125045 km,Automatic,Burgundy,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-passo-2014-burgundy-BKp0iuphe5vwSuQPwZi1VZjv.html?page=11&pos=17&cur_pos=17&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=216
Suzuki,Alto,"KSh 690,000","Nairobi, Westlands, 1 hour ago",2018,,Automatic,,Foreign Used,https://jiji.co.ke/westlands/cars/suzuki-alto-660cc-fwd-2018-white-d3IFasjyk19DBf3z1YP1UjXc.html?page=11&pos=20&cur_pos=20&ads_per_page=20&ads_count=2221&lid=0ZjGc5UaWR3iuHcf&indexPosition=219
