Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Honda,Vezel,"KSh 2,080,000","Nairobi, Runda, 1 hour ago",2016,85000 km,Automatic,,Foreign Used,https://jiji.co.ke/karura/cars/honda-vezel-1-5-hybrid-4wd-2016-blue-kG2gnINQiv1RbXGRdnxYBEGe.html?page=2&pos=13&cur_pos=13&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=32
Honda,Vezel,"KSh 2,080,000","Nairobi, Runda, 53 min ago",2016,,Automatic,,Local Used,https://jiji.co.ke/karura/cars/honda-vezel-1-5-hybrid-2wd-2016-black-sgaWztk9VI5s3zvUNNl25dAn.html?page=2&pos=15&cur_pos=15&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=34
Volkswagen,Golf,"KSh 2,080,000","Nairobi, Kilimani, 1 hour ago",2017,78000 km,Automatic,White,Foreign Used,https://jiji.co.ke/kilimani/cars/volkswagen-golf-2017-white-mfQd0oERSyfFT3BBZzBWtzfb.html?page=2&pos=18&cur_pos=18&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=37
Toyota,Land Cruiser Prado,"KSh 2,080,000","Nairobi, Nairobi Central, 59 min ago",2007,126134 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-2-7-i-16v-2007-black-rgjC144RgS56X9sokP4muglE.html?page=3&pos=1&cur_pos=1&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=40
Mazda,CX-5,"KSh 2,080,000","Nairobi, Ridgeways, 1 hour ago",2016,,Automatic,Red,Local Used,https://jiji.co.ke/ridgeways/cars/mazda-cx-5-2016-red-nFTSX0DB39qFsbYPE3rvRXir.html?page=3&pos=4&cur_pos=4&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=43
Toyota,Hilux,"KSh 2,080,000","Nairobi, Nairobi Central, 57 min ago",2010,157000 km,Manual,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-hilux-2-5-d-4d-4x4-srx-2010-black-Cc0buszOSEfqHiExsX8kLI18.html?page=3&pos=8&cur_pos=8&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=47
Lexus,RX 450h,"KSh 2,080,000","Kiambu, Kiambu / Kiambu , 1 hour ago",2009,,Automatic,Pearl,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/lexus-rx-450h-2009-pearl-hiDQv3oRnXfh0A2fmr2hTF63.html?page=3&pos=11&cur_pos=11&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=50
Toyota,Land Cruiser Prado,"KSh 2,075,000","Nairobi, Nairobi Central, 4 hours ago",2005,,Automatic,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-2005-black-mtPEWu84CVOHvWJJHMnhWVWi.html?page=3&pos=14&cur_pos=14&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=53
Mazda,Atenza,"KSh 2,070,000","Nairobi, Dagoretti, 1 hour ago",2018,114000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/dagoretti/cars/mazda-atenza-2018-black-r4FFAdyX9CdLXFIfN3fjOrEY.html?page=3&pos=17&cur_pos=17&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=56
Toyota,Hilux,"KSh 2,070,000","Nairobi, Nairobi Central, 1 hour ago",2010,133000 km,Manual,Blue,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-hilux-2010-blue-wbk2q343fhGsvGMWvaAXZnDC.html?page=3&pos=20&cur_pos=20&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=59
Toyota,Hilux,"KSh 2,070,000","Nairobi, Nairobi Central, 1 hour ago",2011,138000 km,Manual,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-hilux-2-5-d-4d-4x4-srx-2011-white-1pXX0ZVNzqNl6f8r9P2O5X7t.html?page=4&pos=3&cur_pos=3&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=62
Toyota,Allion,"KSh 2,060,000","Nairobi, Kilimani, 1 hour ago",2016,,Automatic,White,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-allion-2016-white-n3BlqQO6iD60yofzjMDo82H3.html?page=4&pos=6&cur_pos=6&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=65
Toyota,Land Cruiser,"KSh 2,052,000","Nairobi, Langata, 1 hour ago",1998,232347 km,Automatic,White,Local Used,https://jiji.co.ke/mugumo-ini-langata/cars/toyota-land-cruiser-1998-white-iLitKsdbUXMTOCGl7UMeK1VB.html?page=4&pos=10&cur_pos=10&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=69
Toyota,Allion,"KSh 2,050,000","Mombasa, Mombasa CBD, 59 min ago",2017,129000 km,Automatic,Green,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-allion-2017-green-jHHb6oKuCdBY0V87ltLR2xya.html?page=4&pos=13&cur_pos=13&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=72
Toyota,Esquire,"KSh 2,050,000","Nairobi, Ruaraka, 37 min ago",2015,95000 km,Automatic,Black,Local Used,https://jiji.co.ke/ruaraka/cars/toyota-esquire-2015-black-q4rNcgRdXO6x2ZIyjVYh8kX4.html?page=4&pos=15&cur_pos=15&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=74
Subaru,Levorg,"KSh 2,050,000","Mombasa, Mombasa CBD, 1 hour ago",2017,67000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-levorg-2017-silver-laF0rlHgLl6Zl9SfT3dIftXF.html?page=4&pos=18&cur_pos=18&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=77
Toyota,Vanguard,"KSh 2,050,000","Nairobi, Ridgeways, 1 hour ago",2012,115065 km,Automatic,Matt Black,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-vanguard-2012-matt-black-eLAszWvRbBJCpESFzCJYM61R.html?page=5&pos=1&cur_pos=1&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=80
Mitsubishi,Outlander,"KSh 2,050,000","Nairobi, Mombasa Road, 16 hours ago",2015,,Automatic,Burgundy,Local Used,https://jiji.co.ke/mombasa-road/cars/mitsubishi-outlander-2015-burgundy-pD3Ik4w74ptaGGC0uGvp4ve5.html?page=5&pos=4&cur_pos=4&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=83
Toyota,Voxy,"KSh 2,050,000","Nairobi, Ridgeways, 1 hour ago",2015,162000 km,Automatic,Purple,Foreign Used,https://jiji.co.ke/ridgeways/cars/toyota-voxy-2015-purple-rG26J00M3YWvre5CpBRe3I7u.html?page=5&pos=7&cur_pos=7&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=86
Subaru,Legacy,"KSh 2,050,000","Nairobi, Parklands/Highridge, 1 hour ago",2015,98943 km,Automatic,Red,Local Used,https://jiji.co.ke/parklands-highridge/cars/subaru-legacy-2015-red-6F9Yzl0oelvXX0FwJ7Ucdvcj.html?page=5&pos=10&cur_pos=10&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=89
Toyota,Land Cruiser Prado,"KSh 2,050,000","Nairobi, Nairobi Central, 1 hour ago",2007,215000 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-3-0-d-4d-5dr-2007-silver-uhUKxiFNVsS8bpz4vjhvcW3.html?page=5&pos=13&cur_pos=13&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=92
Subaru,Forester,"KSh 2,050,000","Nairobi, Roysambu, 1 hour ago",2015,101124 km,Automatic,,Local Used,https://jiji.co.ke/roysambu/cars/subaru-forester-2015-red-s9TbumEpw72UMes40nBKiAzE.html?page=5&pos=16&cur_pos=16&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=95
Mitsubishi,RVR,"KSh 2,050,000","Mombasa, Mombasa CBD, 2 hours ago",2015,167000 km,Automatic,Teal,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-rvr-2015-teal-mH2KyKge72K9zzF6i8eX62uN.html?page=5&pos=20&cur_pos=20&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=99
Audi,A4,"KSh 2,050,000","Nairobi, Kilimani, 1 hour ago",2015,,Automatic,Black,Local Used,https://jiji.co.ke/kilimani/cars/audi-a4-2015-black-7VBoNjfaUVo7Q3P67QWOtTVN.html?page=6&pos=3&cur_pos=3&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=102
Nissan,X-Trail,"KSh 2,050,000","Nairobi, Ridgeways, 1 hour ago",2016,97000 km,Automatic,,Local Used,https://jiji.co.ke/ridgeways/cars/nissan-x-trail-2-0-petrol-awd-2016-white-L03IRt4VibluFp0bymLPm8.html?page=6&pos=6&cur_pos=6&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=105
Mazda,CX-3,"KSh 2,050,000","Mombasa, Mombasa CBD, 2 hours ago",2017,69000 km,Automatic,Off white,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-3-2017-off-white-3veGrU4fxqhgXzi6zHH5NEZl.html?page=6&pos=9&cur_pos=9&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=108
Toyota,Land Cruiser Prado,"KSh 2,050,000","Nairobi, Upperhill, 4 hours ago",2008,169784 km,Automatic,,Local Used,https://jiji.co.ke/upperhill/cars/toyota-land-cruiser-prado-2-7-i-16v-2008-black-CeGQenh2kbbjllmTFoiBk5xJ.html?page=6&pos=12&cur_pos=12&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=111
Mazda,Axela,"KSh 2,050,000","Nairobi, Kilimani, 1 hour ago",2018,,Automatic,Red,Foreign Used,https://jiji.co.ke/kilimani/cars/mazda-axela-2018-red-CeGuinPAaRE7Pdz9fh6KfQNq.html?page=6&pos=15&cur_pos=15&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=114
Audi,A4,"KSh 2,050,000","Nairobi, Ridgeways, 53 min ago",2015,,Automatic,White,Local Used,https://jiji.co.ke/ridgeways/cars/audi-a4-2015-white-izrx6u28S8EyNZaD4ckl2ac9.html?page=6&pos=18&cur_pos=18&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=117
Mazda,Atenza,"KSh 2,050,000","Nairobi, Kilimani, 1 hour ago",2015,,Automatic,Gray,Foreign Used,https://jiji.co.ke/kilimani/cars/mazda-atenza-2015-gray-66aRMCdIgw5AXtwKcMfNc25J.html?page=7&pos=1&cur_pos=1&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=120
Mazda,Axela,"KSh 2,050,000","Nairobi, Kilimani, 1 hour ago",2018,,Automatic,Gray,Foreign Used,https://jiji.co.ke/kilimani/cars/mazda-axela-2018-gray-chvJuq0RqZWW7o4XDziOjlz9.html?page=7&pos=4&cur_pos=4&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=123
Mazda,Atenza,"KSh 2,050,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,Pearl,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-atenza-2017-pearl-mHWJeqOgghE3JqPP6VC87ANV.html?page=7&pos=6&cur_pos=6&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=125
Mazda,Axela,"KSh 2,050,000","Nairobi, Kilimani, 44 min ago",2018,53000 km,Automatic,Red,Foreign Used,https://jiji.co.ke/kilimani/cars/mazda-axela-2018-red-9QYROG17Vdnio8UJIZ5FuC56.html?page=7&pos=9&cur_pos=9&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=128
Mazda,Atenza,"KSh 2,050,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-atenza-2017-silver-5v6cEFZGytu4edUQHlCLsEPK.html?page=7&pos=12&cur_pos=12&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=131
Suzuki,Escudo,"KSh 2,050,000","Nairobi, Kilimani, 1 hour ago",2015,,Automatic,Blue,Local Used,https://jiji.co.ke/kilimani/cars/suzuki-escudo-2015-blue-itjUM0loyF4wGbW8p8PPp9Wf.html?page=7&pos=15&cur_pos=15&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=134
Honda,Odyssey,"KSh 2,050,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-odyssey-2017-black-uWCOMZddwznNM3LzjHoqcv6B.html?page=7&pos=18&cur_pos=18&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=137
Toyota,Vanguard,"KSh 2,050,000","Nairobi, Nairobi Central, 57 min ago",2013,,Automatic,Matt Black,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-vanguard-2013-matt-black-i7xz02uvqa9xLgbGWj1TPkXt.html?page=8&pos=1&cur_pos=1&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=140
Toyota,Corolla Fielder,"KSh 2,050,000","Nairobi, Kilimani, 4 hours ago",2019,53192 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-corolla-fielder-2019-silver-uQUIcDGCwOroiOCoonu23t0f.html?page=8&pos=4&cur_pos=4&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=143
Mercedes-Benz,C180,"KSh 2,050,000","Nairobi, Ridgeways, 1 hour ago",2013,,Automatic,Black,Local Used,https://jiji.co.ke/ridgeways/cars/mercedes-benz-c180-2013-black-dJrQEGyv6YcfeusoiBxotQOy.html?page=8&pos=6&cur_pos=6&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=145
Mazda,CX-5,"KSh 2,050,000","Nairobi, Runda, 51 min ago",2015,,Automatic,Silver,Local Used,https://jiji.co.ke/karura/cars/mazda-cx-5-2015-silver-ajgsX7oSbsmrwaFZAnmaKoMR.html?page=8&pos=9&cur_pos=9&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=148
Mazda,Axela,"KSh 2,050,000","Nairobi, Ridgeways, 1 hour ago",2018,108000 km,Automatic,Pearl,Foreign Used,https://jiji.co.ke/ridgeways/cars/mazda-axela-2018-pearl-p4ocgNLgOCXcNUo7FZ373btH.html?page=8&pos=12&cur_pos=12&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=151
Volvo,V60,"KSh 2,050,000","Mombasa, Mombasa CBD, 1 hour ago",2015,65096 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volvo-v60-2015-black-p2kVd1xtaC8s8YtYIQZcXcqf.html?page=8&pos=16&cur_pos=16&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=155
Volvo,V40,"KSh 2,050,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volvo-v40-2017-black-auyKcWQlui84j6FsNtQRlA9d.html?page=8&pos=20&cur_pos=20&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=159
Nissan,X-Trail,"KSh 2,050,000","Nairobi, Nairobi Central, 1 hour ago",2017,,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/nissan-x-trail-2017-gray-dKwyJmIjip4tWkkZzx6LPfu7.html?page=9&pos=2&cur_pos=2&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=161
Subaru,Impreza,"KSh 2,050,000","Nairobi, Nairobi Central, 59 min ago",2018,102544 km,Automatic,Silver,Local Used,https://jiji.co.ke/nairobi-central/cars/subaru-impreza-2018-silver-6gcjCoG6T8eAAOGCfQB7lLFy.html?page=9&pos=5&cur_pos=5&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=164
Mazda,Axela,"KSh 2,050,000","Nairobi, Kilimani, 1 hour ago",2018,,Automatic,Red,Foreign Used,https://jiji.co.ke/kilimani/cars/mazda-axela-2018-red-isCTUnsdmfmkPvCVlK2SoZRK.html?page=9&pos=8&cur_pos=8&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=167
Nissan,X-Trail,"KSh 2,050,000","Nairobi, Kilimani, 16 hours ago",2017,,Automatic,Gray,Local Used,https://jiji.co.ke/kilimani/cars/nissan-x-trail-2017-gray-aBKKLgP66mMjrOXOlrVQhffx.html?page=9&pos=11&cur_pos=11&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=170
Honda,Vezel,"KSh 2,050,000","Nairobi, Ridgeways, 4 hours ago",2016,84596 km,Automatic,,Local Used,https://jiji.co.ke/ridgeways/cars/honda-vezel-1-5-2wd-2016-white-BFjIpPtBaqcHzww0QUuuymAH.html?page=9&pos=16&cur_pos=16&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=175
Mercedes-Benz,M Class,"KSh 2,050,000","Nairobi, Woodley/Kenyatta Golf Course, 58 min ago",2007,,Automatic,,Local Used,https://jiji.co.ke/woodley-kenyatta-golf-course/cars/mercedes-benz-m-class-ml-350-4matic-2007-black-2JgMA9DYfwoUpsa6tP3XSpWw.html?page=9&pos=19&cur_pos=19&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=178
Toyota,Land Cruiser Prado,"KSh 2,050,000","Nairobi, Woodley/Kenyatta Golf Course, 1 hour ago",2006,,Automatic,,Local Used,https://jiji.co.ke/woodley-kenyatta-golf-course/cars/toyota-land-cruiser-prado-2-7-i-16v-2006-white-pyHBuNsEzRVU3Mi2xUUbF2Zt.html?page=10&pos=2&cur_pos=2&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=181
Mazda,Axela,"KSh 2,050,000","Mombasa, Mombasa CBD, 1 hour ago",2018,35000 km,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-axela-2018-red-gjjeQHgIpIXz6zA62HaO0yyh.html?page=10&pos=5&cur_pos=5&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=184
Mazda,Axela,"KSh 2,050,000","Mombasa, Mombasa CBD, 47 min ago",2018,21961 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-axela-2018-blue-ozyh0FJYiVU6rHvGtWJ7iPcu.html?page=10&pos=8&cur_pos=8&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=187
Toyota,Land Cruiser Prado,"KSh 2,050,000","Nairobi, Woodley/Kenyatta Golf Course, 1 hour ago",2006,,Manual,Silver,Local Used,https://jiji.co.ke/woodley-kenyatta-golf-course/cars/toyota-land-cruiser-prado-2006-silver-uONXYp0Zyq4TwOuSS5mnd0Kr.html?page=10&pos=11&cur_pos=11&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=190
Honda,Vezel,"KSh 2,050,000","Nairobi, Ridgeways, 1 hour ago",2016,92000 km,Automatic,,Local Used,https://jiji.co.ke/ridgeways/cars/honda-vezel-1-5-hybrid-2wd-2016-red-q3Nw3ONRVcFEaNWf9mdpdArf.html?page=10&pos=14&cur_pos=14&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=193
Toyota,Land Cruiser Prado,"KSh 2,050,000","Mombasa, Mombasa CBD, 2 hours ago",2008,132000 km,Automatic,Off white,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2008-off-white-nKrCXSMXayAFCmLl4GzH2bQ.html?page=10&pos=17&cur_pos=17&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=196
Toyota,Hilux,"KSh 2,050,000","Nairobi, Nairobi Central, 1 hour ago",2012,123023 km,Manual,Other,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-hilux-2012-q8Uma53h5NEWVW8XdxHenau4.html?page=10&pos=19&cur_pos=19&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=198
Toyota,Prius,"KSh 2,050,000","Nairobi, Nairobi Central, 1 hour ago",2018,114101 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/nairobi-central/cars/toyota-prius-2018-silver-zrHMm0NkNV7arJrPDO8avFNa.html?page=11&pos=2&cur_pos=2&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=201
Toyota,Land Cruiser Prado,"KSh 2,050,000","Nairobi, Nairobi Central, 53 min ago",2006,126808 km,Automatic,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-2006-black-g0bwPmv37fvMqM1OaTQbqfNe.html?page=11&pos=5&cur_pos=5&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=204
Toyota,Hilux,"KSh 2,050,000","Nairobi, Nairobi Central, 1 hour ago",2012,,Manual,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-hilux-2-5-d-4d-4x4-srx-2012-brown-fctpvwhX6ZTIlT0OS64Pn1ZP.html?page=11&pos=8&cur_pos=8&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=207
Nissan,X-Trail,"KSh 2,050,000","Nairobi, Kilimani, 4 hours ago",2017,,Automatic,Gray,Local Used,https://jiji.co.ke/kilimani/cars/nissan-x-trail-2017-gray-6uhB6bFC5EQDzQLYLnVR7s33.html?page=11&pos=11&cur_pos=11&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=210
Toyota,Hilux,"KSh 2,050,000","Nairobi, Nairobi Central, 1 hour ago",2012,146505 km,Manual,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-hilux-2-5-d-4d-4x4-srx-2012-gold-so1VY9HHMSvac3DpUyGOWJkM.html?page=11&pos=15&cur_pos=15&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=214
BMW,3 Series,"KSh 2,050,000","Nairobi, Embakasi, 1 hour ago",2016,,Automatic,Silver,Local Used,https://jiji.co.ke/embakasi/cars/bmw-3-series-2016-silver-ubSEcpds8SwgpH8GjcVbSI4l.html?page=11&pos=18&cur_pos=18&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=217
Toyota,Land Cruiser,"KSh 2,050,000","Nairobi, Nairobi Central, 1 hour ago",2008,123023 km,Automatic,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-2008-black-7q9A19tHwM5KyPv4oE0cv7Jp.html?page=12&pos=2&cur_pos=2&ads_per_page=20&ads_count=21138&lid=sfVfQT1C7ypRdRu6&indexPosition=221
