Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Honda,N-WGN,"KSh 820,000","Nairobi, Kilimani, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/kilimani/cars/honda-n-wgn-660-2wd-2017-black-qf8cpWkzgqd4gs6jk53LsitZ.html?page=2&pos=13&cur_pos=13&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=32
Toyota,Passo,"KSh 820,000","Mombasa, Mombasa CBD, 1 hour ago",2015,58000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-2015-black-m71SE0BFABCnCUZAMXDkwq5J.html?page=2&pos=16&cur_pos=16&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=35
Toyota,Passo,"KSh 820,000","Nairobi, Nairobi Central, 1 hour ago",2015,,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-passo-1-0-fwd-2015-black-n0PgHk0NmodstLb311wy0ROP.html?page=2&pos=19&cur_pos=19&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=38
Toyota,Crown,"KSh 820,000","Nairobi, Runda, 1 hour ago",2007,,Automatic,Silver,Local Used,https://jiji.co.ke/karura/cars/toyota-crown-2007-silver-1gHUccvKZU3jvxjxWkNxk2BZ.html?page=3&pos=2&cur_pos=2&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=41
Honda,Fit,"KSh 820,000","Kiambu, Ruaka, 1 hour ago",2014,,Automatic,White,Local Used,https://jiji.co.ke/ruaka-banana/cars/honda-fit-2014-white-g9emORdsEGWuvtru8OreIrKn.html?page=3&pos=6&cur_pos=6&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=45
Toyota,Vitz,"KSh 820,000","Nairobi, Umoja, 2 hours ago",2014,,Automatic,,Local Used,https://jiji.co.ke/umoja/cars/toyota-vitz-1-3-awd-5dr-2014-white-3wHQyXkmms4hnrKOyQsNJogQ.html?page=3&pos=8&cur_pos=8&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=47
Suzuki,Wagon R,"KSh 820,000","Nairobi, Upperhill, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/upperhill/cars/suzuki-wagon-r-660-hybrid-fwd-2017-blue-oPTLD9cz9ZAjAc4iZpwkyBKb.html?page=3&pos=13&cur_pos=13&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=52
Suzuki,Escudo,"KSh 820,000","Nairobi, Upperhill, 1 hour ago",2006,156000 km,Automatic,Gray,Local Used,https://jiji.co.ke/upperhill/cars/suzuki-escudo-2006-gray-A737B77CBEkdrjFNJZ7IrJra.html?page=3&pos=16&cur_pos=16&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=55
Toyota,Rush,"KSh 820,000","Nairobi, Nairobi Central, 2 hours ago",2007,139847 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-rush-1-5-awd-2007-black-nMiPeWv2DJaBg3mXav4AZKMO.html?page=3&pos=19&cur_pos=19&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=58
Suzuki,Spacia,"KSh 820,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,,Local Used,https://jiji.co.ke/mombasa-cbd/cars/suzuki-spacia-660-fwd-2017-blue-b0noYYYNfGHzbDIMY0Zt8Hbb.html?page=4&pos=2&cur_pos=2&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=61
Toyota,Crown,"KSh 820,000","Nairobi, Karen, 1 hour ago",2008,,Automatic,Silver,Local Used,https://jiji.co.ke/karen/cars/toyota-crown-2008-silver-fseAwsajD1GIcvvbXQLMaoeL.html?page=4&pos=5&cur_pos=5&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=64
Nissan,Note,"KSh 820,000","Kiambu, Rosslyn, 1 hour ago",2015,,Automatic,Gray,Local Used,https://jiji.co.ke/rosslyn/cars/nissan-note-2015-gray-2HDx5Om7vkPvLR8Z7K1hBuiR.html?page=4&pos=9&cur_pos=9&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=68
Toyota,Mark X,"KSh 820,000","Nairobi, Ridgeways, 1 hour ago",2005,,Automatic,,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-mark-x-2-5-awd-2005-silver-ar0euYDCqa5jrYHnqzCkTUWj.html?page=4&pos=12&cur_pos=12&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=71
Mercedes-Benz,A-Class,"KSh 820,000","Nairobi, Nairobi Central, 1 hour ago",2008,139551 km,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/mercedes-benz-a-class-2008-gray-vY8vLrmk61Aiieiqiep3yaMZ.html?page=4&pos=14&cur_pos=14&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=73
Subaru,Impreza,"KSh 820,000","Nairobi, Nairobi Central, 1 hour ago",2009,,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/subaru-impreza-2009-gray-8vgiqBk1pG9SYVzhAOZvwfPG.html?page=4&pos=17&cur_pos=17&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=76
Volkswagen,Golf Variant,"KSh 820,000","Kiambu, Ruiru, 1 day ago",2012,,Automatic,White,Local Used,https://jiji.co.ke/ruiru/cars/volkswagen-golf-variant-2012-white-k18CCwmPK9dLBifeaADPWfcA.html?page=4&pos=20&cur_pos=20&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=79
Subaru,Forester,"KSh 820,000","Nairobi, Nairobi Central, 2 hours ago",2005,188544 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/subaru-forester-2-0-x-active-2005-blue-jGZtx4HylL9nfKpr7gRdvLEE.html?page=5&pos=3&cur_pos=3&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=82
Toyota,Axio,"KSh 820,000","Nairobi, Komarock, 59 min ago",2010,119865 km,Automatic,White,Local Used,https://jiji.co.ke/komarock/cars/toyota-axio-2010-white-reDRYKNOf4KXAekz3poPptE6.html?page=5&pos=6&cur_pos=6&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=85
Toyota,Axio,"KSh 820,000","Nairobi, Muthaiga, 1 hour ago",2010,137441 km,Automatic,Blue,Local Used,https://jiji.co.ke/muthaiga/cars/toyota-axio-2010-blue-glLdm34OJBYK6rZDOQG2byYJ.html?page=5&pos=9&cur_pos=9&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=88
Toyota,Probox,"KSh 820,000","Nairobi, Nairobi Central, 1 hour ago",2015,,Automatic,Off white,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-probox-2015-off-white-pwbkobZFYldHUs6gFKOGnYrf.html?page=5&pos=12&cur_pos=12&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=91
Mercedes-Benz,200E,"KSh 819,007","Nairobi, Nairobi Central, 1 hour ago",1992,,Manual,White,Local Used,https://jiji.co.ke/nairobi-central/cars/mercedes-benz-200e-1992-white-5a32hNsP2QmSfb9Xny2d48OM.html?page=5&pos=17&cur_pos=17&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=96
Nissan,Dayz,"KSh 815,000","Nairobi, Kileleshwa, 1 hour ago",2018,18895 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/kileleshwa/cars/nissan-dayz-highway-star-g-awd-2018-silver-5P9hNgG49ZbDJXnR0OGyhGcK.html?page=5&pos=20&cur_pos=20&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=99
Suzuki,Swift,"KSh 829,000","Nairobi, Westlands, 1 hour ago",2016,,Automatic,Silver,Local Used,https://jiji.co.ke/westlands/cars/suzuki-swift-sport-2016-silver-CxxAhLCIJKDm3rbsVYVVBcIm.html?page=1&pos=2&cur_pos=2&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=1
Honda,Insight,"KSh 829,000","Nairobi, Ridgeways, 1 hour ago",2011,,Automatic,Orange,Local Used,https://jiji.co.ke/ridgeways/cars/honda-insight-2011-orange-rA6BQ7dMXoo3QDI9noDEMcLq.html?page=1&pos=5&cur_pos=5&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=4
Honda,N-WGN,"KSh 825,000","Mombasa, Nyali, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/nyali/cars/honda-n-wgn-660-2wd-2017-silver-8iB1JNHySb2NLenM5IKWLL2v.html?page=1&pos=8&cur_pos=8&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=7
Suzuki,Hustler,"KSh 825,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/suzuki-hustler-2016-gray-BKt0Dh1ro25gFeMWevg0Fi0D.html?page=1&pos=11&cur_pos=11&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=10
Toyota,Axio,"KSh 825,000","Kiambu, Kabete, 1 hour ago",2008,149022 km,Automatic,Silver,Local Used,https://jiji.co.ke/kabete/cars/toyota-axio-1-5-x-2wd-2008-silver-fR4U4o8rcUDHzlq5ujCwuqv.html?page=1&pos=14&cur_pos=14&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=13
Nissan,Note,"KSh 825,000","Nairobi, Embakasi, 11 hours ago",2015,,Automatic,Black,Local Used,https://jiji.co.ke/embakasi/cars/nissan-note-2015-black-3UzlVgUuaO6hrwAjmwESaxG5.html?page=1&pos=17&cur_pos=17&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=16
Daihatsu,Mira,"KSh 820,000","Nairobi, Roysambu, 1 hour ago",2018,,Automatic,Blue,Foreign Used,https://jiji.co.ke/roysambu/cars/daihatsu-mira-2018-blue-gpzQdfyu13LpjrWv0mE3kGct.html?page=1&pos=20&cur_pos=20&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=19
Suzuki,Wagon R,"KSh 820,000","Mombasa, Mombasa CBD, 1 hour ago",2018,56321 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/suzuki-wagon-r-2018-blue-srbwyFj5qQgRa8mji2xObLu.html?page=2&pos=2&cur_pos=2&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=21
Daihatsu,Mira,"KSh 820,000","Nairobi, Nairobi Central, 1 hour ago",2017,99000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/nairobi-central/cars/daihatsu-mira-2017-silver-7Vi8mVdevjddAsqJk98pbF8q.html?page=2&pos=5&cur_pos=5&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=24
Nissan,Dayz,"KSh 820,000","Nairobi, Kilimani, 2 hours ago",2018,,Automatic,Blue,Foreign Used,https://jiji.co.ke/kilimani/cars/nissan-dayz-x-2018-blue-lfSmNMNYjfpYc167pm5PETGp.html?page=2&pos=7&cur_pos=7&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=26
Nissan,Dayz,"KSh 820,000","Nairobi, Kilimani, 1 hour ago",2018,63000 km,Automatic,Brown,Foreign Used,https://jiji.co.ke/kilimani/cars/nissan-dayz-highway-star-x-2018-brown-yHWxHISy5HlpVc9QUu1fP8gK.html?page=2&pos=10&cur_pos=10&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=29
Toyota,Passo,"KSh 820,000","Mombasa, Mombasa CBD, 1 hour ago",2015,69000 km,Automatic,Pearl,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-2015-pearl-yygqQgMxM6J6gpGHHEHi1Kpt.html?page=2&pos=14&cur_pos=14&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=33
Volkswagen,Up,"KSh 820,000","Nairobi, Nairobi Central, 1 hour ago",2015,89632 km,Automatic,White,Foreign Used,https://jiji.co.ke/nairobi-central/cars/volkswagen-up-2015-white-l6robgLqyVb1CgaK8E9zQGS0.html?page=2&pos=17&cur_pos=17&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=36
Toyota,Auris,"KSh 820,000","Nairobi, Nairobi Central, 1 hour ago",2007,168000 km,Automatic,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-auris-2007-black-u41mzFm22l6CM2oSZboHP1cm.html?page=2&pos=20&cur_pos=20&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=39
Mitsubishi,Galant,"KSh 820,000","Nairobi, Nairobi Central, 1 hour ago",2008,112808 km,Automatic,Blue,Local Used,https://jiji.co.ke/nairobi-central/cars/mitsubishi-galant-2008-blue-x3dZjDisPlb7CsNk8uYbZ4Je.html?page=3&pos=3&cur_pos=3&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=42
Subaru,Impreza,"KSh 820,000","Nairobi, Nairobi Central, 1 hour ago",2008,123808 km,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/subaru-impreza-2008-gray-kfSi55TcoCfwJIUfeALxhVQQ.html?page=3&pos=5&cur_pos=5&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=44
Subaru,Outback,"KSh 820,000","Nairobi, Nairobi Central, 1 hour ago",2007,,Automatic,Black,Foreign Used,https://jiji.co.ke/nairobi-central/cars/subaru-outback-2007-black-pH7Dls9P8nfoceXlaZd11WQG.html?page=3&pos=9&cur_pos=9&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=48
Suzuki,Alto,"KSh 820,000","Nairobi, Runda, 1 hour ago",2017,115000 km,Automatic,,Foreign Used,https://jiji.co.ke/karura/cars/suzuki-alto-660cc-fwd-2017-white-xnW2oRgtmHbwFdjDujkAJSGY.html?page=3&pos=11&cur_pos=11&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=50
Suzuki,Swift,"KSh 820,000","Mombasa, Tudor, 1 hour ago",2015,107249 km,Automatic,White,Local Used,https://jiji.co.ke/tudor/cars/suzuki-swift-2015-white-hpP1UdT6ML1BIriIAmllReAc.html?page=3&pos=14&cur_pos=14&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=53
Daihatsu,Mira,"KSh 820,000","Nairobi, Langata, 1 hour ago",2019,130000 km,Automatic,White,Foreign Used,https://jiji.co.ke/mugumo-ini-langata/cars/daihatsu-mira-2019-white-2I3u7cA0N67D56na5r9swT84.html?page=3&pos=17&cur_pos=17&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=56
Honda,Crossroad,"KSh 820,000","Nairobi, Upperhill, 1 hour ago",2008,175000 km,Automatic,Black,Local Used,https://jiji.co.ke/upperhill/cars/honda-crossroad-2008-black-e09lXU2SaAHGNAHfzgksM0yn.html?page=3&pos=20&cur_pos=20&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=59
Suzuki,Swift,"KSh 820,000","Nairobi, Upperhill, 4 hours ago",2014,123258 km,Automatic,Black,Local Used,https://jiji.co.ke/upperhill/cars/suzuki-swift-2014-black-7WYkk1XNfnEilCWAOf7hR0sN.html?page=4&pos=3&cur_pos=3&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=62
Honda,Fit,"KSh 820,000","Kiambu, Ruaka, 2 hours ago",2013,131000 km,Automatic,White,Local Used,https://jiji.co.ke/ruaka-banana/cars/honda-fit-2013-white-txaiQ6jD2TiJtPovIA6oWYu7.html?page=4&pos=6&cur_pos=6&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=65
Mitsubishi,Galant,"KSh 820,000","Nairobi, Nairobi Central, 1 hour ago",2008,121000 km,Automatic,Silver,Local Used,https://jiji.co.ke/nairobi-central/cars/mitsubishi-galant-2008-silver-5Y2DQ4jlrZWMnaPhYgWiZ3ak.html?page=4&pos=8&cur_pos=8&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=67
Nissan,Note,"KSh 820,000","Kiambu, Kiambu / Kiambu , 1 hour ago",2015,,Automatic,Gray,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/nissan-note-2015-gray-eK66O5P3VSHscRCpXVW5eX8U.html?page=4&pos=11&cur_pos=11&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=70
Toyota,Crown,"KSh 820,000","Kiambu, Ruaka, 1 hour ago",2008,,Automatic,Beige,Local Used,https://jiji.co.ke/ruaka-banana/cars/toyota-crown-2008-beige-3hvFeTkKUYroDVRMuD6L1L8J.html?page=4&pos=15&cur_pos=15&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=74
BMW,116i,"KSh 820,000","Nairobi, Kitisuru, 1 hour ago",2011,,Automatic,Gray,Local Used,https://jiji.co.ke/kitisuru/cars/bmw-116i-2011-gray-wue5Fc0JHzVmMkip1h7jPH2W.html?page=4&pos=18&cur_pos=18&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=77
Ford,Escape,"KSh 820,000","Nairobi, Komarock, 1 hour ago",2010,119856 km,Automatic,Black,Local Used,https://jiji.co.ke/komarock/cars/ford-escape-2010-black-xBGdTlW8wLKdAV0VHk4GeAGQ.html?page=5&pos=2&cur_pos=2&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=81
Toyota,Crown,"KSh 820,000","Nairobi, Nairobi Central, 1 hour ago",2008,138000 km,Automatic,Silver,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-crown-2008-silver-wxrm6vmpeKeKHioPPgN4oIuE.html?page=5&pos=5&cur_pos=5&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=84
Subaru,Forester,"KSh 820,000","Nairobi, Nairobi Central, 2 hours ago",2007,175000 km,Automatic,Blue,Local Used,https://jiji.co.ke/nairobi-central/cars/subaru-forester-2007-blue-7p618zC9jDjEx0efhqHuf7FS.html?page=5&pos=7&cur_pos=7&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=86
Subaru,Impreza,"KSh 820,000","Nairobi, Nairobi Central, 2 hours ago",2009,,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/subaru-impreza-2009-gray-8LebFoMEzQn2PFm7L57YsS3d.html?page=5&pos=10&cur_pos=10&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=89
BMW,520i,"KSh 820,000","Nairobi, Kahawa West, 1 hour ago",2004,,Automatic,Gray,Local Used,https://jiji.co.ke/kahawa-west/cars/bmw-520i-2004-gray-uP5ai9QcqPBnKCspFMBN4iio.html?page=5&pos=13&cur_pos=13&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=92
Suzuki,Swift,"KSh 820,000","Nairobi, Kilimani, 1 day ago",2012,107000 km,Automatic,White,Local Used,https://jiji.co.ke/kilimani/cars/suzuki-swift-rs-2012-white-iBwBLs76LTCO7r7nVr4nSUYP.html?page=5&pos=15&cur_pos=15&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=94
Nissan,Advan,"KSh 819,000","Mombasa, Mombasa CBD, 1 hour ago",2016,69900 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-advan-2016-silver-bvXWW4yD5v6HsYnUGWbYuJog.html?page=5&pos=18&cur_pos=18&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=97
Daihatsu,Mira,"KSh 829,000","Nairobi, Ridgeways, 1 hour ago",2018,,Automatic,Blue,Local Used,https://jiji.co.ke/ridgeways/cars/daihatsu-mira-2018-blue-oT1q0DbZ91FGQ3nDS2Q5N0Nr.html?page=1&pos=3&cur_pos=3&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=2
Mazda,Demio,"KSh 829,000","Nairobi, Ridgeways, 1 hour ago",2016,,Automatic,Red,Local Used,https://jiji.co.ke/ridgeways/cars/mazda-demio-2016-red-b0cd77z9FcCkYdsEwGJ4t3DM.html?page=1&pos=6&cur_pos=6&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=5
Mitsubishi,EK,"KSh 825,000","Nairobi, Westlands, 1 hour ago",2017,,Automatic,Pink,Foreign Used,https://jiji.co.ke/westlands/cars/mitsubishi-ek-2017-pink-aQ7uzlbYx2u4MUna5P9eMhJX.html?page=1&pos=9&cur_pos=9&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=8
Suzuki,Wagon R,"KSh 825,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/suzuki-wagon-r-660-petrol-fwd-2017-blue-jI3Z5LuFW3NmI59c0p2fr4B6.html?page=1&pos=12&cur_pos=12&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=11
Subaru,Forester,"KSh 825,000","Nairobi, Mountain View, 1 hour ago",2008,169000 km,AMT,Blue,Local Used,https://jiji.co.ke/mountain-view/cars/subaru-forester-2008-blue-5mLNpoGoyWrYpvQr6YeUhH8g.html?page=1&pos=15&cur_pos=15&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=14
Toyota,Corolla Fielder,"KSh 825,000","Nairobi, Embakasi, 10 hours ago",2008,,Automatic,Gray,Local Used,https://jiji.co.ke/embakasi/cars/toyota-corolla-fielder-2008-gray-5XqLXwpioMLwu02ON2z8v7hP.html?page=1&pos=18&cur_pos=18&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=17
Toyota,Toyoace,"KSh 820,000","Mombasa, Mombasa CBD, 1 hour ago",2014,163258 km,Automatic,White,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-toyoace-2014-white-yRn9dA05SAiUUcZ9sZ87VyS5.html?page=2&pos=1&cur_pos=1&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=20
Honda,N-WGN,"KSh 820,000","Mombasa, Nyali, 1 hour ago",2017,,Automatic,Beige,Foreign Used,https://jiji.co.ke/nyali/cars/honda-n-wgn-2017-beige-zv6nd8VWKjqHhVY2X5c82L94.html?page=2&pos=3&cur_pos=3&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=22
Nissan,Juke,"KSh 820,000","Mombasa, Mombasa CBD, 1 hour ago",2011,,Automatic,Gray,Local Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-juke-2011-gray-hcR2pt9b8jBQmh4NTmF20kPs.html?page=2&pos=6&cur_pos=6&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=25
Daihatsu,Move,"KSh 820,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/daihatsu-move-2016-red-gdevmvMSWX1WrrrYjCG8D9LX.html?page=2&pos=9&cur_pos=9&ads_per_page=20&ads_count=3744&lid=v-2MDMlLASOpr7jK&indexPosition=28
