Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Toyota,Corolla Fielder,"KSh 1,730,000","Nairobi, Kilimani, 1 hour ago",2018,,Automatic,Pearl,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-corolla-fielder-1-5-hybrid-fwd-2018-pearl-B7E0PgzwxGVRHlVGN5IKzg7b.html?page=3&pos=12&cur_pos=12&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=51
Toyota,Axio,"KSh 1,730,000","Mombasa, Tudor, 1 hour ago",2018,,Automatic,White,Foreign Used,https://jiji.co.ke/tudor/cars/toyota-axio-1-5-hybrid-g-2wd-2018-white-8IqJcrAfr30iMrn60kz74tds.html?page=3&pos=15&cur_pos=15&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=54
,,,,,,,,,https://jiji.co.ke/tudor/cars/toyota-wish-2016-black-r8Z2EqlLQvS0PWgXjPmI2HXS.html?page=3&pos=18&cur_pos=18&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=57
Subaru,Impreza,"KSh 1,729,999","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-impreza-2017-blue-pgrNCUN0Tm98LPR4x4VIhHJw.html?page=4&pos=1&cur_pos=1&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=60
Toyota,Vellfire,"KSh 1,720,007","Nairobi, Nairobi Central, 1 hour ago",2012,,Automatic,White,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-vellfire-2012-white-fvS0ZFZiiQ74NexmXMBdROFi.html?page=4&pos=4&cur_pos=4&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=63
,,,,,,,,,https://jiji.co.ke/mombasa-cbd/cars/toyota-corolla-fielder-2016-ivory-1pjaCyK3VZZgP6AJP6Ddzb7t.html?page=4&pos=6&cur_pos=6&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=65
Nissan,Teana,"KSh 1,720,000","Mombasa, Mombasa CBD, 37 min ago",2016,98000 km,Automatic,Purple,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-teana-2016-purple-xg5kgYm0n4c2Avj9RbAkCJOe.html?page=4&pos=9&cur_pos=9&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=68
Toyota,Corolla Fielder,"KSh 1,720,000","Nairobi, Westlands, 1 hour ago",2018,,Automatic,Black,Foreign Used,https://jiji.co.ke/westlands/cars/toyota-corolla-fielder-1-5-hybrid-fwd-2018-black-swli51etp44zMqDtfVNSnge9.html?page=4&pos=11&cur_pos=11&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=70
Nissan,Serena,"KSh 1,720,000","Mombasa, Mombasa CBD, 42 min ago",2017,,Automatic,Ivory,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-serena-2017-ivory-oQUn4z84urwiG0Ix1RLL7ubI.html?page=4&pos=14&cur_pos=14&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=73
Toyota,Auris,"KSh 1,720,000","Nairobi, Runda, 2 hours ago",2017,65000 km,Automatic,Red,Foreign Used,https://jiji.co.ke/karura/cars/toyota-auris-2017-red-hdBfvxLbJDEGcZkHAspFTwE9.html?page=4&pos=17&cur_pos=17&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=76
Toyota,Vanguard,"KSh 1,720,000","Nairobi, Runda, 1 hour ago",2011,96000 km,Automatic,Black,Local Used,https://jiji.co.ke/karura/cars/toyota-vanguard-2011-black-8D9pznfXaeDmRC00Pc2lq61F.html?page=4&pos=20&cur_pos=20&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=79
Toyota,Sienta,"KSh 1,720,000","Nairobi, Kilimani, 1 hour ago",2020,139000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-sienta-2020-silver-52EIyqg36fZITDZTmNlcsczA.html?page=5&pos=3&cur_pos=3&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=82
Toyota,Hilux,"KSh 1,720,000","Laikipia, Nyahururu, 1 hour ago",2014,75806 km,Manual,White,Local Used,https://jiji.co.ke/nyahururu/cars/toyota-hilux-2014-white-95usOS5TKJ8TgqF2dK3jQ9dE.html?page=5&pos=6&cur_pos=6&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=85
Subaru,Legacy,"KSh 1,710,007","Nairobi, Nairobi Central, 1 hour ago",2015,,Automatic,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/subaru-legacy-2015-black-BweB5bXhWuB3uPNV1eVbjflw.html?page=5&pos=9&cur_pos=9&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=88
,,,,,,,,,https://jiji.co.ke/mombasa-cbd/cars/mazda-axela-2016-matt-black-2WjPWF0392hBZrrfAetnVT3B.html?page=5&pos=12&cur_pos=12&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=91
Volvo,V40,"KSh 1,710,000","Mombasa, Mombasa CBD, 57 min ago",2015,47000 km,Automatic,Purple,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volvo-v40-2015-purple-aEyv2bkMyLHMeFuUnNjL3YAY.html?page=5&pos=15&cur_pos=15&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=94
Toyota,Hilux,"KSh 1,704,000","Nairobi, Kasarani, 1 hour ago",2009,155210 km,Automatic,,Local Used,https://jiji.co.ke/kasarani/cars/toyota-hilux-2-5-d-4d-4x4-srx-2009-blue-pIrRB4mMoGKW8p3Jmey5IGcT.html?page=5&pos=18&cur_pos=18&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=97
,,,,,,,,,https://jiji.co.ke/ganjoni/cars/toyota-estima-2014-white-mCzY4gubuTLAy28ldMZLufIt.html?page=6&pos=1&cur_pos=1&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=100
,,,,,,,,,https://jiji.co.ke/ganjoni/cars/toyota-allion-2014-black-pnJoQ1IYaqfkC6PqJZIiK7vl.html?page=6&pos=3&cur_pos=3&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=102
,,,,,,,,,https://jiji.co.ke/tudor/cars/toyota-wish-2015-black-8iSHPYlnM5gBhg7IEXuHYhxd.html?page=6&pos=5&cur_pos=5&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=104
,,,,,,,,,https://jiji.co.ke/ganjoni/cars/toyota-wish-2015-matt-black-wSJqutzAwukEWnGMiwIbhPnK.html?page=6&pos=9&cur_pos=9&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=108
,,,,,,,,,https://jiji.co.ke/ganjoni/cars/nissan-serena-2015-blue-u5AhQNbSpPCmWKaDw7jZjqIh.html?page=6&pos=11&cur_pos=11&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=110
,,,,,,,,,https://jiji.co.ke/ganjoni/cars/nissan-juke-2016-black-hjdoZipTPRLH6CwtCMFKg5Yw.html?page=6&pos=14&cur_pos=14&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=113
,,,,,,,,,https://jiji.co.ke/ganjoni/cars/mazda-axela-2016-white-ahn6QozqPXQe4rfeYVgw0cWc.html?page=6&pos=17&cur_pos=17&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=116
,,,,,,,,,https://jiji.co.ke/ganjoni/cars/toyota-avensis-2015-black-3NhXuIqhtwC2h6c0GhoLq71j.html?page=6&pos=20&cur_pos=20&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=119
,,,,,,,,,https://jiji.co.ke/ganjoni/cars/toyota-axio-2016-black-2WQ1JO3MoQbm8zkGs4NieNMj.html?page=7&pos=3&cur_pos=3&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=122
,,,,,,,,,https://jiji.co.ke/mombasa-cbd/cars/toyota-auris-2016-matt-black-nFqFOIh6re5msNXpRiZUsSv9.html?page=7&pos=6&cur_pos=6&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=125
Honda,Grace,"KSh 1,700,000","Nairobi, Ridgeways, 2 hours ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/ridgeways/cars/honda-grace-1-5-hybrid-fwd-2017-black-x54hq38F5Y3bCBXlppA8FdDz.html?page=7&pos=9&cur_pos=9&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=128
Nissan,Teana,"KSh 1,700,000","Mombasa, Mombasa CBD, 2 hours ago",2017,214000 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-teana-2017-white-aDXej2jeAgN7xa2zPHfFY7nC.html?page=7&pos=12&cur_pos=12&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=131
Volkswagen,Tiguan,"KSh 1,700,000","Nairobi, Kilimani, 23 hours ago",2013,118000 km,Automatic,,Local Used,https://jiji.co.ke/kilimani/cars/volkswagen-tiguan-se-2013-white-sCCtsEIQtsfejI7UQNnmP8iH.html?page=7&pos=15&cur_pos=15&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=134
Mitsubishi,RVR,"KSh 1,700,000","Mombasa, Mombasa CBD, 1 hour ago",2015,89652 km,Automatic,Silver,Local Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-rvr-2015-silver-shThDHwelRzQ8EXsc9C6jz4u.html?page=7&pos=18&cur_pos=18&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=137
Toyota,Auris,"KSh 1,700,000","Mombasa, Mombasa CBD, 1 hour ago",2016,37000 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-auris-2016-blue-fzk4OMLfPM7qKqlQT1nEZkhv.html?page=8&pos=1&cur_pos=1&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=140
Mercedes-Benz,C200,"KSh 1,700,000","Nairobi, Nairobi Central, 1 hour ago",2011,,Automatic,White,Local Used,https://jiji.co.ke/nairobi-central/cars/mercedes-benz-c200-2011-white-5hSLInBkXegJT0sOcwYYa7MQ.html?page=8&pos=5&cur_pos=5&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=144
Subaru,Impreza,"KSh 1,700,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-impreza-2-0i-sport-awd-hatchback-2017-red-3hiYxcKlTO9vPdCxrzZRzXdm.html?page=8&pos=8&cur_pos=8&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=147
Mazda,CX-5,"KSh 1,700,000","Nairobi, Kilimani, 4 hours ago",2015,96000 km,Automatic,,Local Used,https://jiji.co.ke/kilimani/cars/mazda-cx-5-2-2-diesel-awd-2015-black-aqqRBukCry5KTthCHgagCLpM.html?page=8&pos=11&cur_pos=11&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=150
BMW,120i,"KSh 1,700,000","Mombasa, Mombasa CBD, 35 min ago",2014,,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-120i-2014-red-eMXG8f4QG5DQAUxNRWgyTD6X.html?page=8&pos=14&cur_pos=14&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=153
Volkswagen,Golf,"KSh 1,700,000","Mombasa, Mombasa CBD, 50 min ago",2015,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-golf-2015-blue-d0NN5ZzSlrJyAE5CFG9NO8Rj.html?page=8&pos=17&cur_pos=17&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=156
Subaru,Exiga,"KSh 1,700,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-exiga-2016-blue-aJ6mG6HAeQ8uicn22vf8k7Ui.html?page=8&pos=20&cur_pos=20&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=159
Volkswagen,Golf,"KSh 1,700,000","Mombasa, Mombasa CBD, 41 min ago",2015,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-golf-2015-black-BGdLg6Rm0XkZpFFe5jOfP5wk.html?page=9&pos=3&cur_pos=3&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=162
Mitsubishi,RVR,"KSh 1,700,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Gray,Local Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-rvr-2016-gray-49B1aje1hV3z16eoBlI2AmDG.html?page=9&pos=6&cur_pos=6&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=165
Nissan,Leaf,"KSh 1,700,000","Nairobi, 48 min ago",2016,,Automatic,Blue,Foreign Used,https://jiji.co.ke/nairobi/cars/nissan-leaf-2016-blue-1zIJpUNzxg00U1N09jRtCGhI.html?page=9&pos=9&cur_pos=9&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=168
Nissan,Leaf,"KSh 1,700,000","Nairobi, 1 hour ago",2016,,Automatic,Pearl,Foreign Used,https://jiji.co.ke/nairobi/cars/nissan-leaf-2016-pearl-3f8mbhOezt7peJyD3zjcmWYn.html?page=9&pos=12&cur_pos=12&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=171
Nissan,Leaf,"KSh 1,700,000","Nairobi, 46 min ago",2016,,Automatic,Black,Foreign Used,https://jiji.co.ke/nairobi/cars/nissan-leaf-2016-black-vaHXt43GCELJaGoLJJIphdwz.html?page=9&pos=15&cur_pos=15&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=174
Volkswagen,Beetle,"KSh 1,700,000","Mombasa, Mombasa CBD, 1 hour ago",2015,,Automatic,Yellow,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-beetle-2015-yellow-8jA3Aq1RRj0P625e90HgSGIS.html?page=9&pos=18&cur_pos=18&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=177
BMW,116i,"KSh 1,700,000","Mombasa, Mombasa CBD, 35 min ago",2014,,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-116i-2014-blue-gbO9bBHTJoqGqRQZXdgfHMcg.html?page=10&pos=1&cur_pos=1&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=180
BMW,116i,"KSh 1,700,000","Mombasa, Mombasa CBD, 53 min ago",2015,51321 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-116i-2015-blue-xbYqIN0XknPel9zM45jOBftK.html?page=10&pos=4&cur_pos=4&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=183
Toyota,Corolla Fielder,"KSh 1,700,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-corolla-fielder-2016-black-7l8dxL86CfGpw4GgkyUV5oj.html?page=10&pos=6&cur_pos=6&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=185
Toyota,Corolla Fielder,"KSh 1,700,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-corolla-fielder-2017-red-uoMHF6xQQLYxKhJxzBENAshi.html?page=10&pos=9&cur_pos=9&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=188
BMW,116i,"KSh 1,700,000","Mombasa, Mombasa CBD, 1 hour ago",2015,65000 km,Automatic,Pearl,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-116i-2015-pearl-hdvy381NqDtzqAoKqcqAJb73.html?page=10&pos=12&cur_pos=12&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=191
Nissan,Teana,"KSh 1,700,000","Mombasa, Mombasa CBD, 39 min ago",2016,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-teana-2016-white-7DyOgXzwbMJDBE5Y5Zn1YtUl.html?page=10&pos=15&cur_pos=15&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=194
Nissan,Teana,"KSh 1,700,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-teana-2017-black-cGGDJBcMPLfXf9zYvKtGaCJP.html?page=10&pos=17&cur_pos=17&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=196
Renault,Captur,"KSh 1,700,000","Nairobi, Kilimani, 1 hour ago",2017,75869 km,Automatic,,Foreign Used,https://jiji.co.ke/kilimani/cars/renault-captur-1-2-petrol-fwd-2017-blue-96fbRuXetgNrTaQgwhNQbmD9.html?page=11&pos=1&cur_pos=1&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=200
Volkswagen,Golf,"KSh 1,700,000","Mombasa, Mombasa CBD, 1 hour ago",2016,45000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-golf-2016-silver-wTbAbXsdE12QK3ifvuctbFIN.html?page=11&pos=4&cur_pos=4&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=203
Toyota,Corolla Fielder,"KSh 1,700,000","Nairobi, Ridgeways, 1 hour ago",2017,86000 km,Automatic,Burgundy,Foreign Used,https://jiji.co.ke/ridgeways/cars/toyota-corolla-fielder-2017-burgundy-sxeyNCeOjBVqjl1RdytOdEep.html?page=11&pos=7&cur_pos=7&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=206
Nissan,Teana,"KSh 1,700,000","Mombasa, Mombasa CBD, 2 hours ago",2016,67023 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-teana-2016-black-mUH5oLqxUB9GBEZ16PLLruM2.html?page=11&pos=10&cur_pos=10&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=209
Mazda,Axela,"KSh 1,700,000","Mombasa, Mombasa CBD, 25 min ago",2016,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-axela-2016-silver-zs9KEiv8KeU2I4Y44DoDn5ua.html?page=11&pos=12&cur_pos=12&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=211
Nissan,Serena,"KSh 1,700,000","Nairobi, 1 hour ago",2016,,Automatic,Blue,Foreign Used,https://jiji.co.ke/nairobi/cars/nissan-serena-2016-blue-cTZifkbaloQKMg5lPL6kgtwP.html?page=11&pos=15&cur_pos=15&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=214
Volkswagen,Golf,"KSh 1,700,000","Mombasa, Mombasa CBD, 25 min ago",2016,54000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-golf-2016-black-8dxcUEjmJPrgz9QfeS9EK4GO.html?page=11&pos=18&cur_pos=18&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=217
Volkswagen,Golf Variant,"KSh 1,700,000","Mombasa, Mombasa CBD, 44 min ago",2016,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-golf-variant-2016-white-uYixEFIamvnre62BhSk5cIf7.html?page=12&pos=1&cur_pos=1&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=220
Toyota,Fielder,"KSh 1,700,000","Mombasa, Ganjoni, 1 hour ago",2015,89653 km,Automatic,Red,Foreign Used,https://jiji.co.ke/ganjoni/cars/toyota-fielder-2015-red-yxgfxkZfSuCwGfAbdEQWpiaU.html?page=12&pos=4&cur_pos=4&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=223
Volkswagen,Golf Variant,"KSh 1,700,000","Mombasa, Mombasa CBD, 49 min ago",2016,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-golf-variant-2016-black-ufz1sceSYcKr7rDMrJCJHncn.html?page=12&pos=9&cur_pos=9&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=228
Mercedes-Benz,B-Class,"KSh 1,700,000","Mombasa, Mombasa CBD, 31 min ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-b-class-base-b-250e-2016-matt-black-shVRyUhqtb0HfrnsGOo1Xr9U.html?page=12&pos=12&cur_pos=12&ads_per_page=20&ads_count=17816&lid=yCcrC4bRPMPPOVdq&indexPosition=231
