Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Toyota,Land Cruiser Prado,"KSh 8,250,000","Nairobi, Ridgeways, 4 hours ago",2020,74500 km,Automatic,,Foreign Used,https://jiji.co.ke/ridgeways/cars/toyota-land-cruiser-prado-2-8-2020-black-mo8EaaHilU9oy5IqdSEzhkiV.html?page=1&pos=1&cur_pos=1&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=0
Toyota,Land Cruiser Prado,"KSh 8,250,000","Nairobi, Runda, 1 hour ago",2018,21000 km,Automatic,,Foreign Used,https://jiji.co.ke/karura/cars/toyota-land-cruiser-prado-2-8-2018-white-uXitoplPX7QoA7OZJ6tRonTo.html?page=1&pos=4&cur_pos=4&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=3
Toyota,Land Cruiser Prado,"KSh 8,200,000","Nairobi, Kilimani, 1 hour ago",2020,56000 km,Automatic,White,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-land-cruiser-prado-2020-white-b10nJT8ChE5QAFh6ztQ6acHz.html?page=1&pos=7&cur_pos=7&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=6
Toyota,Land Cruiser Prado,"KSh 8,200,000","Mombasa, Mombasa CBD, 1 hour ago",2018,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2018-black-5DVZ2UYB9SL5oHHrraUOIJOM.html?page=1&pos=10&cur_pos=10&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=9
Toyota,Land Cruiser Prado,"KSh 8,200,000","Mombasa, Mombasa CBD, 1 hour ago",2019,47000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2019-black-clAxIZVrctkyAEDiyFwZhkJ6.html?page=1&pos=13&cur_pos=13&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=12
Toyota,Land Cruiser Prado,"KSh 8,200,000","Mombasa, Mombasa CBD, 1 hour ago",2018,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2-8-2018-silver-CNektslMN16AOgHTSbrCKnJ.html?page=1&pos=16&cur_pos=16&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=15
Toyota,Land Cruiser Prado,"KSh 8,200,000","Nairobi, Kilimani, 1 hour ago",2019,,Automatic,,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-land-cruiser-prado-2-8-2019-brown-kqL4DvsFIBGDgjqo2Gd43LZC.html?page=1&pos=19&cur_pos=19&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=18
Toyota,Land Cruiser Prado,"KSh 8,200,000","Mombasa, Mombasa CBD, 1 hour ago",2017,56237 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2-7-2017-off-white-ahEH4oB4vlXcZRgr2V6DFW2o.html?page=2&pos=3&cur_pos=3&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=22
Toyota,Land Cruiser Prado,"KSh 8,200,000","Mombasa, Mombasa CBD, 1 hour ago",2019,43470 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2-8-2019-gray-zPenqHXzMUHVAgjL0vf4aSBX.html?page=2&pos=6&cur_pos=6&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=25
Porsche,Cayenne,"KSh 8,200,000","Mombasa, Mombasa CBD, 1 hour ago",2018,76190 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/porsche-cayenne-base-awd-2018-pearl-s2ETbZ2rKzjhCbTDzWaebbFe.html?page=2&pos=8&cur_pos=8&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=27
Audi,Q7,"KSh 8,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,30986 km,Automatic,Brown,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/audi-q7-2016-brown-3YCejt6Mmk8LI9TwDaiZapaQ.html?page=2&pos=11&cur_pos=11&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=30
Ford,Everest,"KSh 8,200,000","Nairobi, Lavington, 1 hour ago",2020,,Automatic,Silver,Foreign Used,https://jiji.co.ke/lavington/cars/ford-everest-2020-silver-nMEWIv1shYhw2mSsMj3nof9B.html?page=2&pos=14&cur_pos=14&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=33
Toyota,Land Cruiser Prado,"KSh 8,200,000","Nairobi, Upperhill, 1 hour ago",2018,,Automatic,White,Foreign Used,https://jiji.co.ke/upperhill/cars/toyota-land-cruiser-prado-2018-white-w8RyP0wlGbSak6lu702Jfqxr.html?page=2&pos=17&cur_pos=17&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=36
Porsche,Cayenne,"KSh 8,200,000","Mombasa, Mombasa CBD, 1 hour ago",2018,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/porsche-cayenne-base-awd-2018-gold-5bO1SLupvtI1UEFhv5wP1yL5.html?page=2&pos=20&cur_pos=20&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=39
Toyota,Land Cruiser Prado,"KSh 8,200,000","Nairobi, Lavington, 1 hour ago",2018,35000 km,Automatic,,Local Used,https://jiji.co.ke/lavington/cars/toyota-land-cruiser-prado-2-8-2018-white-i9oqRijP7D0gWj0ebwt0ZcW4.html?page=3&pos=3&cur_pos=3&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=42
Toyota,Land Cruiser Prado,"KSh 8,200,000","Mombasa, Mombasa CBD, 1 hour ago",2018,96000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2018-2-7-black-i8AbGESiULE3heoNPFho0oT7.html?page=3&pos=6&cur_pos=6&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=45
Toyota,Land Cruiser Prado,"KSh 8,200,000","Mombasa, Mombasa CBD, 1 hour ago",2019,41600 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2-8-2019-off-white-BaOaAQMR2mUkoBqqjZi5pFrL.html?page=3&pos=8&cur_pos=8&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=47
Mercedes-Benz,GLC-Class,"KSh 8,199,000","Nairobi, Langata, 11 hours ago",2017,40000 km,Automatic,,Foreign Used,https://jiji.co.ke/mugumo-ini-langata/cars/mercedes-benz-glc-class-2017-red-aWMrfQRA0L9SZxjrMk70vc28.html?page=3&pos=11&cur_pos=11&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=50
Toyota,Land Cruiser Prado,"KSh 8,100,000","Nairobi, Kilimani, 2 hours ago",2018,44104 km,Automatic,,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-land-cruiser-prado-2-8-2018-black-rQabWWwULy1uEzlYWp3aqn7v.html?page=3&pos=14&cur_pos=14&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=53
Toyota,Land Cruiser Prado,"KSh 8,100,000","Mombasa, Mombasa CBD, 1 hour ago",2018,68000 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2018-blue-rWtTRKnLy2rw5P0zTRwhk3mj.html?page=3&pos=17&cur_pos=17&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=56
Toyota,Land Cruiser Prado,"KSh 8,100,000","Mombasa, Mombasa CBD, 1 hour ago",2017,52000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2-8-2017-silver-mNLsHdlgb75MJb8jRlFEFJ1s.html?page=3&pos=20&cur_pos=20&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=59
Mercedes-Benz,S-Class,"KSh 8,100,000","Mombasa, Mombasa CBD, 1 hour ago",2017,63000 km,Automatic,Green,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-s-class-2017-green-kenlFVFUSwO8pOogd8Fbmivb.html?page=4&pos=3&cur_pos=3&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=62
Toyota,Land Cruiser Prado,"KSh 8,050,000","Nairobi, Nairobi Central, 1 hour ago",2020,,Automatic,Black,Foreign Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-2020-black-7rqHNeT23S2gC6JKi7zShmwF.html?page=4&pos=8&cur_pos=8&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=67
Ford,Ranger,"KSh 8,000,000","Nairobi, Kilimani, 1 hour ago",2020,,Automatic,Gray,Local Used,https://jiji.co.ke/kilimani/cars/ford-ranger-2020-gray-2w4Ki8AhSxVormSXeKUSpVyk.html?page=4&pos=11&cur_pos=11&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=70
Mercedes-Benz,GLE-Class,"KSh 8,000,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,White,Local Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-gle-class-2016-white-pVRCAQAsnoIKv4RWzyJimF2y.html?page=4&pos=13&cur_pos=13&ads_per_page=20&ads_count=41743&lid=brkfcyT6kxXF0JTd&indexPosition=72
