Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Isuzu,D-MAX,"KSh 2,450,000","Nairobi, Muthaiga, 23 hours ago",2021,60000 km,Manual,White,Local Used,https://jiji.co.ke/muthaiga/cars/isuzu-d-max-2021-white-w5aAq1KK324eMBJXMBspogjb.html?page=2&pos=17&cur_pos=17&ads_per_page=20&ads_count=24784&lid=iryyMg_TSMFavu_x&indexPosition=36
Toyota,Hilux,"KSh 2,450,000","Nairobi, Nairobi Central, 1 hour ago",2015,,Manual,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-hilux-2015-black-wOHbTSIyMzJYT5UchFgaNMyi.html?page=2&pos=20&cur_pos=20&ads_per_page=20&ads_count=24784&lid=iryyMg_TSMFavu_x&indexPosition=39
Mazda,Atenza,"KSh 2,450,000","Mombasa, Mombasa CBD, 1 hour ago",2017,130000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-atenza-2017-black-yoeZwF90kMqjn08VO8lEyVaB.html?page=3&pos=3&cur_pos=3&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=42
Subaru,XV,"KSh 2,450,000","Nairobi, Kilimani, 1 hour ago",2017,69000 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/kilimani/cars/subaru-xv-2017-blue-mxMuVwdkJN7WgtkO0GYgeZWS.html?page=3&pos=6&cur_pos=6&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=45
Mazda,CX-5,"KSh 2,450,000","Mombasa, Mombasa CBD, 49 min ago",2016,70000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-5-2016-silver-pfMvpucYv8xY3ie6y03L92U6.html?page=3&pos=9&cur_pos=9&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=48
Mazda,CX-5,"KSh 2,450,000","Mombasa, Mombasa CBD, 34 min ago",2014,56882 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-5-2014-blue-hH5l4cyzawHdHnXUGBZI44R4.html?page=3&pos=12&cur_pos=12&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=51
Mazda,6,"KSh 2,450,000","Mombasa, Mombasa CBD, 1 hour ago",2018,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-6-2018-silver-hrLzQ8yoxxnTFV2aDXJP23Hu.html?page=3&pos=15&cur_pos=15&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=54
Audi,A3,"KSh 2,450,000","Mombasa, Mombasa CBD, 42 min ago",2017,45000 km,Automatic,Pearl,Local Used,https://jiji.co.ke/mombasa-cbd/cars/audi-a3-2017-pearl-neY5d0IVOx73wniKcjFxMUpz.html?page=3&pos=18&cur_pos=18&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=57
Toyota,Land Cruiser Prado,"KSh 2,450,000","Nairobi, Nairobi Central, 1 hour ago",2005,159022 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-3-0-d-4d-5dr-2005-gray-3KBod3CABCXi9wNE6d7xqlic.html?page=4&pos=1&cur_pos=1&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=60
Honda,Vezel,"KSh 2,450,000","Mombasa, Mombasa CBD, 1 hour ago",2016,65000 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-vezel-2016-white-ttxmETukrUPivNJs0vU2kKvS.html?page=4&pos=5&cur_pos=5&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=64
BMW,X1,"KSh 2,450,000","Mombasa, Mombasa CBD, 1 hour ago",2016,28000 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-x1-xdrive28i-awd-2016-blue-sjswi7r4iGBIwvJSXkhYm2o.html?page=4&pos=8&cur_pos=8&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=67
Volkswagen,Tiguan,"KSh 2,450,000","Mombasa, Mombasa CBD, 24 min ago",2015,40000 km,Automatic,Pearl,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-tiguan-2015-pearl-6htxM2ohGJWnOKNSxUSQpMh6.html?page=4&pos=10&cur_pos=10&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=69
Toyota,Esquire,"KSh 2,450,000","Mombasa, Mombasa CBD, 1 hour ago",2016,101818 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-esquire-1-8-fwd-hybrid-7-seater-2016-blue-5K6BMXGMU6tTHTDYpZbNOhSp.html?page=4&pos=13&cur_pos=13&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=72
Subaru,XV,"KSh 2,450,000","Mombasa, Mombasa CBD, 1 hour ago",2018,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-xv-sport-package-with-technology-2018-black-3mMsfMbmsOm7EAhfxr8dK6t.html?page=4&pos=16&cur_pos=16&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=75
Mitsubishi,RVR,"KSh 2,450,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-rvr-2017-gray-WdBihBUvlTodsJZ7hDno2t8.html?page=4&pos=19&cur_pos=19&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=78
Mazda,CX-5,"KSh 2,450,000","Mombasa, Mombasa CBD, 58 min ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-5-2-2-diesel-awd-2016-white-cUl3jvo6cWDsHOKU81EW3wI7.html?page=5&pos=2&cur_pos=2&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=81
Mazda,CX-5,"KSh 2,450,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Brown,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-5-2016-brown-xrsQ3X5bP7FPJUPwyaDhyDCU.html?page=5&pos=5&cur_pos=5&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=84
Toyota,Vellfire,"KSh 2,450,000","Nairobi, Nairobi Central, 1 hour ago",2017,78000 km,Automatic,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-vellfire-2017-black-jENaI6TYG8OLrzk0n37YZ4jY.html?page=5&pos=9&cur_pos=9&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=88
Audi,A4,"KSh 2,450,000","Mombasa, Mombasa CBD, 51 min ago",2016,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/audi-a4-2016-black-tIbwo24Ocb4pYcXXctNmgsQH.html?page=5&pos=12&cur_pos=12&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=91
Mitsubishi,RVR,"KSh 2,450,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Off white,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-rvr-2017-off-white-3PEvYz7LHs3Hkdg7B5RVUfYt.html?page=5&pos=15&cur_pos=15&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=94
Subaru,Forester,"KSh 2,450,000","Mombasa, Mombasa CBD, 1 hour ago",2014,85000 km,Automatic,Off white,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-forester-2014-white-jTloT3Vcn6ARuxgUmARATMUm.html?page=5&pos=18&cur_pos=18&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=97
Audi,A3,"KSh 2,450,000","Mombasa, Mombasa CBD, 42 min ago",2016,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/audi-a3-2016-black-BadNkYMWRYYWk9CKafKcbNzf.html?page=5&pos=20&cur_pos=20&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=99
Mazda,CX-3,"KSh 2,450,000","Mombasa, Mombasa CBD, 2 hours ago",2017,118000 km,AMT,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-3-touring-2017-black-wd3zXCWOPeEIeLgBa0voRzxq.html?page=6&pos=3&cur_pos=3&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=102
Toyota,Hilux,"KSh 2,450,000","Nairobi, Nairobi Central, 1 hour ago",2014,102062 km,Manual,White,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-hilux-2014-white-2VkHW8ZZb5f6R2BRnGiG29DS.html?page=6&pos=6&cur_pos=6&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=105
Nissan,X-Trail,"KSh 2,450,000","Mombasa, Mombasa CBD, 1 hour ago",2016,45000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-x-trail-2016-black-sgWPnE62PMDX9F6MjuCQGhve.html?page=6&pos=8&cur_pos=8&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=107
Toyota,Hilux,"KSh 2,450,000","Nairobi, Nairobi Central, 5 hours ago",2012,,Manual,Pearl,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-hilux-2012-pearl-akmoEJIYQO0cRbbn7zb2plWz.html?page=6&pos=13&cur_pos=13&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=112
Toyota,Esquire,"KSh 2,450,000","Mombasa, Mombasa CBD, 32 min ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-esquire-2-0-awd-7-seater-2016-black-aF9QOsFqOQZdOw6DyNN72JSb.html?page=6&pos=16&cur_pos=16&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=115
Honda,Accord,"KSh 2,450,000","Nairobi, Kilimani, 1 hour ago",2017,,Automatic,White,Foreign Used,https://jiji.co.ke/kilimani/cars/honda-accord-2017-white-gpD33GCDIU2Pyy0h6E7EgUPo.html?page=6&pos=19&cur_pos=19&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=118
Nissan,Fuga,"KSh 2,450,000","Mombasa, Mombasa CBD, 27 min ago",2017,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-fuga-2017-white-i1ZraXYUVuep57ytrdEyUNOO.html?page=7&pos=2&cur_pos=2&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=121
Mazda,Atenza,"KSh 2,450,000","Nairobi, Ridgeways, 1 hour ago",2017,75000 km,Automatic,Beige,Foreign Used,https://jiji.co.ke/ridgeways/cars/mazda-atenza-2017-beige-ljZL7qsLFXc3sf1ZURm4V3Y4.html?page=7&pos=5&cur_pos=5&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=124
Toyota,Vellfire,"KSh 2,450,000","Nairobi, Runda, 1 hour ago",2015,135000 km,Automatic,Black,Local Used,https://jiji.co.ke/karura/cars/toyota-vellfire-2015-black-siwdBNKkzZ04spJ0wsVpS7xC.html?page=7&pos=7&cur_pos=7&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=126
Mazda,Atenza,"KSh 2,450,000","Mombasa, Mombasa CBD, 35 min ago",2018,,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-atenza-2018-gray-3iTRxe94ZA5Bgh4N6Kh5owCQ.html?page=7&pos=10&cur_pos=10&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=129
Subaru,XV,"KSh 2,450,000","Mombasa, Mombasa CBD, 40 min ago",2017,70450 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-xv-limited-package-2017-black-sbRCiNIddKOiLuEWJrbboaNV.html?page=7&pos=13&cur_pos=13&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=132
BMW,X1,"KSh 2,450,000","Mombasa, Mombasa CBD, 32 min ago",2015,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-x1-2015-white-B7vF5vwOUSPOq1N9YVSKrM6j.html?page=7&pos=17&cur_pos=17&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=136
Toyota,Crown,"KSh 2,450,000","Mombasa, Mombasa CBD, 45 min ago",2017,,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-crown-2017-blue-d5UYRtX74EDVxTCFsLdqt0wM.html?page=7&pos=20&cur_pos=20&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=139
Honda,Vezel,"KSh 2,450,000","Mombasa, Mombasa CBD, 2 hours ago",2017,100000 km,CVT,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-vezel-1-5-hybrid-2wd-2017-black-i8QVW1DTi2JAptGcGSt5XO1l.html?page=8&pos=2&cur_pos=2&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=141
Honda,Vezel,"KSh 2,450,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-vezel-2017-red-ngzm9fnB2rZoJa2sBghzDy5F.html?page=8&pos=5&cur_pos=5&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=144
Volkswagen,Passat,"KSh 2,450,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-passat-2016-gray-yFeOS7RhpTMTGTooOUFwpwex.html?page=8&pos=8&cur_pos=8&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=147
Volkswagen,Passat,"KSh 2,450,000","Mombasa, Mombasa CBD, 23 min ago",2016,45800 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-passat-2016-blue-rAlHCqBn5h5JjFlkiAuyacHA.html?page=8&pos=12&cur_pos=12&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=151
Toyota,Hilux,"KSh 2,450,000","Kiambu, Kiambu / Kiambu , 1 hour ago",2012,,Automatic,Silver,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/toyota-hilux-2012-silver-ngJe02AM4rGr4LQhlbMHeC5F.html?page=8&pos=14&cur_pos=14&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=153
Toyota,Harrier,"KSh 2,450,000","Nairobi, Nairobi Central, 2 hours ago",2014,,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-harrier-2-0-2014-burgundy-zXXaINTWBYW0uzHRJWDxW2c9.html?page=8&pos=17&cur_pos=17&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=156
Subaru,Outback,"KSh 2,450,000","Kiambu, Kiambu / Kiambu , 2 hours ago",2015,,Automatic,Red,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/subaru-outback-2015-red-no00vNH7UwPQXyNEse9TVI0m.html?page=8&pos=20&cur_pos=20&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=159
Toyota,Crown,"KSh 2,450,000","Mombasa, Mombasa CBD, 17 min ago",2017,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-crown-2017-silver-i6dTpIUV6li1J9izdkaC8gdb.html?page=9&pos=3&cur_pos=3&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=162
BMW,320i,"KSh 2,450,000","Mombasa, Mombasa CBD, 45 min ago",2014,45000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-320i-2014-silver-gigMh4euq4WiF38Us8haWKV9.html?page=9&pos=6&cur_pos=6&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=165
BMW,320i,"KSh 2,450,000","Mombasa, Mombasa CBD, 32 min ago",2014,69000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-320i-2014-sv-premium-gray-1z235OaP5wos61ktngLs1qur.html?page=9&pos=9&cur_pos=9&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=168
Toyota,Hilux,"KSh 2,450,000","Mombasa, Mombasa CBD, 33 min ago",2016,,Manual,Gray,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-hilux-2016-gray-q2dLR8tRCvGGxC66AR0mHzM4.html?page=9&pos=12&cur_pos=12&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=171
Toyota,Premio,"KSh 2,450,000","Mombasa, Mombasa CBD, 1 hour ago",2015,85000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-premio-1-8-awd-2015-black-Bh4BIO1JUR0Mmlm1YaOf9Pfr.html?page=9&pos=15&cur_pos=15&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=174
Honda,Vezel,"KSh 2,450,000","Nairobi, Kilimani, 2 hours ago",2018,92000 km,Automatic,Matt Black,Foreign Used,https://jiji.co.ke/kilimani/cars/honda-vezel-2018-matt-black-a0f8BcVyB5ISY17hcGAse7oG.html?page=9&pos=18&cur_pos=18&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=177
Mazda,Atenza,"KSh 2,450,000","Nairobi, Ridgeways, 2 hours ago",2017,96000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/ridgeways/cars/mazda-atenza-2017-silver-wSbCLthcwDWGBqOvjui9Bb5b.html?page=10&pos=1&cur_pos=1&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=180
Subaru,Outback,"KSh 2,450,000","Nairobi, Ridgeways, 1 hour ago",2017,,Automatic,Black,Local Used,https://jiji.co.ke/ridgeways/cars/subaru-outback-2017-black-s0Um7q0BNMrZ7N3cGCABqRYY.html?page=10&pos=4&cur_pos=4&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=183
Toyota,Noah,"KSh 2,450,000","Nairobi, Kilimani, 2 hours ago",2017,102200 km,Automatic,Black,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-noah-2017-black-8b1izn3TjJDRRq2bu94ps7Dc.html?page=10&pos=7&cur_pos=7&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=186
Land Rover,Discovery,"KSh 2,450,000","Mombasa, Tudor, 1 hour ago",2010,113874 km,Automatic,White,Local Used,https://jiji.co.ke/tudor/cars/land-rover-discovery-2010-white-plqEOys4VkgIaw3EBZB2GkZN.html?page=10&pos=10&cur_pos=10&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=189
Toyota,Land Cruiser,"KSh 2,450,000","Nairobi, Ridgeways, 2 hours ago",1993,,Manual,Green,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-land-cruiser-1993-green-kxdCio8MraPYqlzk6r9c1Sko.html?page=10&pos=13&cur_pos=13&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=192
Toyota,Noah,"KSh 2,450,000","Nairobi, Nairobi Central, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/nairobi-central/cars/toyota-noah-2-0-fwd-7-seater-2017-white-1spv8j2ehmbwqeF8Vm0Z1fYa.html?page=10&pos=16&cur_pos=16&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=195
Toyota,Hilux,"KSh 2,450,000","Nairobi, Nairobi Central, 1 hour ago",2011,,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-hilux-2-5-d-4d-4x4-srx-2011-gray-nsOKc691nFQZxxTJDi1JwcaP.html?page=10&pos=19&cur_pos=19&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=198
Toyota,Noah,"KSh 2,450,000","Mombasa, Mombasa CBD, 38 min ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-noah-1-8-fwd-hybrid-7-seater-2016-white-g2kiaIRGxmu8x4fPLYU81qyd.html?page=11&pos=3&cur_pos=3&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=202
Nissan,X-Trail,"KSh 2,450,000","Mombasa, Mombasa CBD, 2 hours ago",2014,102000 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-x-trail-2014-white-6fFrEkweVSRyChK8lH65B2OQ.html?page=11&pos=6&cur_pos=6&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=205
Toyota,Noah,"KSh 2,450,000","Mombasa, Mombasa CBD, 55 min ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-noah-2-0-awd-7-seater-2016-pearl-5aDMQ6AXpqgawNx65JZuxdXU.html?page=11&pos=9&cur_pos=9&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=208
Toyota,Noah,"KSh 2,450,000","Mombasa, Mombasa CBD, 1 hour ago",2017,40580 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-noah-2-0-awd-7-seater-2017-black-tKsqEGS0gbQtTK6II2vCGhlI.html?page=11&pos=12&cur_pos=12&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=211
Toyota,Land Cruiser Prado,"KSh 2,450,000","Nairobi, Ridgeways, 1 hour ago",2008,,Automatic,Black,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-land-cruiser-prado-2008-black-ausZqG6JKRwK6BMTskVTgiED.html?page=11&pos=15&cur_pos=15&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=214
Mitsubishi,L200,"KSh 2,450,000","Nairobi, Runda, 13/05",2014,180000 km,Automatic,,Local Used,https://jiji.co.ke/karura/cars/mitsubishi-l200-double-cab-2-5-180hp-4wd-2014-silver-wq73WB8JHwDZ2XKYkDrqDDm5.html?page=11&pos=18&cur_pos=18&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=217
Toyota,Noah,"KSh 2,450,000","Nairobi, Ridgeways, 1 hour ago",2017,55000 km,Automatic,Purple,Foreign Used,https://jiji.co.ke/ridgeways/cars/toyota-noah-2017-purple-A71Vv6mlBhm1eAKYnSTlooEr.html?page=12&pos=1&cur_pos=1&ads_per_page=20&ads_count=24783&lid=iryyMg_TSMFavu_x&indexPosition=220
