Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Mazda,CX-3,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-3-2017-black-7wuU9o7xzPtgJ8fhKYhNfxBC.html?page=6&pos=7&cur_pos=7&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=106
BMW,118i,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-118i-2017-black-4Uxg7RxtV6OtAAGasUx9njlQ.html?page=6&pos=9&cur_pos=9&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=108
Nissan,Elgrand,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2017,133002 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-elgrand-2017-black-5K7Ew0W0znbTMbunGpg7EW5K.html?page=6&pos=13&cur_pos=13&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=112
BMW,220i,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2017,65000 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-220i-2017-gray-cwqyB5pBohkNE0qdQbuegURp.html?page=6&pos=16&cur_pos=16&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=115
Mitsubishi,Canter,"KSh 2,200,000","Nairobi, 42 min ago",2014,,Automatic,White,Foreign Used,https://jiji.co.ke/nairobi/cars/mitsubishi-canter-2014-white-ntVofQmk5ySjfByu32iYtMHR.html?page=6&pos=18&cur_pos=18&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=117
Audi,A3,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2014,,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/audi-a3-2014-gray-awZynuJWAgj1v3SbHkjPcx3c.html?page=7&pos=1&cur_pos=1&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=120
Audi,A3,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Matt Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/audi-a3-2017-matt-black-hANASn5KRznIIGs3sVWc51fy.html?page=7&pos=5&cur_pos=5&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=124
Mazda,CX-3,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Manual,Off white,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-3-2016-off-white-6BnSa399j4CrD6PcjlYpApGT.html?page=7&pos=8&cur_pos=8&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=127
Volkswagen,Passat,"KSh 2,200,000","Mombasa, Mombasa CBD, 51 min ago",2017,68000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-passat-2017-black-3bPEppTrWLS9STjn1Rci7lN7.html?page=7&pos=11&cur_pos=11&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=130
Toyota,Esquire,"KSh 2,200,000","Mombasa, Tudor, 1 hour ago",2017,61785 km,Automatic,Black,Foreign Used,https://jiji.co.ke/tudor/cars/toyota-esquire-2017-black-sE8IYmnUyNlyNTno32QiTHye.html?page=7&pos=14&cur_pos=14&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=133
Honda,Vezel,"KSh 2,200,000","Mombasa, Tudor, 1 hour ago",2018,59412 km,Automatic,Red,Foreign Used,https://jiji.co.ke/tudor/cars/honda-vezel-2018-red-oMeNpQ7V8ujll4Aym8Nuo3Dk.html?page=7&pos=17&cur_pos=17&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=136
Subaru,XV,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-xv-2016-blue-7XP8lXiPgR5tSjdZ484P0OqY.html?page=7&pos=20&cur_pos=20&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=139
Subaru,XV,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,98653 km,Automatic,Ivory,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-xv-2016-ivory-uD2nAWDFTyDKkV41arjFLpRh.html?page=8&pos=3&cur_pos=3&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=142
Mercedes-Benz,C-Class,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-c-class-2016-red-3bjgHiU491QZpIirRqNKvNm9.html?page=8&pos=7&cur_pos=7&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=146
Honda,Odyssey,"KSh 2,200,000","Mombasa, Mombasa CBD, 49 min ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-odyssey-2-4-absolute-2wd-2017-black-mxTdDJ8Krw7Hzx6sR0IwF6u8.html?page=8&pos=10&cur_pos=10&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=149
Mazda,Axela,"KSh 2,200,000","Mombasa, Mombasa CBD, 48 min ago",2019,124584 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-axela-2019-gray-zz5ROV29ygoL9GXHfzAe7TWA.html?page=8&pos=13&cur_pos=13&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=152
Subaru,Levorg,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2015,65823 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-levorg-2015-blue-znquEBfMAPZp1H797us4yfcG.html?page=8&pos=16&cur_pos=16&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=155
Nissan,Fuga,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2017,65000 km,Automatic,Brown,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-fuga-2017-brown-yCfMiIwqZ5EiPCsLIcidXN0T.html?page=8&pos=19&cur_pos=19&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=158
Subaru,XV,"KSh 2,200,000","Mombasa, Ganjoni, 1 hour ago",2018,65241 km,Automatic,White,Foreign Used,https://jiji.co.ke/ganjoni/cars/subaru-xv-2018-white-feyij6r4r9xGYWInFR07rtHv.html?page=9&pos=1&cur_pos=1&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=160
Mazda,Atenza,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2018,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-atenza-2018-black-5DDi0qmZpLVXSidbpYiHIGc1.html?page=9&pos=5&cur_pos=5&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=164
Mazda,Atenza,"KSh 2,200,000","Mombasa, Mombasa CBD, 45 min ago",2017,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-atenza-2017-silver-g1ytk9od2hrNCQwKmvXv9f1B.html?page=9&pos=7&cur_pos=7&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=166
Volkswagen,Golf,"KSh 2,200,000","Mombasa, Mombasa CBD, 59 min ago",2019,41000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-golf-1-4t-s-fwd-2019-black-twxr1u2i2vXPXDQ1ZAXYPHTu.html?page=9&pos=10&cur_pos=10&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=169
Mazda,Atenza,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2017,69000 km,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-atenza-2017-red-b0SWzNnssurv887esNJrolWA.html?page=9&pos=13&cur_pos=13&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=172
Subaru,Levorg,"KSh 2,200,000","Mombasa, Mombasa CBD, 50 min ago",2018,109000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-levorg-2018-black-n8wYCJAVXka9xfrw6dlA0w1h.html?page=9&pos=16&cur_pos=16&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=175
Mazda,Atenza,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Other,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-atenza-2016-pK3VKw0aHzEshtI54Z8xrfT5.html?page=9&pos=19&cur_pos=19&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=178
Subaru,XV,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2017,79845 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-xv-2017-red-7OOBZdwywR0RhEGOI4ZmKzMG.html?page=10&pos=2&cur_pos=2&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=181
Toyota,Hilux,"KSh 2,200,000","Kiambu, Kiambu / Kiambu , 57 min ago",2015,,Manual,Gray,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/toyota-hilux-2015-gray-oJtLNVrKwNVUWfCWK5T8Bua7.html?page=10&pos=5&cur_pos=5&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=184
Mercedes-Benz,CLA-Class,"KSh 2,200,000","Nairobi, Kilimani, 57 min ago",2015,60000 km,Automatic,,Local Used,https://jiji.co.ke/kilimani/cars/mercedes-benz-cla-class-cla-180-sedan-2015-gray-runr6XuecAAtzIy0ttm4fxZO.html?page=10&pos=8&cur_pos=8&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=187
Mercedes-Benz,A-Class,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-a-class-2016-red-zsen3vkueOkyati2L8dn2KEf.html?page=10&pos=10&cur_pos=10&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=189
Mercedes-Benz,A-Class,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,56187 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-a-class-2016-silver-3Xdh66bMNjVh9mPy0COkYfvk.html?page=10&pos=13&cur_pos=13&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=192
Mercedes-Benz,A-Class,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-a-class-2016-white-5YVXYzgoAdDkDJcRatYF4veP.html?page=10&pos=16&cur_pos=16&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=195
Volvo,V70,"KSh 2,200,000","Mombasa, Mombasa CBD, 56 min ago",2015,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volvo-v70-2015-black-BikzBfkMTKUZX2W6jAPgIYwb.html?page=11&pos=1&cur_pos=1&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=200
Subaru,Levorg,"KSh 2,200,000","Mombasa, Mombasa CBD, 43 min ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-levorg-1-6-sti-sport-eyesight-2016-matt-black-cMrZXVUPLMMEE5vizyYFklPb.html?page=11&pos=4&cur_pos=4&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=203
Mitsubishi,RVR,"KSh 2,200,000","Mombasa, Mombasa CBD, 57 min ago",2016,,Automatic,Other,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-rvr-2016-kVJQHbn0tgngcyYv5XJpx0x0.html?page=11&pos=7&cur_pos=7&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=206
Volkswagen,Golf,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-golf-2016-gray-5JCy7ieBVNxDyHfmDbTQL4aZ.html?page=11&pos=10&cur_pos=10&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=209
Volvo,V40,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,98562 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volvo-v40-2016-white-2O5P88v52yI4LZBItPTuKItf.html?page=11&pos=13&cur_pos=13&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=212
Nissan,X-Trail,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2015,62000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-x-trail-2015-silver-UaO61WH3DA9BZD4RY1Tb3ed.html?page=11&pos=16&cur_pos=16&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=215
Mazda,Atenza,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,75000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-atenza-2016-black-zwzRxg4oA5hnHC8GIxHjAH5S.html?page=11&pos=18&cur_pos=18&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=217
BMW,220i,"KSh 2,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,55000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-220i-2016-black-fcv1pArK7mz3QuZwOA0hYE7e.html?page=12&pos=1&cur_pos=1&ads_per_page=20&ads_count=22415&lid=9FUAqeHwcwB6j_BK&indexPosition=220
