Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Nissan,Serena,"KSh 1,580,000","Nairobi, Kilimani, 16 min ago",2016,120408 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/kilimani/cars/nissan-serena-2016-silver-a79TWFcBRuEDkx2AE99HnS0K.html?page=6&pos=20&cur_pos=20&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=119
Mazda,Axela,"KSh 1,580,000","Kiambu, Kiambu / Kiambu , 26 min ago",2016,,Automatic,White,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/mazda-axela-2016-white-BKiLtF9BoI9wT9PsF3dty3vV.html?page=7&pos=3&cur_pos=3&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=122
Toyota,Corolla Fielder,"KSh 1,580,000","Mombasa, Mombasa CBD, 41 min ago",2017,128040 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-corolla-fielder-1-5-hybrid-fwd-2017-silver-ByxEQKiwVsjHrPEwFy9H7bT6.html?page=7&pos=4&cur_pos=4&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=123
Toyota,Harrier,"KSh 1,580,000","Nairobi, Nairobi Central, 4 hours ago",2008,,Automatic,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-harrier-2008-black-1n4P1Y16rYEk9Qzc1lspOKsN.html?page=7&pos=7&cur_pos=7&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=126
Nissan,NV200,"KSh 1,580,000","Mombasa, Mombasa CBD, 27 min ago",2018,120857 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-nv200-2018-silver-kG6WBTRl7um67lWUYedWSGgD.html?page=7&pos=12&cur_pos=12&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=131
Honda,Freed,"KSh 1,580,000","Mombasa, Mombasa CBD, 58 min ago",2018,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-freed-2018-black-kIPiXIgUpA4Ivrgt8U1xxefL.html?page=7&pos=14&cur_pos=14&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=133
Toyota,Voxy,"KSh 1,580,000","Nairobi, Nairobi Central, 51 min ago",2014,,Automatic,Pearl,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-voxy-sv-premium-2014-pearl-ORj1uMaBSDurWsN6Ai8KJU7.html?page=7&pos=17&cur_pos=17&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=136
Mazda,Axela,"KSh 1,580,000","Nairobi, Runda, 21 min ago",2016,,Automatic,Blue,Local Used,https://jiji.co.ke/karura/cars/mazda-axela-2016-blue-jHq0Z7DEku3QcFAGVn51kUtD.html?page=7&pos=20&cur_pos=20&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=139
Toyota,Corolla Fielder,"KSh 1,580,000","Nairobi, Runda, 1 hour ago",2017,118000 km,Automatic,Black,Local Used,https://jiji.co.ke/karura/cars/toyota-corolla-fielder-1-5-petrol-fwd-2017-black-uqWZgLdD13whzhNe5zgIzK52.html?page=8&pos=3&cur_pos=3&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=142
Mercedes-Benz,C200,"KSh 1,580,000","Nairobi, Kilimani, 48 min ago",2010,,Automatic,White,Local Used,https://jiji.co.ke/kilimani/cars/mercedes-benz-c200-2010-white-nBP0u6VY7yTXPOvthGOqviaX.html?page=8&pos=6&cur_pos=6&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=145
Toyota,Premio,"KSh 1,580,000","Nairobi, Runda, 1 hour ago",2014,85360 km,Automatic,,Local Used,https://jiji.co.ke/karura/cars/toyota-premio-1-5-fwd-2014-white-7VhWEVc4wbWRbUIYUv60Af2Y.html?page=8&pos=9&cur_pos=9&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=148
Mazda,CX-3,"KSh 1,580,000","Nairobi, Ridgeways, 30 min ago",2015,167000 km,Automatic,,Local Used,https://jiji.co.ke/ridgeways/cars/mazda-cx-3-1-5-diesel-fwd-2015-white-3md4HxZtkLruRMT9yGyUMBwd.html?page=8&pos=12&cur_pos=12&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=151
Mitsubishi,Outlander,"KSh 1,580,000","Nairobi, Ridgeways, 37 min ago",2013,126000 km,Automatic,Silver,Local Used,https://jiji.co.ke/ridgeways/cars/mitsubishi-outlander-2013-silver-zsmAWyULMFRY1tpSlghH7Qm4.html?page=8&pos=15&cur_pos=15&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=154
Toyota,Sienta,"KSh 1,580,000","Mombasa, Mombasa CBD, 50 min ago",2018,105642 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-sienta-2018-blue-zDifw9JiipMy2W11rz5FlOLk.html?page=8&pos=18&cur_pos=18&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=157
Mazda,Axela,"KSh 1,580,000","Nairobi, Runda, 33 min ago",2016,,Automatic,Blue,Local Used,https://jiji.co.ke/karura/cars/mazda-axela-2016-blue-id88kS6HPxsBJQoxKEGJrosP.html?page=9&pos=1&cur_pos=1&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=160
Toyota,Voxy,"KSh 1,580,000","Nairobi, Umoja, 40 min ago",2014,,Automatic,Black,Local Used,https://jiji.co.ke/umoja/cars/toyota-voxy-sv-premium-2014-black-4byWdj4LhmpRusawKTwyNXR9.html?page=9&pos=4&cur_pos=4&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=163
Toyota,Alphard,"KSh 1,580,000","Nairobi, Kilimani, 59 min ago",2012,,Automatic,Silver,Local Used,https://jiji.co.ke/kilimani/cars/toyota-alphard-2012-silver-B3r4AiOm7eI2aiXsibJRMz7O.html?page=9&pos=7&cur_pos=7&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=166
Volkswagen,Tiguan,"KSh 1,580,000","Nairobi, Ridgeways, 33 min ago",2010,,Automatic,Silver,Local Used,https://jiji.co.ke/ridgeways/cars/volkswagen-tiguan-2010-silver-hV2pnWhjJ4OaVyryB6UHsXRQ.html?page=9&pos=10&cur_pos=10&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=169
Toyota,Land Cruiser Prado,"KSh 1,580,000","Nairobi, Nairobi Central, 22 min ago",2004,,Automatic,Silver,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-2004-silver-2tSuGXn5NFAWzvyyMtyvDcAt.html?page=9&pos=13&cur_pos=13&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=172
Toyota,Corolla Fielder,"KSh 1,580,000","Nairobi, Ridgeways, 52 min ago",2016,149011 km,CVT,White,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-corolla-fielder-1-5-hybrid-fwd-2016-white-hdPl7RKrpEPYVjekZAkCZa5n.html?page=9&pos=16&cur_pos=16&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=175
Mazda,CX-5,"KSh 1,580,000","Kiambu, Ruaka, 59 min ago",2013,141000 km,Automatic,Red,Local Used,https://jiji.co.ke/ruaka-banana/cars/mazda-cx-5-2013-red-hKVOOT0GGQBSzF5AneiZJ8cv.html?page=9&pos=19&cur_pos=19&ads_per_page=20&ads_count=15309&lid=WOTAe_51wAKCP7wl&indexPosition=178
Toyota,Corolla Fielder,"KSh 1,580,000","Nairobi, Ridgeways, 3 hours ago",2016,,Automatic,Silver,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-corolla-fielder-2016-silver-xwvogvrO07clyj73ut1HIidF.html?page=10&pos=2&cur_pos=2&ads_per_page=20&ads_count=15308&lid=WOTAe_51wAKCP7wl&indexPosition=181
Nissan,X-Trail,"KSh 1,580,000","Kiambu, Kiambu / Kiambu , 50 min ago",2014,,Automatic,,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/nissan-x-trail-2-0-petrol-awd-2014-silver-s3L3eDORQhOASfBsQjpEW5VI.html?page=10&pos=5&cur_pos=5&ads_per_page=20&ads_count=15308&lid=WOTAe_51wAKCP7wl&indexPosition=184
Toyota,Sienta,"KSh 1,580,000","Mombasa, Mombasa CBD, 56 min ago",2018,70000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-sienta-2018-silver-aLrQTKMbL91U8azwF0yr8bY8.html?page=10&pos=8&cur_pos=8&ads_per_page=20&ads_count=15308&lid=WOTAe_51wAKCP7wl&indexPosition=187
Toyota,Allion,"KSh 1,580,000","Mombasa, Mombasa CBD, 28 min ago",2014,122000 km,Automatic,White,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-allion-2014-white-noYbTcbC2WVR01KqocIx41BO.html?page=10&pos=11&cur_pos=11&ads_per_page=20&ads_count=15308&lid=WOTAe_51wAKCP7wl&indexPosition=190
Nissan,Note,"KSh 1,580,000","Mombasa, Mombasa CBD, 1 hour ago",2018,69000 km,CVT,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-note-1-2-hybrid-nismo-2018-red-k2LA3FJljp2HedjxzsNa8Iqa.html?page=10&pos=14&cur_pos=14&ads_per_page=20&ads_count=15308&lid=WOTAe_51wAKCP7wl&indexPosition=193
Toyota,Auris,"KSh 1,580,000","Mombasa, Mombasa CBD, 15 min ago",2018,112000 km,Automatic,Pearl,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-auris-2018-pearl-d0vETU1oBsqr3gxM21Z4wOtj.html?page=10&pos=17&cur_pos=17&ads_per_page=20&ads_count=15308&lid=WOTAe_51wAKCP7wl&indexPosition=196
Ford,Ranger,"KSh 1,580,000","Nairobi, Langata, 50 min ago",2010,107000 km,Manual,Gray,Local Used,https://jiji.co.ke/mugumo-ini-langata/cars/ford-ranger-wildtrak-2010-gray-ChOIIED1gcuYBgFNI7l6v97Z.html?page=10&pos=20&cur_pos=20&ads_per_page=20&ads_count=15308&lid=WOTAe_51wAKCP7wl&indexPosition=199
Toyota,Rush,"KSh 1,580,000","Mombasa, Mombasa CBD, 38 min ago",2014,,Automatic,,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-rush-1-5-awd-2014-white-gLqVDlMhf3kx0LQYpKe9ghB.html?page=11&pos=3&cur_pos=3&ads_per_page=20&ads_count=15308&lid=WOTAe_51wAKCP7wl&indexPosition=202
Toyota,Crown,"KSh 1,580,000","Nairobi, Ridgeways, 34 min ago",2013,171000 km,Automatic,Silver,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-crown-2013-silver-2NOr272d45nvukr3k0wlJCfh.html?page=11&pos=6&cur_pos=6&ads_per_page=20&ads_count=15308&lid=WOTAe_51wAKCP7wl&indexPosition=205
Suzuki,Swift,"KSh 1,580,000","Nairobi, Nairobi Central, 43 min ago",2018,,Automatic,Yellow,Foreign Used,https://jiji.co.ke/nairobi-central/cars/suzuki-swift-sport-2018-yellow-l1QISLFCUiOv2oB4DPXuowYc.html?page=11&pos=9&cur_pos=9&ads_per_page=20&ads_count=15308&lid=WOTAe_51wAKCP7wl&indexPosition=208
Toyota,Noah,"KSh 1,579,999","Nairobi, Kilimani, 51 min ago",2014,160000 km,Automatic,,Local Used,https://jiji.co.ke/kilimani/cars/toyota-noah-2-0-fwd-7-seater-2014-matt-black-x6zbDFKG6qVG5vhJRALwEUCA.html?page=11&pos=12&cur_pos=12&ads_per_page=20&ads_count=15308&lid=WOTAe_51wAKCP7wl&indexPosition=211
Toyota,Axio,"KSh 1,575,000","Mombasa, Mombasa CBD, 22 min ago",2017,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-axio-1-5-g-2wd-2017-silver-19s6rGPyeegd76sueP9kLfTf.html?page=11&pos=16&cur_pos=16&ads_per_page=20&ads_count=15308&lid=WOTAe_51wAKCP7wl&indexPosition=215
Subaru,Forester,"KSh 1,570,000","Nairobi, Komarock, 1 hour ago",2014,186000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/komarock/cars/subaru-forester-2014-silver-68SA4kS6exUoqZQtvxtNulLD.html?page=11&pos=19&cur_pos=19&ads_per_page=20&ads_count=15308&lid=WOTAe_51wAKCP7wl&indexPosition=218
Nissan,Juke,"KSh 1,570,000","Mombasa, Mombasa CBD, 57 min ago",2016,,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-juke-2016-red-5aDIdL4Vq3u05TYmTp2PBxki.html?page=12&pos=3&cur_pos=3&ads_per_page=20&ads_count=15308&lid=WOTAe_51wAKCP7wl&indexPosition=222
Toyota,Axio,"KSh 1,570,000","Mombasa, Mombasa CBD, 33 min ago",2016,76000 km,Automatic,Brown,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-axio-1-5-g-2wd-2016-brown-fdfymT5mHNY7le84MW41V7dT.html?page=12&pos=6&cur_pos=6&ads_per_page=20&ads_count=15308&lid=WOTAe_51wAKCP7wl&indexPosition=225
