Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Land Rover,Range Rover Sport,"KSh 12,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-sport-se-4x4-3-0l-6cyl-8a-2017-off-white-yyF89wEqxyQgY2iBEEK1KTS7.html?page=3&pos=5&cur_pos=5&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=44
Land Rover,Range Rover Vogue,"KSh 12,000,000","Mombasa, Mombasa CBD, 2 hours ago",2016,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-vogue-2016-black-d0X6d4wcDzTdlC2qaHFLI2PP.html?page=3&pos=8&cur_pos=8&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=47
Toyota,Land Cruiser,"KSh 12,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,17000 km,Automatic,Pearl,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-2017-pearl-hZoSUztY4i2v1C6Mye8uWvxh.html?page=3&pos=11&cur_pos=11&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=50
Toyota,Land Cruiser,"KSh 12,000,000","Nairobi, 1 hour ago",2016,,Automatic,Black,Foreign Used,https://jiji.co.ke/nairobi/cars/toyota-land-cruiser-2016-black-nNouIzsrD7S0VUwMBTv5JJp9.html?page=3&pos=14&cur_pos=14&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=53
Toyota,Land Cruiser,"KSh 12,000,000","Nairobi, 2 hours ago",2015,,Automatic,Black,Foreign Used,https://jiji.co.ke/nairobi/cars/toyota-land-cruiser-2015-black-suF7Zb7SdjwFU7SiFXrQH9Ia.html?page=3&pos=17&cur_pos=17&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=56
Toyota,Land Cruiser,"KSh 12,000,000","Nairobi, 1 hour ago",2016,,Automatic,White,Foreign Used,https://jiji.co.ke/nairobi/cars/toyota-land-cruiser-2016-white-iFSwmAzpxHVI5oeWqg6zzIui.html?page=3&pos=20&cur_pos=20&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=59
Toyota,Land Cruiser,"KSh 12,000,000","Nairobi, 2 hours ago",2016,,Automatic,Black,Foreign Used,https://jiji.co.ke/nairobi/cars/toyota-land-cruiser-2016-black-BqSnLJTSiErjO9dnQWrhGmhw.html?page=4&pos=3&cur_pos=3&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=62
Land Rover,Range Rover Sport,"KSh 12,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,92641 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-sport-2017-black-aRd1dmXUtYCwWrfVnXGKzLOY.html?page=4&pos=6&cur_pos=6&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=65
Toyota,Land Cruiser,"KSh 12,000,000","Nairobi, Kilimani, 2 hours ago",2019,39816 km,Automatic,,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-land-cruiser-4-6-v8-zx-2019-white-iVwFKdSes2LjCSpCp0OlbYki.html?page=4&pos=9&cur_pos=9&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=68
Lexus,LX,"KSh 12,000,000","Mombasa, Tudor, 3 hours ago",2018,11742 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/tudor/cars/lexus-lx-2018-gray-iH408m3PDiLhLBDUGNYIV7vb.html?page=4&pos=12&cur_pos=12&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=71
Mercedes-Benz,GLS-Class,"KSh 12,000,000","Kiambu, Kiambu / Kiambu , 3 hours ago",2017,,Automatic,White,Foreign Used,https://jiji.co.ke/kiambu-kiambu/cars/mercedes-benz-gls-class-2017-white-vd1AyL6kv6nLNHTqAhlfukpI.html?page=4&pos=15&cur_pos=15&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=74
Land Rover,Range Rover Sport,"KSh 12,000,000","Mombasa, Mombasa CBD, 1 hour ago",2018,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-sport-autobiography-2018-blue-yXaBCrzRkanxgpJY7FKcxrYD.html?page=4&pos=18&cur_pos=18&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=77
Land Rover,Range Rover Evoque,"KSh 12,000,000","Mombasa, Ganjoni, 1 hour ago",2014,56880 km,Automatic,White,Foreign Used,https://jiji.co.ke/ganjoni/cars/land-rover-range-rover-evoque-2014-white-k6ucsTUR2jaH6QcimEvNesMa.html?page=5&pos=1&cur_pos=1&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=80
Mercedes-Benz,GLE-Class,"KSh 12,000,000","Mombasa, Mombasa CBD, 2 hours ago",2016,56000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-gle-class-gle-350d-4matic-2016-pearl-rIQ7m1V8uvllyuoFT88i3iBu.html?page=5&pos=4&cur_pos=4&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=83
Land Rover,Range Rover,"KSh 12,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,45000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-2017-black-fACkEM7cjzwRrJjk7btnT1t3.html?page=5&pos=7&cur_pos=7&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=86
Mercedes-Benz,G-Class,"KSh 12,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-g-class-g-350-d-2017-2Ry4gmAsU4ZeU4wFdI47gNO3.html?page=5&pos=10&cur_pos=10&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=89
Mercedes-Benz,E63,"KSh 12,000,000","Nairobi, Kilimani, 57 min ago",2018,,Automatic,Black,Foreign Used,https://jiji.co.ke/kilimani/cars/mercedes-benz-e63-2018-black-2A5U6Z8tk9yFNOIXVcetXAup.html?page=5&pos=13&cur_pos=13&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=92
Toyota,Land Cruiser,"KSh 12,000,000","Mombasa, Likoni, 3 hours ago",2018,,Automatic,,Foreign Used,https://jiji.co.ke/likoni/cars/toyota-land-cruiser-4-5-v8-vxr-2018-green-g83KqM51DLtCZ14UalwZCFZF.html?page=5&pos=16&cur_pos=16&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=95
Land Rover,Range Rover Sport,"KSh 12,000,000","Mombasa, Mombasa CBD, 2 hours ago",2019,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-sport-hse-2019-black-bdaas85ltOJ680CI89FyjEhB.html?page=5&pos=18&cur_pos=18&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=97
Toyota,Land Cruiser,"KSh 12,000,000","Mombasa, Mombasa CBD, 56 min ago",2018,39000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-4-5-v8-td-2018-gold-jYGa8Ihfe95LXr17HJ4xHFYV.html?page=6&pos=2&cur_pos=2&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=101
Land Rover,Range Rover Sport,"KSh 12,000,000","Mombasa, Mombasa CBD, 2 hours ago",2018,58000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-sport-autobiography-2018-white-f08DQkLyEC0eXkRiok2oOep2.html?page=6&pos=5&cur_pos=5&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=104
Mercedes-Benz,GLE43,"KSh 11,999,999","Mombasa, Mombasa CBD, 2 hours ago",2018,68132 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-gle43-2018-black-uRDG5PELxsr8rkghT8YOnkHm.html?page=6&pos=8&cur_pos=8&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=107
Land Rover,Range Rover Vogue,"KSh 11,999,000","Nairobi, Runda, 3 hours ago",2016,53494 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/karura/cars/land-rover-range-rover-vogue-2016-silver-dNWrR81R1fF39dXjL8UpFRz3.html?page=6&pos=12&cur_pos=12&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=111
Land Rover,Range Rover Vogue,"KSh 11,900,000","Nairobi, Kilimani, 3 hours ago",2016,88000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/kilimani/cars/land-rover-range-rover-vogue-2016-silver-10s4N6IHcAOfFTKSeP2YX78S.html?page=6&pos=15&cur_pos=15&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=114
Lexus,LX,"KSh 11,900,000","Mombasa, Tudor, 15 min ago",2016,61755 km,Automatic,Black,Foreign Used,https://jiji.co.ke/tudor/cars/lexus-lx-2016-black-yOYmWGrrJYB3sgGmKI4T47wP.html?page=6&pos=18&cur_pos=18&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=117
Land Rover,Range Rover Sport,"KSh 11,900,000","Nairobi, Lavington, 2 hours ago",2018,16000 km,Automatic,,Foreign Used,https://jiji.co.ke/lavington/cars/land-rover-range-rover-sport-hse-dynamic-2018-gray-zIkt1PR8OAr3MrZ2TpuyXVUl.html?page=7&pos=1&cur_pos=1&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=120
Toyota,Land Cruiser Prado,"KSh 11,899,999","Nairobi, Westlands, 3 hours ago",2022,38534 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/westlands/cars/toyota-land-cruiser-prado-2022-gray-foZoMKGHkkv2oc44OqMmCSgi.html?page=7&pos=3&cur_pos=3&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=122
Lexus,LX,"KSh 11,899,000","Nairobi, Nairobi Central, 2 hours ago",2017,45368 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/nairobi-central/cars/lexus-lx-2017-gray-nmHCqdOhCrQl4uNSlafGHP5t.html?page=7&pos=6&cur_pos=6&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=125
Toyota,Land Cruiser Prado,"KSh 11,800,000","Nairobi, Kitisuru, 23/05",2023,,Automatic,Pearl,Brand New,https://jiji.co.ke/kitisuru/cars/new-toyota-land-cruiser-prado-2023-pearl-pOEvCszNtCoIw4UQIVHogGyw.html?page=7&pos=9&cur_pos=9&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=128
Toyota,Land Cruiser,"KSh 11,800,000","Mombasa, Mombasa CBD, 2 hours ago",2018,44000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-2018-black-hf6AwE1E0bM1Ni06wwS5z7QG.html?page=7&pos=12&cur_pos=12&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=131
Toyota,Land Cruiser,"KSh 11,800,000","Mombasa, Mombasa CBD, 2 hours ago",2017,65000 km,Automatic,Brown,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-2017-brown-31jGpn5C9OlLaKjfiC1qFWYg.html?page=7&pos=15&cur_pos=15&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=134
Mercedes-Benz,GLE-Class,"KSh 11,800,000","Nairobi, Langata, 4 hours ago",2019,28000 km,Automatic,,Foreign Used,https://jiji.co.ke/mugumo-ini-langata/cars/mercedes-benz-gle-class-gle-450-4matic-2019-black-fbSaagDYX5uc7MCnhS7br2LV.html?page=7&pos=18&cur_pos=18&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=137
Mercedes-Benz,GLE43,"KSh 11,800,000","Mombasa, Mombasa CBD, 3 hours ago",2018,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-gle43-3-0-awd-2018-black-Ced2bhr3ExUNCyP67GyjqXw.html?page=8&pos=1&cur_pos=1&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=140
Land Rover,Range Rover Vogue,"KSh 11,800,000","Nairobi, Nairobi Central, 36 min ago",2018,64000 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/nairobi-central/cars/land-rover-range-rover-vogue-2018-blue-1iAuu0oJiUgBDbuakq99D5Ls.html?page=8&pos=4&cur_pos=4&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=143
Land Rover,Range Rover Vogue,"KSh 11,799,999","Nairobi, Westlands, 3 hours ago",2017,,Automatic,Blue,Foreign Used,https://jiji.co.ke/westlands/cars/land-rover-range-rover-vogue-2017-blue-rDVhT1cgw2W8pdCQxhBaVVgF.html?page=8&pos=7&cur_pos=7&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=146
Toyota,Land Cruiser Prado,"KSh 11,750,000","Nairobi, Runda, 4 hours ago",2022,57000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/karura/cars/toyota-land-cruiser-prado-2022-black-uDnEiK1XtAjelFejFgXi6qAv.html?page=8&pos=10&cur_pos=10&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=149
Toyota,Land Cruiser,"KSh 11,700,007","Nairobi, Nairobi Central, 18 min ago",2020,,Automatic,,Foreign Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-4-6-v8-zx-2020-black-in0wd8lJ6uAl09JFaTTg3395.html?page=8&pos=13&cur_pos=13&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=152
Toyota,Land Cruiser,"KSh 11,700,000","Nairobi, Kilimani, 12 hours ago",2018,18000 km,Automatic,,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-land-cruiser-4-6-v8-zx-2018-black-8nA5p3RYCoJoookQGAEfaBru.html?page=8&pos=16&cur_pos=16&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=155
Land Rover,Range Rover Velar,"KSh 11,500,000","Mombasa, Mombasa CBD, 3 hours ago",2017,29669 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-velar-2017-silver-CsvvSOpce1zGRSsxzDGeBT22.html?page=9&pos=1&cur_pos=1&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=160
Land Rover,Range Rover Velar,"KSh 11,500,000","Mombasa, Mombasa CBD, 12 hours ago",2018,,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-velar-2018-gray-vZHSSWwIMUoxqafjqdNNJE1p.html?page=9&pos=3&cur_pos=3&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=162
Land Rover,Range Rover Sport,"KSh 11,500,000","Nairobi, Ridgeways, 34 min ago",2016,60000 km,Automatic,,Foreign Used,https://jiji.co.ke/ridgeways/cars/land-rover-range-rover-sport-hse-4x4-3-0l-6cyl-8a-2016-gray-fNgWeJBGMYz1nr1stO6X7OAn.html?page=9&pos=6&cur_pos=6&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=165
Toyota,Land Cruiser,"KSh 11,500,000","Mombasa, Mombasa CBD, 2 hours ago",2017,50200 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-4-6-v8-zx-2017-black-6d7bR8kzxh41aZFR20uZ93BM.html?page=9&pos=8&cur_pos=8&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=167
Land Rover,Range Rover Velar,"KSh 11,500,000","Mombasa, Mombasa CBD, 2 hours ago",2018,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-velar-p380-hse-r-dynamic-4x4-2018-silver-uwaXsNgpRyxzhiCGZIwCJy9e.html?page=9&pos=11&cur_pos=11&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=170
Toyota,Land Cruiser,"KSh 11,500,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-2017-black-mnFvVUjULdFeQCeTAfZCWomg.html?page=9&pos=14&cur_pos=14&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=173
Mercedes-Benz,GLE-Class,"KSh 11,500,000","Mombasa, Mombasa CBD, 2 hours ago",2017,18000 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-gle-class-2017-white-iASTCyfIi0RgG5fgxI00ZQOw.html?page=9&pos=16&cur_pos=16&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=175
Toyota,Land Cruiser,"KSh 11,500,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-4-6-v8-ax-2017-gold-st6uVR0DVlw6eqtrBOoGHW6T.html?page=9&pos=19&cur_pos=19&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=178
Toyota,Land Cruiser,"KSh 11,500,000","Mombasa, Mombasa CBD, 2 hours ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-4-6-v8-zx-2016-silver-fTnMv26VM7lERAVqJo6OSvKs.html?page=10&pos=2&cur_pos=2&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=181
Toyota,Land Cruiser,"KSh 11,500,000","Nairobi, 2 hours ago",2015,,Automatic,Pearl,Foreign Used,https://jiji.co.ke/nairobi/cars/toyota-land-cruiser-2015-pearl-fwxZJ3QTGJNRHrBYngDt7uBO.html?page=10&pos=5&cur_pos=5&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=184
Mercedes-Benz,GLE-Class,"KSh 11,500,000","Nairobi, Kilimani, 24 min ago",2019,9000 km,Automatic,White,Foreign Used,https://jiji.co.ke/kilimani/cars/mercedes-benz-gle-class-2019-white-bjOxyjDNx8H4gyJCz7D7GFXu.html?page=10&pos=8&cur_pos=8&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=187
Toyota,Land Cruiser Prado,"KSh 11,500,000","Nairobi, Parklands/Highridge, 2 hours ago",2022,21000 km,Automatic,Other,Foreign Used,https://jiji.co.ke/parklands-highridge/cars/toyota-land-cruiser-prado-2022-5t8hH4sqJ2sWWRxPZrgKZmTU.html?page=10&pos=10&cur_pos=10&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=189
Toyota,Land Cruiser,"KSh 11,500,000","Mombasa, Mombasa CBD, 2 hours ago",2015,73000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-2015-black-sp9wTTJ20EjkJviFFv2cEWL9.html?page=10&pos=13&cur_pos=13&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=192
Lexus,LX,"KSh 11,500,000","Mombasa, Tudor, 13 min ago",2018,,Automatic,Black,Foreign Used,https://jiji.co.ke/tudor/cars/lexus-lx-2018-black-3jxh3dNtkneR4rHQ40Hr5RQd.html?page=10&pos=16&cur_pos=16&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=195
Porsche,Cayenne,"KSh 11,500,000","Mombasa, Mombasa CBD, 2 hours ago",2019,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/porsche-cayenne-s-awd-2019-blue-3EhLYWrntknjUrO3iQQWfLHV.html?page=10&pos=19&cur_pos=19&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=198
Mercedes-Benz,GLE-Class,"KSh 11,500,000","Mombasa, Tudor, 28 min ago",2018,47021 km,Automatic,Brown,Foreign Used,https://jiji.co.ke/tudor/cars/mercedes-benz-gle-class-2018-brown-349yiPNZasrtsLx1eukda8aI.html?page=11&pos=2&cur_pos=2&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=201
Land Rover,Discovery Sport,"KSh 11,500,000","Mombasa, Mombasa CBD, 2 hours ago",2018,32009 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-discovery-sport-2018-black-suook7LXYIJxRHGR6IZPe2GY.html?page=11&pos=5&cur_pos=5&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=204
Land Rover,Range Rover Sport,"KSh 11,500,000","Nairobi, Kilimani, 3 hours ago",2018,,Automatic,,Foreign Used,https://jiji.co.ke/kilimani/cars/land-rover-range-rover-sport-autobiography-2018-white-jUhK7vFgLxIGmr2FbOXPvvgO.html?page=11&pos=9&cur_pos=9&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=208
Toyota,Land Cruiser Prado,"KSh 11,500,000","Mombasa, Mombasa CBD, 1 hour ago",2016,75000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2016-black-APOfIPVmftWLU6UfBEOCQYGi.html?page=11&pos=11&cur_pos=11&ads_per_page=20&ads_count=43929&lid=2s79lo_-2byBbhrm&indexPosition=210
