Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Toyota,Passo,"KSh 1,100,000","Mombasa, Mombasa CBD, 1 hour ago",2016,54000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-1-0-fwd-2016-green-tQc2ra105bPrZ2gH9jdHUhpm.html?page=5&pos=4&cur_pos=4&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=83
Nissan,Note,"KSh 1,100,000","Nairobi, 42 min ago",2016,,Automatic,White,Foreign Used,https://jiji.co.ke/nairobi/cars/nissan-note-2016-white-8WhYaXVtTbuLDabNr6nXjIgQ.html?page=5&pos=7&cur_pos=7&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=86
Nissan,Note,"KSh 1,100,000","Nairobi, 41 min ago",2016,,Automatic,White,Foreign Used,https://jiji.co.ke/nairobi/cars/nissan-note-2016-white-whgLaiWo1MPD7NifYlgIXfzm.html?page=5&pos=10&cur_pos=10&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=89
Mazda,Demio,"KSh 1,100,000","Mombasa, Mombasa CBD, 52 min ago",2015,50682 km,Automatic,Gold,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-demio-2015-gold-5W8DqzdF9IOo0KEe81AUmAxt.html?page=5&pos=13&cur_pos=13&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=92
Nissan,Note,"KSh 1,100,000","Nairobi, Upperhill, 1 hour ago",2017,106000 km,Automatic,Gold,Foreign Used,https://jiji.co.ke/upperhill/cars/nissan-note-2017-gold-4Z1PIHYCUDZj10NHfmmQTcux.html?page=5&pos=16&cur_pos=16&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=95
Nissan,Note,"KSh 1,100,000","Kiambu, Kiambu / Kiambu , 4 hours ago",2017,84155 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/kiambu-kiambu/cars/nissan-note-2017-silver-kZgk5eQ6GnKcyg5FyF4dDZpf.html?page=5&pos=18&cur_pos=18&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=97
Nissan,Juke,"KSh 1,100,000","Nairobi, Ridgeways, 27 min ago",2013,96045 km,Automatic,Red,Local Used,https://jiji.co.ke/ridgeways/cars/nissan-juke-2013-red-fXtZ2QKDzS12Uid445Hl8cC3.html?page=6&pos=2&cur_pos=2&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=101
Nissan,Note,"KSh 1,100,000","Nairobi, 1 hour ago",2016,,Automatic,Silver,Foreign Used,https://jiji.co.ke/nairobi/cars/nissan-note-2016-silver-e1bKQqS6My0coJgvxSMdDPqc.html?page=6&pos=5&cur_pos=5&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=104
Nissan,Note,"KSh 1,100,000","Mombasa, Mombasa CBD, 1 hour ago",2017,49000 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-note-1-2-petrol-2017-gray-hzbd28wdj2XOkdKUkaeIjwBC.html?page=6&pos=8&cur_pos=8&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=107
Toyota,Pixis Joy,"KSh 1,100,000","Mombasa, Mombasa CBD, 59 min ago",2016,80000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-pixis-joy-660-turbo-awd-2016-orange-ggeHD3fbBZkYeamlXXhTmhXh.html?page=6&pos=11&cur_pos=11&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=110
Toyota,Porte,"KSh 1,100,000","Mombasa, Mombasa CBD, 28 min ago",2017,,CVT,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-porte-2017-silver-ajcwtRp1Cy8LjTrg6V3uAv5T.html?page=6&pos=14&cur_pos=14&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=113
Nissan,Latio,"KSh 1,100,000","Mombasa, Mombasa CBD, 24 min ago",2018,41000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-latio-1-2-2018-gray-AYm50EX7OAe1OP07sEKWdqkH.html?page=6&pos=17&cur_pos=17&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=116
Nissan,Note,"KSh 1,100,000","Mombasa, Mombasa CBD, 1 hour ago",2017,61546 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-note-2017-black-7x7PLBvh34yaJmeZJkX7FHxj.html?page=6&pos=19&cur_pos=19&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=118
Toyota,Porte,"KSh 1,100,000","Mombasa, Mombasa CBD, 34 min ago",2015,54788 km,Automatic,Green,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-porte-2015-green-2P5mN6YJQ4MP9aODcY3oUSV2.html?page=7&pos=2&cur_pos=2&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=121
Toyota,Aqua,"KSh 1,100,000","Nairobi, Lavington, 45 min ago",2014,167978 km,Automatic,Blue,Local Used,https://jiji.co.ke/lavington/cars/toyota-aqua-2014-blue-boRCRRHqEjL6P2gMDX0xDF1R.html?page=7&pos=5&cur_pos=5&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=124
Toyota,Probox,"KSh 1,100,000","Nairobi, Kilimani, 16/05",2017,,Automatic,,Local Used,https://jiji.co.ke/kilimani/cars/toyota-probox-1-3-gl-2wd-2017-white-7XlsGDgz7uqWAumKJRk27y2I.html?page=7&pos=8&cur_pos=8&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=127
Toyota,Porte,"KSh 1,100,000","Mombasa, Mombasa CBD, 23 min ago",2016,57000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-porte-1-5-fwd-2016-black-raR4frqeMobnOsGF5J4R2h1S.html?page=7&pos=13&cur_pos=13&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=132
Mitsubishi,Mirage,"KSh 1,100,000","Mombasa, Mombasa CBD, 27 min ago",2016,81000 km,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-mirage-2016-red-7Es0ZZeFDyu60F9BF5ehDT30.html?page=7&pos=16&cur_pos=16&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=135
Suzuki,Swift,"KSh 1,100,000","Nairobi, 1 hour ago",2015,,Automatic,Pearl,Foreign Used,https://jiji.co.ke/nairobi/cars/suzuki-swift-2015-pearl-zkqdvGzyINvciEAkzczipaxW.html?page=7&pos=19&cur_pos=19&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=138
Toyota,Allion,"KSh 1,100,000","Mombasa, Mombasa CBD, 1 hour ago",2010,125878 km,Automatic,Silver,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-allion-2010-silver-hLyawppkthidjDCZh8LUXL2Z.html?page=8&pos=2&cur_pos=2&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=141
Toyota,Vitz,"KSh 1,100,000","Mombasa, Mombasa CBD, 22 min ago",2015,40000 km,Automatic,Other,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-vitz-2015-5Jw6UGRIUFSIHWxTNoaOG1ZX.html?page=8&pos=5&cur_pos=5&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=144
Toyota,Aqua,"KSh 1,100,000","Mombasa, Ganjoni, 23 min ago",2015,96000 km,Automatic,Pearl,Foreign Used,https://jiji.co.ke/ganjoni/cars/toyota-aqua-2015-pearl-m9lly3KUVKpo6w01jdbEh6BM.html?page=8&pos=8&cur_pos=8&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=147
Honda,Fit,"KSh 1,100,000","Mombasa, Mombasa CBD, 52 min ago",2015,,Automatic,Brown,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-fit-2015-brown-sqeP3bYNaJYKDek8cSCXjdBV.html?page=8&pos=11&cur_pos=11&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=150
Mitsubishi,Mirage,"KSh 1,100,000","Mombasa, Mombasa CBD, 17 min ago",2018,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-mirage-2018-silver-9TQ7cPGElMYx47C0zqVLJpIC.html?page=8&pos=14&cur_pos=14&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=153
Toyota,Corolla Fielder,"KSh 1,100,000","Nairobi, Nairobi Central, 37 min ago",2011,141283 km,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-corolla-fielder-2011-gray-cDzREXap0U1ITKtPWaQaOtKo.html?page=8&pos=17&cur_pos=17&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=156
Toyota,Vitz,"KSh 1,100,000","Mombasa, Mombasa CBD, 59 min ago",2015,42890 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-vitz-1-0-fwd-5dr-2015-red-uQKY0DMniaoScfJipEncPkc0.html?page=8&pos=20&cur_pos=20&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=159
Toyota,Passo,"KSh 1,100,000","Nairobi, Kilimani, 1 hour ago",2017,92855 km,Automatic,Beige,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-passo-2017-beige-8ItpqBmgDFnk7d1PWh1UJezK.html?page=9&pos=3&cur_pos=3&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=162
Honda,Fit,"KSh 1,100,000","Mombasa, Mombasa CBD, 50 min ago",2015,60432 km,Automatic,Matt Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-fit-2015-matt-black-mnPjYli4sLmVsoMTcr6ezVaj.html?page=9&pos=7&cur_pos=7&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=166
Toyota,Passo,"KSh 1,100,000","Nairobi, Muthaiga, 50 min ago",2018,50000 km,Automatic,Red,Local Used,https://jiji.co.ke/muthaiga/cars/toyota-passo-2018-red-HNQPSuaAuYpI4EDOQ90SzQf.html?page=9&pos=10&cur_pos=10&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=169
Nissan,Sylphy,"KSh 1,100,000","Nairobi, Karen, 1 hour ago",2014,,Automatic,Silver,Local Used,https://jiji.co.ke/karen/cars/nissan-sylphy-2014-silver-6nFp81mGqwSsRIcozDxuJ2pv.html?page=9&pos=14&cur_pos=14&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=173
Nissan,Tiida,"KSh 1,100,000","Mombasa, Mombasa CBD, 29 min ago",2015,47900 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-tiida-2015-blue-7eYPksjh5hXDmU1wsxSz9ep.html?page=9&pos=17&cur_pos=17&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=176
Daihatsu,Boon,"KSh 1,100,000","Nairobi, Kilimani, 50 min ago",2019,84000 km,Automatic,Red,Foreign Used,https://jiji.co.ke/kilimani/cars/daihatsu-boon-2019-red-xkesBncY1axdERdEBeXG2dla.html?page=9&pos=19&cur_pos=19&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=178
Mazda,Demio,"KSh 1,100,000","Mombasa, Ganjoni, 43 min ago",2014,56900 km,Automatic,Pink,Foreign Used,https://jiji.co.ke/ganjoni/cars/mazda-demio-2014-pink-cXAlRXUzLlVgqqPWE6Q6ivZr.html?page=10&pos=2&cur_pos=2&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=181
Toyota,Passo,"KSh 1,100,000","Mombasa, Mombasa CBD, 42 min ago",2016,90643 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-1-3-fwd-2016-gray-zPqZjd7iPccbsgWpBttjw7I9.html?page=10&pos=5&cur_pos=5&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=184
Toyota,Vitz,"KSh 1,100,000","Mombasa, Mombasa CBD, 1 hour ago",2018,,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-vitz-2018-gray-IrJJxR1LDTCSkQ4nUScDAgZ.html?page=10&pos=8&cur_pos=8&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=187
Mercedes-Benz,C200,"KSh 1,100,000","Nairobi, Industrial Area Nairobi, 1 hour ago",2008,,Manual,Black,Local Used,https://jiji.co.ke/viwandani-makadara/cars/mercedes-benz-c200-2008-black-rHlR0i9W6dnZtTRzbuvWxPX5.html?page=10&pos=11&cur_pos=11&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=190
Volkswagen,Tiguan,"KSh 1,100,000","Nairobi, Nairobi Central, 49 min ago",2008,140565 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/volkswagen-tiguan-1-4-tsi-2008-black-Xh5IGO7Gy6wxS4fJHkYkD6P.html?page=10&pos=14&cur_pos=14&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=193
Toyota,Porte,"KSh 1,100,000","Mombasa, Mombasa CBD, 51 min ago",2016,111034 km,Automatic,Beige,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-porte-2016-beige-uqvE6VwAERF8xpLPeLmIfaJX.html?page=10&pos=17&cur_pos=17&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=196
Mazda,Demio,"KSh 1,100,000","Mombasa, Ganjoni, 1 hour ago",2015,59860 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/ganjoni/cars/mazda-demio-2015-silver-dbD8oJs08U8FakRIFRj9B2ll.html?page=10&pos=20&cur_pos=20&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=199
Toyota,Crown,"KSh 1,100,000","Nairobi, Nairobi Central, 28 min ago",2009,143300 km,Automatic,Silver,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-crown-2009-silver-fe1nyEoneXv18Uugx89JqQ5W.html?page=11&pos=3&cur_pos=3&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=202
Toyota,Vitz,"KSh 1,100,000","Mombasa, Mombasa CBD, 33 min ago",2016,31000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-vitz-1-3-fwd-3dr-2016-orange-d6xDxqx6dDLceMORWnY3Geps.html?page=11&pos=6&cur_pos=6&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=205
Toyota,Auris,"KSh 1,100,000","Nairobi, Kilimani, 1 hour ago",2013,131000 km,Automatic,Blue,Local Used,https://jiji.co.ke/kilimani/cars/toyota-auris-2013-blue-yoWABqxf9wq3XKiqdOWwnXHA.html?page=11&pos=9&cur_pos=9&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=208
Toyota,Passo,"KSh 1,100,000","Mombasa, Mombasa CBD, 1 hour ago",2016,76041 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-1-0-awd-2016-gray-wS7okVoyqEq7pWtTEb6EGy4m.html?page=11&pos=12&cur_pos=12&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=211
Toyota,Corolla Fielder,"KSh 1,100,000","Nairobi, Muthaiga, 53 min ago",2010,110000 km,Automatic,Brown,Local Used,https://jiji.co.ke/muthaiga/cars/toyota-corolla-fielder-1-5-petrol-fwd-2010-brown-pVwX4cGrAfRgiGj5Ta4EnVD4.html?page=11&pos=15&cur_pos=15&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=214
Toyota,Voxy,"KSh 1,100,000","Nairobi, Ridgeways, 1 hour ago",2011,,Automatic,White,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-voxy-2011-white-8kNBaF7WyicaVHKj4tbs6w4j.html?page=11&pos=18&cur_pos=18&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=217
Mazda,3,"KSh 1,100,000","Nairobi, Ridgeways, 1 hour ago",2013,94072 km,Automatic,Blue,Local Used,https://jiji.co.ke/ridgeways/cars/mazda-3-2013-blue-nBVx770V12OA4aLKJQfokJXJ.html?page=12&pos=1&cur_pos=1&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=220
Mazda,3,"KSh 1,100,000","Nairobi, Runda, 42 min ago",2013,,Automatic,Blue,Local Used,https://jiji.co.ke/karura/cars/mazda-3-2013-blue-f8hLcRfqfVP3YVpUswosYPzx.html?page=12&pos=4&cur_pos=4&ads_per_page=20&ads_count=1378&lid=hvFzdsmoVEw-umpc&indexPosition=223
