Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Land Rover,Range Rover Evoque,"KSh 4,950,000","Nairobi, Kilimani, 29 min ago",2017,,Automatic,Gray,Foreign Used,https://jiji.co.ke/kilimani/cars/land-rover-range-rover-evoque-2017-gray-fOdP9PsVWU8Zwb0URDCVHLdQ.html?page=2&pos=19&cur_pos=19&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=38
BMW,X4,"KSh 4,950,000","Nairobi, Kilimani, 40 min ago",2017,,Automatic,Black,Foreign Used,https://jiji.co.ke/kilimani/cars/bmw-x4-xdrive28i-2017-black-3B4iXsgwmOP3j7P7diwHqQZT.html?page=3&pos=1&cur_pos=1&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=40
Toyota,RAV4,"KSh 4,950,000","Nairobi, Runda, 53 min ago",2020,63000 km,Automatic,,Foreign Used,https://jiji.co.ke/karura/cars/toyota-rav4-limited-awd-2020-gray-hFBkQ8vpcbQo4QTBcm83KbCv.html?page=3&pos=4&cur_pos=4&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=43
Mercedes-Benz,C180,"KSh 4,950,000","Mombasa, Ganjoni, 53 min ago",2017,52141 km,Automatic,White,Foreign Used,https://jiji.co.ke/ganjoni/cars/mercedes-benz-c180-2017-white-mV7Vlj3dAZTm7WRJ062aF2sx.html?page=3&pos=8&cur_pos=8&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=47
Isuzu,D-MAX,"KSh 4,950,000","Mombasa, Mombasa CBD, 33 min ago",2018,93000 km,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/isuzu-d-max-2018-red-mVblqufaUnwo9z5u9ranUA8a.html?page=3&pos=11&cur_pos=11&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=50
Toyota,Hilux,"KSh 4,950,000","Nairobi, Langata, 4 hours ago",2018,,Automatic,Black,Foreign Used,https://jiji.co.ke/mugumo-ini-langata/cars/toyota-hilux-revo-double-cab-deisel-2-4-awd-2018-black-pTOqAJLP3ZmliCNwUGpFpTrb.html?page=3&pos=12&cur_pos=12&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=51
Nissan,Navara,"KSh 4,950,000","Mombasa, Ganjoni, 52 min ago",2017,57256 km,Automatic,White,Foreign Used,https://jiji.co.ke/ganjoni/cars/nissan-navara-2017-white-nkBYlCUrrO9gRlkWEPvcmh9y.html?page=3&pos=15&cur_pos=15&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=54
BMW,X3,"KSh 4,950,000","Nairobi, Ridgeways, 1 hour ago",2018,60000 km,Automatic,White,Foreign Used,https://jiji.co.ke/ridgeways/cars/bmw-x3-2018-white-wVfzc2AM4ye7hQp09dsFUbsi.html?page=3&pos=19&cur_pos=19&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=58
Toyota,Land Cruiser Prado,"KSh 4,950,000","Nairobi, Ridgeways, 41 min ago",2016,96000 km,Automatic,Black,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-land-cruiser-prado-2016-black-nNeCGUH8mcc1Vlv07vsNSJPV.html?page=4&pos=2&cur_pos=2&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=61
Toyota,RAV4,"KSh 4,950,000","Kiambu, Kiambu / Kiambu , 4 hours ago",2019,,Automatic,,Foreign Used,https://jiji.co.ke/kiambu-kiambu/cars/toyota-rav4-adventure-2019-gray-tHDkrwdFdRnVaal6mmaldYlZ.html?page=4&pos=5&cur_pos=5&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=64
Land Rover,Range Rover Evoque,"KSh 4,950,000","Nairobi, Kilimani, 35 min ago",2016,43000 km,Automatic,,Local Used,https://jiji.co.ke/kilimani/cars/land-rover-range-rover-evoque-2016-gray-8jjUfx7Qakuqks5xbDhj8MlE.html?page=4&pos=8&cur_pos=8&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=67
Toyota,FJ Cruiser,"KSh 4,950,000","Mombasa, Mombasa CBD, 1 hour ago",2018,85000 km,Automatic,Beige,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-fj-cruiser-2018-beige-6CM5V2MTixcrha9iw1n8S7Wy.html?page=4&pos=11&cur_pos=11&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=70
Isuzu,D-MAX,"KSh 4,950,000","Nairobi, Ridgeways, 3 hours ago",2022,27000 km,Manual,Silver,Local Used,https://jiji.co.ke/ridgeways/cars/isuzu-d-max-2022-silver-b7JzFYp99iBONN98i63v70TI.html?page=4&pos=14&cur_pos=14&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=73
Toyota,Land Cruiser Prado,"KSh 4,950,000","Nairobi, Nairobi Central, 58 min ago",2012,,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-3-0-td-2012-gray-mmz47xzt6jHDXIBfGkeu1Smc.html?page=4&pos=17&cur_pos=17&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=76
Toyota,Land Cruiser Prado,"KSh 4,950,000","Nairobi, Nairobi Central, 1 hour ago",2012,114000 km,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-2012-gray-n7sBw8QArmvApmke1zxMucEf.html?page=4&pos=20&cur_pos=20&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=79
Land Rover,Range Rover Evoque,"KSh 4,950,000","Mombasa, Mombasa CBD, 37 min ago",2019,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-evoque-2019-white-nFhsCe5BFGCovJx5ZyeHrsSx.html?page=5&pos=3&cur_pos=3&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=82
Toyota,Fortuner,"KSh 4,950,000","Nairobi, Nairobi Central, 29 min ago",2019,,Automatic,Beige,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-fortuner-2019-beige-Duad9VBnmp1c3dN0hdfszKO.html?page=5&pos=7&cur_pos=7&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=86
Audi,Q5,"KSh 4,949,000","Nairobi, Westlands, 58 min ago",2018,,Automatic,,Foreign Used,https://jiji.co.ke/westlands/cars/audi-q5-2018-black-kL0WExsnswtRiXdT1GxaLRek.html?page=5&pos=11&cur_pos=11&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=90
Toyota,RAV4,"KSh 4,930,000","Nairobi, Kilimani, 22 min ago",2020,53000 km,Automatic,Green,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-rav4-2020-green-hMpoJRA254IGER49uJ0PgOpf.html?page=5&pos=13&cur_pos=13&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=92
Mercedes-Benz,C200,"KSh 4,900,000","Mombasa, Mombasa CBD, 52 min ago",2018,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-c200-2018-black-7wMfr3WCg0G28r9WWQCUmM30.html?page=5&pos=16&cur_pos=16&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=95
Toyota,RAV4,"KSh 4,900,000","Nairobi, Kilimani, 1 hour ago",2019,,Automatic,Black,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-rav4-2019-black-uxq9R8pxkmCuKp4Acs8hVChI.html?page=5&pos=20&cur_pos=20&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=99
Toyota,Fortuner,"KSh 4,900,000","Nairobi, Nairobi Central, 57 min ago",2016,130441 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-fortuner-3-0-d-turbo-awd-2016-gray-BhQvcwhFncCKdQRZJCz400m7.html?page=6&pos=3&cur_pos=3&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=102
Lexus,RX,"KSh 4,900,000","Nairobi, Kilimani, 1 hour ago",2017,93000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/kilimani/cars/lexus-rx-2017-black-qa66Bu3qKDjgo6bRWy3aCUR1.html?page=6&pos=5&cur_pos=5&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=104
Lexus,NX,"KSh 4,900,000","Mombasa, Mombasa CBD, 1 hour ago",2016,29935 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/lexus-nx-2016-white-3UBzzpu7cU71GRWZIFHr2tLE.html?page=6&pos=8&cur_pos=8&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=107
Lexus,NX,"KSh 4,900,000","Mombasa, Mombasa CBD, 55 min ago",2016,50000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/lexus-nx-200t-awd-2016-blue-txd8cE5POWuAAdNhNsB566fS.html?page=6&pos=11&cur_pos=11&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=110
Toyota,Land Cruiser Prado,"KSh 4,900,000","Mombasa, Mombasa CBD, 1 hour ago",2017,50000 km,Automatic,Matt Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2017-matt-black-8EjOJ3IX2FZzvaBvewvnlUas.html?page=6&pos=14&cur_pos=14&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=113
Toyota,FJ Cruiser,"KSh 4,900,000","Mombasa, Mombasa CBD, 22 min ago",2018,56000 km,Automatic,Beige,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-fj-cruiser-2018-beige-HUr1dQlwDFtTYPku2f0UXNn.html?page=6&pos=17&cur_pos=17&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=116
Lexus,NX,"KSh 4,900,000","Mombasa, Mombasa CBD, 47 min ago",2017,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/lexus-nx-2017-black-uKLguYm9MgNPSxuFST2N4SYw.html?page=6&pos=20&cur_pos=20&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=119
Lexus,NX 300h,"KSh 4,900,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/lexus-nx-300h-base-4x4-2-5l-4cyl-2a-2016-gray-7xe8LUgx8wt2b1qyJf0bqT28.html?page=7&pos=3&cur_pos=3&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=122
Audi,Q5,"KSh 4,900,000","Mombasa, Mombasa CBD, 17 min ago",2017,40000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/audi-q5-2-0t-premium-awd-quattro-2017-gray-mZydoVrGQGzu3uohqLeVyrVN.html?page=7&pos=6&cur_pos=6&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=125
Toyota,Hilux,"KSh 4,900,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-hilux-2016-silver-wJSVOKn5cLVqih91LPAY3Scj.html?page=7&pos=10&cur_pos=10&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=129
Lexus,NX,"KSh 4,900,000","Nairobi, 57 min ago",2016,,Automatic,Gray,Foreign Used,https://jiji.co.ke/nairobi/cars/lexus-nx-2016-gray-cvUFhUqwdJxW5WojEIrgYHkf.html?page=7&pos=13&cur_pos=13&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=132
Toyota,Hilux,"KSh 4,900,000","Kiambu, Kiambu / Kiambu , 4 hours ago",2019,154296 km,Automatic,Silver,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/toyota-hilux-2019-silver-32tkjTw5j4m41Qsn3Cmx6Km2.html?page=7&pos=16&cur_pos=16&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=135
Toyota,Land Cruiser Prado,"KSh 4,900,000","Nairobi, Nairobi Central, 1 hour ago",2013,47472 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-2-7-i-2013-white-phVxiSp16cR7ghJ28hfca066.html?page=7&pos=20&cur_pos=20&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=139
Toyota,RAV4,"KSh 4,900,000","Mombasa, Mombasa CBD, 33 min ago",2018,,Automatic,Pearl,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-rav4-2018-pearl-gcSFlLP3haXuTKMbarxMSEN1.html?page=8&pos=3&cur_pos=3&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=142
Land Rover,Range Rover Evoque,"KSh 4,900,000","Mombasa, Mombasa CBD, 23 min ago",2016,63588 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-evoque-se-5dr-4x4-2-0l-4cyl-9a-2016-gray-8vC63kLvlYJTdyUwTBJMJoMh.html?page=8&pos=6&cur_pos=6&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=145
Toyota,Land Cruiser,"KSh 4,900,000","Mombasa, Mombasa CBD, 1 hour ago",2008,99000 km,Automatic,White,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-2008-white-6iu4qLafPhiDxao7buFCfFSE.html?page=8&pos=9&cur_pos=9&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=148
Lexus,NX 300h,"KSh 4,900,000","Mombasa, Mombasa CBD, 19 min ago",2018,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/lexus-nx-300h-base-4x4-2-5l-4cyl-2a-2018-silver-62LyzOjvHLtqtP3SqoHlj0Ta.html?page=8&pos=12&cur_pos=12&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=151
Toyota,RAV4,"KSh 4,900,000","Mombasa, Ganjoni, 49 min ago",2019,18532 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/ganjoni/cars/toyota-rav4-2019-silver-p3fHt129Wiu91behA3hBqo5g.html?page=8&pos=15&cur_pos=15&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=154
Toyota,Land Cruiser Prado,"KSh 4,900,000","Mombasa, Mombasa CBD, 42 min ago",2017,,Automatic,,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2-7-2017-white-gqhCqKIQJolH3CiplMX0fyEE.html?page=8&pos=18&cur_pos=18&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=157
Volvo,XC60,"KSh 4,900,000","Mombasa, Mombasa CBD, 29 min ago",2018,,Automatic,Pearl,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volvo-xc60-2018-pearl-8wgLY1TIp0a9IckaiPpKEFv5.html?page=8&pos=20&cur_pos=20&ads_per_page=20&ads_count=37126&lid=RasAm2g7uvIE5n8A&indexPosition=159
Audi,A6,"KSh 4,900,000","Kiambu, Kiambu / Kiambu , 39 min ago",2018,74430 km,Automatic,Gray,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/audi-a6-2018-gray-6EGS1w6kb2A7XXuKlahnjKvr.html?page=9&pos=3&cur_pos=3&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=162
Toyota,RAV4,"KSh 4,900,000","Nairobi, Ridgeways, 1 hour ago",2019,65000 km,Automatic,Blue,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-rav4-2019-blue-r1BbVO5do4T6BKp6cIPkAGzC.html?page=9&pos=6&cur_pos=6&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=165
Volkswagen,Touareg,"KSh 4,900,000","Mombasa, Mombasa CBD, 47 min ago",2016,69000 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-touareg-2016-gray-jIgB3M1kn0540yhOHttqpCo2.html?page=9&pos=9&cur_pos=9&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=168
Volkswagen,Touareg,"KSh 4,900,000","Mombasa, Ganjoni, 48 min ago",2015,48000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/ganjoni/cars/volkswagen-touareg-2015-black-6tExI8Y3TJ0p3DfHeym2Zykf.html?page=9&pos=12&cur_pos=12&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=171
Toyota,Hilux,"KSh 4,900,000","Nairobi, Westlands, 44 min ago",2019,,Manual,Silver,Local Used,https://jiji.co.ke/westlands/cars/toyota-hilux-2019-silver-pP4hZW0MTnptjjsYNnH64TlF.html?page=9&pos=15&cur_pos=15&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=174
Honda,CR-V,"KSh 4,900,000","Mombasa, Mombasa CBD, 21 min ago",2018,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-cr-v-ex-awd-2018-black-6CThGsGgW9NyrIc61KSvZ3d1.html?page=9&pos=18&cur_pos=18&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=177
BMW,X3,"KSh 4,900,000","Nairobi, Ridgeways, 16 min ago",2018,,Automatic,Blue,Foreign Used,https://jiji.co.ke/ridgeways/cars/bmw-x3-2018-blue-u3oT47lSSjNV4Z6N837n8HLe.html?page=10&pos=1&cur_pos=1&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=180
Toyota,Land Cruiser,"KSh 4,900,000","Nairobi, Nairobi Central, 1 hour ago",2015,,Automatic,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-2015-black-8ZLiw2Q3IzuYEs6Y1qoXNGEa.html?page=10&pos=4&cur_pos=4&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=183
Toyota,Land Cruiser,"KSh 4,900,000","Nakuru, Subukia, 23 min ago",2020,167889 km,Manual,White,Local Used,https://jiji.co.ke/subukia/cars/toyota-land-cruiser-2020-white-cjmmjZ4RQDC9Jw7Qtodczksw.html?page=10&pos=7&cur_pos=7&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=186
Audi,Q5,"KSh 4,900,000","Kiambu, Kiambu / Kiambu , 55 min ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/kiambu-kiambu/cars/audi-q5-3-0t-premium-plus-awd-quattro-2016-white-uRntUyXOgsZPEa7PAQ1TidJr.html?page=10&pos=10&cur_pos=10&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=189
Mercedes-Benz,GLC-Class,"KSh 4,900,000","Mombasa, Mombasa CBD, 57 min ago",2018,74000 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-glc-class-2018-white-upfXJYzTP0VY1xs2H7n8sP0q.html?page=10&pos=12&cur_pos=12&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=191
Mercedes-Benz,E200,"KSh 4,900,000","Nairobi, Westlands, 1 hour ago",2017,,Automatic,Gray,Foreign Used,https://jiji.co.ke/westlands/cars/mercedes-benz-e200-2017-gray-6reShXVQWoHI6H7PBEyf7cDo.html?page=10&pos=15&cur_pos=15&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=194
Lexus,NX 300h,"KSh 4,900,000","Mombasa, Mombasa CBD, 48 min ago",2018,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/lexus-nx-300h-base-4x4-2-5l-4cyl-2a-2018-black-BLIXMFhH1eSkLD7C3jVD3Dux.html?page=10&pos=18&cur_pos=18&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=197
Toyota,Land Cruiser Prado,"KSh 4,900,000","Nairobi, Karen, 30 min ago",2012,,Automatic,,Local Used,https://jiji.co.ke/karen/cars/toyota-land-cruiser-prado-3-0-td-2012-black-dClOyFynKA8P4Oyc7jteKPSY.html?page=11&pos=1&cur_pos=1&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=200
Toyota,Land Cruiser Prado,"KSh 4,900,000","Kiambu, Thika, 35 min ago",2013,97580 km,Automatic,Gray,Local Used,https://jiji.co.ke/thika/cars/toyota-land-cruiser-prado-2013-gray-m7LJPMvpJ5zsG8wSsLAhKB87.html?page=11&pos=4&cur_pos=4&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=203
Honda,CR-V,"KSh 4,900,000","Mombasa, Mombasa CBD, 39 min ago",2019,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-cr-v-ex-fwd-2019-gray-p2cODgDyVSDgNkFVmb1Dq5qS.html?page=11&pos=8&cur_pos=8&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=207
Audi,Q5,"KSh 4,900,000","Mombasa, Mombasa CBD, 52 min ago",2019,45360 km,Automatic,Off white,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/audi-q5-2-0t-premium-awd-quattro-2019-off-white-2syRw7M6pmXTcxuPB9asD9aW.html?page=11&pos=11&cur_pos=11&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=210
Toyota,Hilux,"KSh 4,900,000","Mombasa, Mombasa CBD, 33 min ago",2017,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-hilux-2017-silver-wRTIc04Y22PVgDJpTAFUwgI2.html?page=11&pos=14&cur_pos=14&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=213
Toyota,RAV4,"KSh 4,900,000","Mombasa, Mombasa CBD, 44 min ago",2019,23400 km,Automatic,Teal,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-rav4-2019-teal-wVIjO9gMfR8joIaIXapyApB3.html?page=11&pos=17&cur_pos=17&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=216
Toyota,Land Cruiser,"KSh 4,900,000","Nairobi, Lavington, 1 hour ago",2011,119000 km,Automatic,,Local Used,https://jiji.co.ke/lavington/cars/toyota-land-cruiser-4-6-v8-ax-2011-black-kLXmUBeS7efRl0voVSMGm67q.html?page=11&pos=20&cur_pos=20&ads_per_page=20&ads_count=37125&lid=RasAm2g7uvIE5n8A&indexPosition=219
