Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Daihatsu,Move,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2017,85048 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/daihatsu-move-2017-silver-gticjMUt4O9c1WFFolWmzUkj.html?page=2&pos=12&cur_pos=12&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=31
Nissan,Dayz,"KSh 800,000","Nairobi, Kilimani, 2 hours ago",2018,43000 km,Automatic,Purple,Foreign Used,https://jiji.co.ke/kilimani/cars/nissan-dayz-2018-purple-nm7pqtfmhk6h3xOj1CwiouoB.html?page=2&pos=15&cur_pos=15&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=34
Mitsubishi,EK Wagon,"KSh 800,000","Nairobi, Kilimani, 2 hours ago",2018,111000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/kilimani/cars/mitsubishi-ek-wagon-2018-black-uI4qy99oRF8rNmLp7aa4TpTJ.html?page=2&pos=18&cur_pos=18&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=37
Mitsubishi,EK Wagon,"KSh 800,000","Mombasa, Mombasa CBD, 11 hours ago",2018,74000 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-ek-wagon-2018-blue-aQfSf1365392jpE9wyauB17M.html?page=3&pos=1&cur_pos=1&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=40
Toyota,Passo,"KSh 800,000","Nairobi, Eastleigh, 20/05",2017,160000 km,Automatic,White,Local Used,https://jiji.co.ke/erastleigh/cars/toyota-passo-2017-white-xycBzhvmvnELrVtUiWygSnHI.html?page=3&pos=4&cur_pos=4&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=43
JMC,Boarding,"KSh 800,000","Nairobi, Karen, 11 hours ago",2010,194674 km,Manual,White,Local Used,https://jiji.co.ke/karen/cars/jmc-boarding-2010-white-nddHuB0YaCSd8ATm3aWrrbFG.html?page=3&pos=7&cur_pos=7&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=46
Maruti Suzuki,Gypsy,"KSh 800,000","Nairobi, Karen, 11 hours ago",2013,,Manual,White,Local Used,https://jiji.co.ke/karen/cars/maruti-suzuki-gypsy-2013-white-5VbPByiv6es8oJbxaXvA1NEk.html?page=3&pos=10&cur_pos=10&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=49
Nissan,Note,"KSh 800,000","Nairobi, Kilimani, 2 hours ago",2015,,Automatic,Silver,Local Used,https://jiji.co.ke/kilimani/cars/nissan-note-2015-silver-vawdNyqTmSfp8v27Zq1hhrNJ.html?page=3&pos=13&cur_pos=13&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=52
Nissan,Dayz,"KSh 800,000","Nairobi, Ridgeways, 2 hours ago",2018,85000 km,Automatic,Matt Black,Foreign Used,https://jiji.co.ke/ridgeways/cars/nissan-dayz-2018-matt-black-1tqQqeENlN8DpDo53bDk4Nxr.html?page=3&pos=15&cur_pos=15&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=54
Mitsubishi,Mirage,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2016,,Automatic,Red,Local Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-mirage-2016-red-tIbl8QRaCAolH8Odz7ChKAaa.html?page=3&pos=18&cur_pos=18&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=57
Nissan,Moco,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2014,151067 km,Automatic,Pink,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-moco-2014-pink-6CkLRZdpfcLILdvvhP96ONUh.html?page=4&pos=1&cur_pos=1&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=60
Daihatsu,Mira,"KSh 800,000","Nairobi, 2 hours ago",2016,,Automatic,Silver,Foreign Used,https://jiji.co.ke/nairobi/cars/daihatsu-mira-2016-silver-k0ioPLmisQcPqaEYKbu4FEVO.html?page=4&pos=4&cur_pos=4&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=63
Daihatsu,Move,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2016,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/daihatsu-move-2016-silver-3AGl2y8ANmwPMpXrwA1TDP4i.html?page=4&pos=7&cur_pos=7&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=66
Daihatsu,Mira,"KSh 800,000","Nairobi, 2 hours ago",2016,,Automatic,Silver,Foreign Used,https://jiji.co.ke/nairobi/cars/daihatsu-mira-2016-silver-wRKgK2bjNvGi1aEaU58SmDp8.html?page=4&pos=10&cur_pos=10&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=69
Daihatsu,Mira,"KSh 800,000","Nairobi, 2 hours ago",2016,,Automatic,Silver,Foreign Used,https://jiji.co.ke/nairobi/cars/daihatsu-mira-2016-silver-uWjNKzX7CtqrMCghfoDOVDMT.html?page=4&pos=13&cur_pos=13&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=72
Daihatsu,Mira,"KSh 800,000","Nairobi, 2 hours ago",2016,,Automatic,Silver,Foreign Used,https://jiji.co.ke/nairobi/cars/daihatsu-mira-2016-silver-uGZZhZCoHtSAp2wVu9HFwvRj.html?page=4&pos=16&cur_pos=16&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=75
Nissan,Dayz,"KSh 800,000","Nairobi, Kilimani, 2 hours ago",2017,104000 km,Automatic,White,Foreign Used,https://jiji.co.ke/kilimani/cars/nissan-dayz-2017-white-14v4mEttjKXhkCBEDe4kattp.html?page=4&pos=19&cur_pos=19&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=78
Mazda,Demio,"KSh 800,000","Nairobi, Ridgeways, 2 hours ago",2015,,Automatic,White,Local Used,https://jiji.co.ke/ridgeways/cars/mazda-demio-2015-white-mJ8jKrIBS7n8XhZ6rMFShkhS.html?page=5&pos=2&cur_pos=2&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=81
Daihatsu,Mira,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2017,102309 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/daihatsu-mira-2017-white-4VJ4HJ1e6L8nj9oiqwoIViIV.html?page=5&pos=6&cur_pos=6&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=85
Daihatsu,Mira,"KSh 800,000","Nairobi, 2 hours ago",2016,,Automatic,White,Foreign Used,https://jiji.co.ke/nairobi/cars/daihatsu-mira-2016-white-kV81y9wRQu5g5kWhduSMyVOq.html?page=5&pos=8&cur_pos=8&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=87
Nissan,Advan,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-advan-2017-blue-e1l6p4iXApHXtx0v1IZbkPGr.html?page=5&pos=11&cur_pos=11&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=90
Nissan,Dayz,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2017,65465 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-dayz-highway-star-g-2017-blue-BqFTbmb8HVz3TVlWd7jwplu7.html?page=5&pos=14&cur_pos=14&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=93
Nissan,Dayz,"KSh 800,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-dayz-highway-star-g-2017-blue-nHfYSIMs2s635qoirrNxzNXy.html?page=5&pos=17&cur_pos=17&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=96
Suzuki,Swift,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2015,,Automatic,White,Local Used,https://jiji.co.ke/mombasa-cbd/cars/suzuki-swift-2015-white-wD0eefILnY06dbsPg4ZFcQ9p.html?page=5&pos=20&cur_pos=20&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=99
Nissan,Juke,"KSh 800,000","Kiambu, Kiambu / Kiambu , 2 hours ago",2012,,Automatic,Black,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/nissan-juke-2012-black-sH7kjpZHOI0bbHwl3C6G2JLA.html?page=6&pos=3&cur_pos=3&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=102
Nissan,March,"KSh 800,000","Nairobi, Nairobi Central, 8 hours ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/nairobi-central/cars/nissan-march-1-2-fwd-2017-white-pO2NoUbGpiGvfk6VGbhMiS6E.html?page=6&pos=6&cur_pos=6&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=105
Suzuki,Solio,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2015,53000 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/suzuki-solio-2015-blue-9Qgl4zJuazgmDisMeVYstrfg.html?page=6&pos=8&cur_pos=8&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=107
Honda,N-One,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2015,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-n-one-2015-white-mnFNKQSiN2sMlYIjRTfGS5t3.html?page=6&pos=11&cur_pos=11&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=110
Honda,N-WGN,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2015,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-n-wgn-660-4wd-2015-silver-13R3q9Yy63Q1Jmly7tANo68g.html?page=6&pos=14&cur_pos=14&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=113
Volkswagen,Touran,"KSh 800,000","Nairobi, Nairobi Central, 2 hours ago",2011,110544 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/volkswagen-touran-1-4-tsi-2011-red-hO5Dt1ESsYLnn1wf0OUzWXVk.html?page=6&pos=17&cur_pos=17&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=116
Nissan,X-Trail,"KSh 800,000","Nairobi, Runda, 2 hours ago",2003,134000 km,Automatic,,Local Used,https://jiji.co.ke/karura/cars/nissan-x-trail-2-0-2003-black-B3pnfkwhe2XdzEN1tiBI6ixI.html?page=6&pos=20&cur_pos=20&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=119
Suzuki,Swift,"KSh 800,000","Nairobi, Nairobi Central, 2 hours ago",2015,,Automatic,Silver,Local Used,https://jiji.co.ke/nairobi-central/cars/suzuki-swift-2015-silver-1nY85mmWcKZEmvnd15opyxyN.html?page=7&pos=3&cur_pos=3&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=122
Suzuki,Alto,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2015,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/suzuki-alto-2015-black-iygwK6mYcOrEEPccEFwoIrVm.html?page=7&pos=6&cur_pos=6&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=125
Volkswagen,Golf,"KSh 800,000","Nairobi, Ridgeways, 11 hours ago",2012,,Automatic,White,Local Used,https://jiji.co.ke/ridgeways/cars/volkswagen-golf-2012-white-pJxdcd9dBKmcSFnUhtfrdKAF.html?page=7&pos=9&cur_pos=9&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=128
Nissan,Note,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2015,,Automatic,Silver,Local Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-note-1-2-petrol-2015-silver-woHGIZbPaYPQ3I5PGszotzkn.html?page=7&pos=12&cur_pos=12&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=131
Daihatsu,Mira,"KSh 800,000","Mombasa, Ganjoni, 1 hour ago",2016,113000 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/ganjoni/cars/daihatsu-mira-2016-blue-BeJQXjg3sYGvCgsiBNwLVaB7.html?page=7&pos=15&cur_pos=15&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=134
Toyota,Passo,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2015,76532 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-2015-blue-tGBUrR8WW4vWak3knZv9HDHk.html?page=7&pos=18&cur_pos=18&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=137
Toyota,Passo,"KSh 800,000","Mombasa, Ganjoni, 2 hours ago",2015,85324 km,Automatic,Pink,Foreign Used,https://jiji.co.ke/ganjoni/cars/toyota-passo-2015-pink-nvSNwbB7IAgslOTb86tTxn7m.html?page=8&pos=1&cur_pos=1&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=140
Nissan,Teana,"KSh 800,000","Nairobi, Thome / Nairobi, 2 hours ago",2009,176000 km,Automatic,Blue,Local Used,https://jiji.co.ke/thome/cars/nissan-teana-2009-blue-ld4vPeVk3IbgnefMTrYt2T4D.html?page=8&pos=4&cur_pos=4&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=143
Nissan,X-Trail,"KSh 800,000","Nairobi, Ridgeways, 2 hours ago",2006,356511 km,CVT,,Local Used,https://jiji.co.ke/ridgeways/cars/nissan-x-trail-2-0-2006-black-53JAZChPw1x7vGkDgJZYVQhZ.html?page=8&pos=7&cur_pos=7&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=146
Daihatsu,Mira,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2016,89006 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/daihatsu-mira-2016-gray-ddueaTQSJq7K1LC3oTc0tJXo.html?page=8&pos=10&cur_pos=10&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=149
Toyota,Axio,"KSh 800,000","Nairobi, Nairobi Central, 2 hours ago",2012,120565 km,Automatic,Silver,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-axio-1-5-x-2wd-2012-silver-saReHlavuCtD7IU2PCxnYQKJ.html?page=8&pos=13&cur_pos=13&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=152
Toyota,Voxy,"KSh 800,000","Nairobi, Kitisuru, 2 hours ago",2009,206783 km,Automatic,White,Local Used,https://jiji.co.ke/kitisuru/cars/toyota-voxy-2009-white-IZK4LIaGyLkeWeqOSFEjwKU.html?page=8&pos=16&cur_pos=16&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=155
Daihatsu,Mira,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2018,56321 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/daihatsu-mira-2018-white-axt59Qicdy0OzAsEiuvpyw1D.html?page=8&pos=19&cur_pos=19&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=158
Suzuki,Solio,"KSh 800,000","Mombasa, Mvita, 2 hours ago",2015,89000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mvita/cars/suzuki-solio-2015-silver-8of93aTEYnBsSViqj7rAJk3D.html?page=9&pos=1&cur_pos=1&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=160
Daihatsu,Mira,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2018,89622 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/daihatsu-mira-2018-silver-dZ9TgLWb7X5HOeH4FceMbKYe.html?page=9&pos=3&cur_pos=3&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=162
Toyota,Ractis,"KSh 800,000","Mombasa, Mvita, 3 hours ago",2011,211839 km,Automatic,Blue,Local Used,https://jiji.co.ke/mvita/cars/toyota-ractis-2011-blue-rRDaIzB03rHNNYOlWsUnPpb8.html?page=9&pos=6&cur_pos=6&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=165
Subaru,Stella,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2015,52000 km,Automatic,Brown,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-stella-2015-brown-jWz7QCiIYpgHJMtHnMIEWkNn.html?page=9&pos=9&cur_pos=9&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=168
Subaru,Impreza,"KSh 800,000","Nairobi, Nairobi Central, 2 hours ago",2009,168000 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/subaru-impreza-1-5-2009-green-zXr1X4GYc9I4m44GjfugXuT0.html?page=9&pos=12&cur_pos=12&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=171
Toyota,Succeed,"KSh 800,000","Nakuru, Nakuru Town West, 2 hours ago",2014,,Automatic,Gold,Local Used,https://jiji.co.ke/nakuru-town-west/cars/toyota-succeed-sv-premium-2014-gold-D7uPduUJBDE0GxzO0vBP1qA.html?page=9&pos=16&cur_pos=16&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=175
Toyota,Passo,"KSh 800,000","Mombasa, Ganjoni, 2 hours ago",2014,15987 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/ganjoni/cars/toyota-passo-2014-silver-phpBBEonTsYOnLDc4xMDysws.html?page=9&pos=19&cur_pos=19&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=178
Nissan,Dayz,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2018,54700 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-dayz-2018-silver-s8FXWZ0YhpRbwsPIWa8sqH32.html?page=10&pos=2&cur_pos=2&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=181
Subaru,Stella,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2018,76348 km,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-stella-2018-red-kM0NSn9R4Jxf971MeNDfR3Op.html?page=10&pos=5&cur_pos=5&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=184
Toyota,Passo,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2014,15000 km,Automatic,Beige,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-2014-beige-ngTH7HYbJjrKNqDBrY2XpOcZ.html?page=10&pos=8&cur_pos=8&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=187
Mercedes-Benz,E200,"KSh 800,000","Nairobi, Karen, 2 hours ago",1997,,Automatic,Silver,Local Used,https://jiji.co.ke/karen/cars/mercedes-benz-e200-1997-silver-as51VuhP72i7Q5MCinaRBoUY.html?page=10&pos=11&cur_pos=11&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=190
Honda,Stream,"KSh 800,000","Nairobi, Nairobi Central, 2 hours ago",2010,139465 km,Automatic,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/honda-stream-2010-black-bbEBePbKbbt9xXf49zbvA6MY.html?page=10&pos=14&cur_pos=14&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=193
Land Rover,Defender,"KSh 800,000","Nairobi, Karen, 1 hour ago",1979,,Manual,Green,Local Used,https://jiji.co.ke/karen/cars/land-rover-defender-1979-green-5OMam9XKb1oYtPRr7re47Qh1.html?page=10&pos=17&cur_pos=17&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=196
Toyota,Succeed,"KSh 800,000","Mombasa, Mombasa CBD, 1 hour ago",2016,137249 km,Automatic,,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-succeed-sv-premium-2016-silver-l1JKy6jM35YToIIFhl2cfgXk.html?page=10&pos=20&cur_pos=20&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=199
Mercedes-Benz,C180,"KSh 800,000","Nairobi, Karen, 12 hours ago",2006,364124 km,Automatic,Blue,Local Used,https://jiji.co.ke/karen/cars/mercedes-benz-c180-2006-blue-cX9aUnBRGfPW9lkoJG858Wwf.html?page=11&pos=3&cur_pos=3&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=202
Toyota,Hilux Surf,"KSh 800,000","Nairobi, Nairobi Central, 2 hours ago",1998,,Manual,Silver,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-hilux-surf-1998-silver-z6V63oNWkpMranz1CiEyDWzd.html?page=11&pos=6&cur_pos=6&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=205
Toyota,Auris,"KSh 800,000","Mombasa, Mombasa CBD, 2 hours ago",2012,,Automatic,Black,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-auris-2012-black-rx17VP9DBABFMXf4BKJNhm8A.html?page=11&pos=9&cur_pos=9&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=208
Toyota,Vitz,"KSh 800,000","Nairobi, Nairobi Central, 2 hours ago",2016,,Automatic,Brown,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-vitz-2016-brown-mgfQOsAiqnyY1751Fjr3bwEM.html?page=11&pos=12&cur_pos=12&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=211
Toyota,Axio,"KSh 800,000","Machakos, Machakos Town, 1 day ago",2010,,Automatic,White,Local Used,https://jiji.co.ke/machakos-central/cars/toyota-axio-2010-white-pTWm4Z4D7o1HukeqDhCkvVjG.html?page=11&pos=15&cur_pos=15&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=214
Toyota,Auris,"KSh 800,000","Nairobi, Nairobi Central, 2 hours ago",2008,151898 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-auris-1-4-vvti-2008-gray-hGBgohjk7uHvk3I4rDHuiuq2.html?page=11&pos=19&cur_pos=19&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=218
Nissan,Dayz,"KSh 800,000","Mombasa, Mombasa CBD, 12 hours ago",2018,,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-dayz-2018-blue-5LFQ3ZqpL4c2kuQAgOgLlw25.html?page=12&pos=2&cur_pos=2&ads_per_page=20&ads_count=3646&lid=ro7Kzdu6buPl2EsE&indexPosition=221
