Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Toyota,Succeed,"KSh 630,000","Nairobi, Nairobi Central, 3 hours ago",2005,112808 km,Automatic,White,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-succeed-2005-white-f82MHNiE8oln27Ex5pcQjVGq.html?page=5&pos=13&cur_pos=13&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=92
Toyota,Allion,"KSh 630,000","Nairobi, Kahawa, 3 hours ago",2006,,Automatic,Silver,Local Used,https://jiji.co.ke/kahawa/cars/toyota-allion-2006-silver-1bBbNJjZZTchOqgQjjlFyAfj.html?page=5&pos=16&cur_pos=16&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=95
Honda,Fit,"KSh 630,000","Nairobi, Kahawa West, 2 hours ago",2012,,Automatic,,Local Used,https://jiji.co.ke/kahawa-west/cars/honda-fit-automatic-2012-silver-BRnAY4K3HOy0vMdBfBZ0EV91.html?page=6&pos=1&cur_pos=1&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=100
Toyota,Voxy,"KSh 630,000","Nairobi, Woodley/Kenyatta Golf Course, 3 hours ago",2004,,Automatic,Black,Local Used,https://jiji.co.ke/woodley-kenyatta-golf-course/cars/toyota-voxy-2004-black-BaCF5whCiWuvrbulAFN5g9uh.html?page=6&pos=3&cur_pos=3&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=102
Toyota,Mark X,"KSh 630,000","Nairobi, Nairobi Central, 3 hours ago",2007,,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-mark-x-2007-gray-1Dl5ARsmWmAM2WbNJ401S2YT.html?page=6&pos=5&cur_pos=5&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=104
Toyota,TownAce,"KSh 630,000","Nairobi, Parklands/Highridge, 3 hours ago",2012,,Automatic,Silver,Local Used,https://jiji.co.ke/parklands-highridge/cars/toyota-townace-2012-silver-flyy7GLuEtaSKU9fwzsmDjzE.html?page=6&pos=8&cur_pos=8&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=107
Peugeot,207,"KSh 630,000","Kiambu, Kiambu / Kiambu , 3 hours ago",2011,,Automatic,Blue,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/peugeot-207-2011-blue-oU52xtpl2Z2kMGs6RK24yFhe.html?page=6&pos=12&cur_pos=12&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=111
Suzuki,Alto,"KSh 630,000","Mombasa, Mombasa CBD, 57 min ago",2015,65325 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/suzuki-alto-2015-silver-lahDYJZz6OL7wei5emPb3GfS.html?page=6&pos=15&cur_pos=15&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=114
Honda,CR-V,"KSh 630,000","Nairobi, Upperhill, 3 hours ago",2005,,Automatic,Black,Local Used,https://jiji.co.ke/upperhill/cars/honda-cr-v-2005-black-sKmZTTj04nQ67VELzNK7TUK7.html?page=6&pos=18&cur_pos=18&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=117
Toyota,Premio,"KSh 630,000","Nairobi, Donholm, 3 hours ago",2003,,Automatic,Silver,Local Used,https://jiji.co.ke/lower-savannah/cars/toyota-premio-2003-silver-9RiT4RyBgskanTeD9sNLLiDq.html?page=7&pos=1&cur_pos=1&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=120
Land Rover,Freelander,"KSh 630,000","Nairobi, Nairobi Central, 2 hours ago",2000,61000 km,Manual,Blue,Local Used,https://jiji.co.ke/nairobi-central/cars/land-rover-freelander-2000-blue-p2y27BJtcOWoPeaKknlVFAdm.html?page=7&pos=5&cur_pos=5&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=124
Toyota,Corolla Fielder,"KSh 630,000","Nairobi, Kitisuru, 1 hour ago",2008,194876 km,Automatic,Silver,Local Used,https://jiji.co.ke/kitisuru/cars/toyota-corolla-fielder-2008-silver-sofawRBXq4NgryUgPv5AiZAc.html?page=7&pos=7&cur_pos=7&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=126
Mazda,Demio,"KSh 630,000","Nairobi, Langata, 3 hours ago",2012,,Automatic,White,Local Used,https://jiji.co.ke/mugumo-ini-langata/cars/mazda-demio-2012-white-AZwoINeEWU9tIM7eMx4fmoz.html?page=7&pos=10&cur_pos=10&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=129
Toyota,bB,"KSh 630,000","Mombasa, Kizingo / Mombasa, 15 hours ago",2012,,Automatic,Silver,Local Used,https://jiji.co.ke/kizingo/cars/toyota-bb-2012-silver-uwzYvCgW7sn6kbeKGh2sVi0q.html?page=7&pos=13&cur_pos=13&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=132
Nissan,Dayz,"KSh 630,000","Mombasa, Nyali, 27/05",2015,,Automatic,Silver,Local Used,https://jiji.co.ke/nyali/cars/nissan-dayz-2015-silver-3HUQV3jXYRoNgEDMDekK4giM.html?page=7&pos=16&cur_pos=16&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=135
Nissan,Note,"KSh 630,000","Embu, Central Ward, 2 days ago",2013,151000 km,Automatic,Pearl,Local Used,https://jiji.co.ke/central-ward/cars/nissan-note-1-2-petrol-2013-pearl-oMQHPL1a8exm5qjful25wZdj.html?page=8&pos=1&cur_pos=1&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=140
Toyota,Probox,"KSh 630,000","Nairobi, Kilimani, 3 hours ago",2007,163000 km,Automatic,,Local Used,https://jiji.co.ke/kilimani/cars/toyota-probox-1-5-dx-2wd-2007-white-iUivXR2Xc3OKYUJtZ2yegAQ0.html?page=8&pos=4&cur_pos=4&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=143
Nissan,Wingroad,"KSh 630,000","Nairobi, Runda, 3 hours ago",2010,,Automatic,Silver,Local Used,https://jiji.co.ke/karura/cars/nissan-wingroad-2010-silver-eKERkTB5ONrGIlNrnJHMHocU.html?page=8&pos=7&cur_pos=7&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=146
Nissan,Serena,"KSh 630,000","Nairobi, Embakasi, 7 hours ago",2010,175000 km,Automatic,Silver,Local Used,https://jiji.co.ke/embakasi/cars/nissan-serena-2010-silver-oPyezDB2futZPQNktod2ENfj.html?page=8&pos=10&cur_pos=10&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=149
Nissan,Note,"KSh 629,000","Nairobi, Ridgeways, 2 hours ago",2012,,Automatic,Blue,Local Used,https://jiji.co.ke/ridgeways/cars/nissan-note-2012-blue-7JgxUjss6AfvBgMemyZ0uM9.html?page=8&pos=13&cur_pos=13&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=152
Toyota,Mark X,"KSh 629,000","Nairobi, Ridgeways, 2 hours ago",2010,,Automatic,White,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-mark-x-2010-white-fS0Ayy6etY7oinTV0DIYbkN4.html?page=8&pos=16&cur_pos=16&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=155
Toyota,Noah,"KSh 625,650","Nairobi, Donholm, 3 hours ago",2008,,Automatic,Silver,Local Used,https://jiji.co.ke/lower-savannah/cars/toyota-noah-2008-silver-9P6etUEZ8jOn5JEOmxfHD1PX.html?page=8&pos=19&cur_pos=19&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=158
Toyota,Porte,"KSh 625,000","Nairobi, Komarock, 3 hours ago",2012,,Automatic,,Local Used,https://jiji.co.ke/komarock/cars/toyota-porte-1-3-fwd-2012-black-hsi993oNymLvKMHkUWwopXhC.html?page=9&pos=3&cur_pos=3&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=162
Nissan,Serena,"KSh 625,000","Nairobi, Langata, 3 hours ago",2007,167000 km,Automatic,Silver,Local Used,https://jiji.co.ke/mugumo-ini-langata/cars/nissan-serena-2007-silver-48wUw8uuQX5ptjpZLkMHEsKP.html?page=9&pos=6&cur_pos=6&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=165
Toyota,Caldina,"KSh 625,000","Nairobi, Lavington, 3 hours ago",2004,225000 km,Automatic,Silver,Local Used,https://jiji.co.ke/lavington/cars/toyota-caldina-2004-silver-cNi4DCiQxCITeMJsGiBtg302.html?page=9&pos=9&cur_pos=9&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=168
Toyota,Belta,"KSh 625,000","Nairobi, Embakasi, 6 hours ago",2009,,Automatic,Red,Local Used,https://jiji.co.ke/embakasi/cars/toyota-belta-2009-red-xiduCuI3tfz41rT4JacNNiZo.html?page=9&pos=12&cur_pos=12&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=171
Toyota,Mark X,"KSh 625,000","Nairobi, Roysambu, 3 hours ago",2006,,Automatic,White,Local Used,https://jiji.co.ke/roysambu/cars/toyota-mark-x-2006-white-irjQ1Eo5xnW9gxCb27MirYFZ.html?page=9&pos=14&cur_pos=14&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=173
Toyota,Wish,"KSh 625,000","Nairobi, Komarock, 2 hours ago",2006,118683 km,Automatic,Black,Local Used,https://jiji.co.ke/komarock/cars/toyota-wish-2006-black-A30gwNBT6BnQaLTwOxGlQps.html?page=9&pos=17&cur_pos=17&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=176
Toyota,Premio,"KSh 625,000","Nairobi, Komarock, 3 hours ago",2006,119855 km,Automatic,White,Local Used,https://jiji.co.ke/komarock/cars/toyota-premio-2006-white-ikvq5aPyADzXrb3oo2QLc5LJ.html?page=9&pos=20&cur_pos=20&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=179
Toyota,Wish,"KSh 625,000","Nairobi, Nairobi Central, 27/05",2007,178000 km,Automatic,Silver,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-wish-2007-silver-k1t81IfiioaGLUkKz1NSG4LD.html?page=10&pos=3&cur_pos=3&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=182
Nissan,Tiida,"KSh 620,007","Nairobi, Nairobi Central, 3 hours ago",2012,,Automatic,Silver,Local Used,https://jiji.co.ke/nairobi-central/cars/nissan-tiida-1-5l-16v-2012-silver-xjQTzndf4ODAhsd3ggVelyqI.html?page=10&pos=6&cur_pos=6&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=185
Nissan,Note,"KSh 620,000","Nairobi, Kasarani, 3 hours ago",2014,,Automatic,Silver,Local Used,https://jiji.co.ke/kasarani/cars/nissan-note-2014-silver-cjaDyfCHjPrl3Sotn3UmAfAP.html?page=10&pos=9&cur_pos=9&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=188
Toyota,Passo,"KSh 620,000","Nairobi, Ridgeways, 3 hours ago",2016,119000 km,Automatic,Blue,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-passo-2016-blue-zuYtOjkz0jiMx1w84xDgn7sL.html?page=10&pos=12&cur_pos=12&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=191
Mazda,Demio,"KSh 620,000","Nairobi, Runda, 2 hours ago",2010,,Automatic,Gray,Local Used,https://jiji.co.ke/karura/cars/mazda-demio-2010-gray-5bwos2qx5F7mqBv3mRbosDAj.html?page=10&pos=14&cur_pos=14&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=193
Toyota,Porte,"KSh 620,000","Nairobi, Kilimani, 3 hours ago",2008,,Automatic,,Local Used,https://jiji.co.ke/kilimani/cars/toyota-porte-1-5-fwd-2008-white-wob7Nq3rl9Zxli4C5b52cOvC.html?page=10&pos=18&cur_pos=18&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=197
Nissan,Dayz,"KSh 620,000","Kiambu, Rosslyn, 3 hours ago",2015,,Automatic,Brown,Local Used,https://jiji.co.ke/rosslyn/cars/nissan-dayz-2015-brown-s43C0Iv7bwMNtWr1vrxLYnFt.html?page=11&pos=1&cur_pos=1&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=200
Toyota,Corolla RunX,"KSh 620,000","Nairobi, Roysambu, 3 hours ago",2006,,Automatic,Pink,Local Used,https://jiji.co.ke/roysambu/cars/toyota-corolla-runx-2006-pink-polxZup13cm49utjQJUA6buF.html?page=11&pos=5&cur_pos=5&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=204
Toyota,Succeed,"KSh 620,000","Nairobi, Nairobi Central, 3 hours ago",2011,134000 km,Automatic,White,Kenyan Used,https://jiji.co.ke/nairobi-central/cars/toyota-succeed-2011-white-wvAWTGIuAqZJhAWyfsoGddWA.html?page=11&pos=8&cur_pos=8&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=207
Toyota,Passo,"KSh 620,000","Nairobi, Ridgeways, 3 hours ago",2012,,Automatic,,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-passo-1-0-awd-2012-brown-dJVdhSqyLwh0GoaDArSmwOMi.html?page=11&pos=11&cur_pos=11&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=210
Nissan,Latio,"KSh 620,000","Nairobi, Kilimani, 27/05",2013,,Automatic,White,Local Used,https://jiji.co.ke/kilimani/cars/nissan-latio-1-2-2013-white-tDUJVrwTXGGnecygRxmnZPx8.html?page=11&pos=14&cur_pos=14&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=213
Toyota,Mark II,"KSh 620,000","Nairobi, Nairobi Central, 3 hours ago",2001,133148 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-mark-ii-2-5-rwd-2001-gray-fZS9ms2QxHExJceGnpbs3t5m.html?page=11&pos=16&cur_pos=16&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=215
Toyota,Vitz,"KSh 620,000","Kiambu, Ruiru, 3 hours ago",2012,,Automatic,Gray,Local Used,https://jiji.co.ke/ruiru/cars/toyota-vitz-2012-gray-dFZBBlkPslLX0NzCH84b8Mqi.html?page=11&pos=18&cur_pos=18&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=217
Toyota,ISIS,"KSh 620,000","Uasin Gishu, Eldoret CBD, 27/05",2006,,CVT,,Local Used,https://jiji.co.ke/kimumu/cars/toyota-isis-1-8-l-2006-white-l80hU0MOSUtewTbEqVgp4aYf.html?page=12&pos=1&cur_pos=1&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=220
Toyota,RAV4,"KSh 620,000","Nairobi, Langata, 3 hours ago",1997,,Automatic,White,Local Used,https://jiji.co.ke/mugumo-ini-langata/cars/toyota-rav4-1997-white-CpfzBIyBsA7BzYrli9uOSFfW.html?page=12&pos=5&cur_pos=5&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=224
Subaru,Outback,"KSh 620,000","Nairobi, Kitisuru, 1 hour ago",2006,212084 km,Automatic,Beige,Local Used,https://jiji.co.ke/kitisuru/cars/subaru-outback-2006-beige-wnfo5mnXXPLq922UxYYaVzTg.html?page=12&pos=7&cur_pos=7&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=226
Toyota,Corolla,"KSh 620,000","Nairobi, Runda, 3 hours ago",2000,180512 km,Manual,Silver,Local Used,https://jiji.co.ke/karura/cars/toyota-corolla-2000-silver-fzLdRT0deSKHLzqgact1W9Iu.html?page=12&pos=10&cur_pos=10&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=229
Mazda,Bongo,"KSh 620,000","Kiambu, Ruiru, 27/05",2009,,Automatic,White,Local Used,https://jiji.co.ke/ruiru/cars/mazda-bongo-2009-white-uDQ5vr60p9CkqVyc1k90pGUl.html?page=12&pos=13&cur_pos=13&ads_per_page=20&ads_count=1229&lid=eqH_V9CmCnQGJK0y&indexPosition=232
