Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Nissan,Juke,"KSh 1,000,000","Nairobi, Runda, 1 hour ago",2013,,Automatic,White,Local Used,https://jiji.co.ke/karura/cars/nissan-juke-2013-white-g0ItKUNPo1hwj0wyexlCyvwY.html?page=3&pos=13&cur_pos=13&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=52
Toyota,Passo,"KSh 1,000,000","Mombasa, Mombasa CBD, 54 min ago",2017,72141 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-2017-black-yPz49TsbT30neg7e23rDMGjD.html?page=3&pos=17&cur_pos=17&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=56
Mazda,Demio,"KSh 1,000,000","Mombasa, Mombasa CBD, 2 hours ago",2015,56358 km,Automatic,Pink,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-demio-2015-pink-10KnoMRG3Nira7w59U5ayVIa.html?page=3&pos=20&cur_pos=20&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=59
Toyota,Passo,"KSh 1,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,Other,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-2017-lekNdBpx6EpIfrwImQtGw51j.html?page=4&pos=3&cur_pos=3&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=62
Suzuki,Swift,"KSh 1,000,000","Mombasa, Mombasa CBD, 1 hour ago",2017,43000 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/suzuki-swift-2017-white-vcBEsHFFKIvhxqfLCCSTQxDW.html?page=4&pos=6&cur_pos=6&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=65
Toyota,Passo,"KSh 1,000,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-1-0-awd-2016-green-9VWMKiGl4m5Rkc9QfAxTF4kj.html?page=4&pos=9&cur_pos=9&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=68
Suzuki,Swift,"KSh 1,000,000","Mombasa, Mombasa CBD, 39 min ago",2016,58000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/suzuki-swift-2016-black-soce88wj0J9NB5Lr2Yd0dfw8.html?page=4&pos=12&cur_pos=12&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=71
Mazda,Demio,"KSh 1,000,000","Nairobi, Kilimani, 1 hour ago",2016,,Automatic,White,Local Used,https://jiji.co.ke/kilimani/cars/mazda-demio-2016-white-bwKumAuvVc7yJMdL2taV33pa.html?page=4&pos=14&cur_pos=14&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=73
Toyota,Vitz,"KSh 1,000,000","Mombasa, Mombasa CBD, 54 min ago",2017,,Automatic,Black,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-vitz-2017-black-wP2nI81xGSWeLUYGa1iNnmqr.html?page=4&pos=17&cur_pos=17&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=76
Toyota,Passo,"KSh 1,000,000","Mombasa, Ganjoni, 1 hour ago",2016,39000 km,Automatic,Yellow,Foreign Used,https://jiji.co.ke/ganjoni/cars/toyota-passo-2016-yellow-7LdqkYFE9XSkXbzPqVeASF4l.html?page=4&pos=20&cur_pos=20&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=79
Honda,Fit,"KSh 1,000,000","Nairobi, Ridgeways, 1 hour ago",2014,,Automatic,White,Local Used,https://jiji.co.ke/ridgeways/cars/honda-fit-2014-white-oZWnddG466lNDix97hz1dcqn.html?page=5&pos=3&cur_pos=3&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=82
Nissan,Serena,"KSh 1,000,000","Nairobi, Ridgeways, 4 hours ago",2015,166886 km,Automatic,White,Local Used,https://jiji.co.ke/ridgeways/cars/nissan-serena-2015-white-cIRE9FaaZWWiyi9J65l72tA2.html?page=5&pos=6&cur_pos=6&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=85
Toyota,Estima,"KSh 1,000,000","Nairobi, Nairobi Central, 53 min ago",2012,123808 km,Automatic,Silver,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-estima-2012-silver-yIYafQuBW7ApFbJXS1TUYa0Z.html?page=5&pos=10&cur_pos=10&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=89
Subaru,Impreza,"KSh 1,000,000","Nairobi, Nairobi Central, 44 min ago",2013,134650 km,Automatic,Silver,Local Used,https://jiji.co.ke/nairobi-central/cars/subaru-impreza-2013-silver-nJiD0CkRDkbR2NHHRsQHk24I.html?page=5&pos=13&cur_pos=13&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=92
BMW,320i,"KSh 1,000,000","Nairobi, Karen, 7 hours ago",2010,,Automatic,Black,Local Used,https://jiji.co.ke/karen/cars/bmw-320i-2010-black-tKYvex0SZZWXoWZsloqnIq3C.html?page=5&pos=15&cur_pos=15&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=94
Toyota,Voxy,"KSh 1,000,000","Nairobi, Kasarani, 1 hour ago",2010,,Automatic,Silver,Local Used,https://jiji.co.ke/kasarani/cars/toyota-voxy-2010-silver-8ybea8tGuuw0So2SYDKrkz6W.html?page=5&pos=18&cur_pos=18&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=97
Nissan,March,"KSh 1,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,Off white,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-march-2017-off-white-3X5qCkisu2z2V4apce9zWV3z.html?page=6&pos=1&cur_pos=1&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=100
Mazda,Demio,"KSh 1,000,000","Mombasa, Ganjoni, 2 hours ago",2015,56930 km,Automatic,Black,Foreign Used,https://jiji.co.ke/ganjoni/cars/mazda-demio-2015-black-1JXsSdTnwg68N0DxM1jhbVaQ.html?page=6&pos=4&cur_pos=4&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=103
Toyota,Corolla Fielder,"KSh 1,000,000","Nairobi, Ridgeways, 1 hour ago",2014,,Automatic,Silver,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-corolla-fielder-2014-silver-hm7ngiVgM4D04I9jIzVk8R6F.html?page=6&pos=7&cur_pos=7&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=106
Volkswagen,Touareg,"KSh 1,000,000","Nairobi, Karen, 7 hours ago",2005,195874 km,Automatic,,Local Used,https://jiji.co.ke/karen/cars/volkswagen-touareg-3-2-v6-2005-silver-BOFot5weut07O7dCeBaP3FJ.html?page=6&pos=10&cur_pos=10&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=109
Toyota,Corolla Fielder,"KSh 1,000,000","Nairobi, Kilimani, 1 hour ago",2010,,Automatic,Gray,Local Used,https://jiji.co.ke/kilimani/cars/toyota-corolla-fielder-1-5-petrol-fwd-2010-gray-hx3yM6UoW0uSZvWRRRC53ey2.html?page=6&pos=13&cur_pos=13&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=112
Toyota,Mark X,"KSh 1,000,000","Nairobi, Kilimani, 1 hour ago",2011,,Automatic,,Local Used,https://jiji.co.ke/kilimani/cars/toyota-mark-x-2-5-rwd-2011-gray-nOsUbvL79UnhdqCeeNdbXKHe.html?page=6&pos=16&cur_pos=16&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=115
Toyota,Allion,"KSh 1,000,000","Nairobi, Parklands/Highridge, 1 hour ago",2008,,Automatic,Black,Local Used,https://jiji.co.ke/parklands-highridge/cars/toyota-allion-2008-black-3hd7uqp2c3buuSfUHkQhFQc3.html?page=6&pos=19&cur_pos=19&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=118
Volkswagen,Up,"KSh 1,000,000","Mombasa, Mombasa CBD, 1 hour ago",2017,58000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-up-2017-black-CxfDdBRAh29YF1PhLsfCQ5CH.html?page=7&pos=2&cur_pos=2&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=121
Mazda,Demio,"KSh 1,000,000","Mombasa, Mombasa CBD, 1 hour ago",2014,128000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-demio-2014-silver-oAagYxFjdQ6FoeEf9uDn7k6Z.html?page=7&pos=5&cur_pos=5&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=124
Nissan,Juke,"KSh 1,000,000","Kiambu, Kiambu / Kiambu , 1 hour ago",2014,,Automatic,Gray,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/nissan-juke-2014-gray-2vtmsKH3xayKeZSlePn6SpAx.html?page=7&pos=8&cur_pos=8&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=127
Toyota,Passo,"KSh 1,000,000","Mombasa, Mombasa CBD, 1 hour ago",2018,22000 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-2018-white-vbFjtpzph6d8HML8u2ChHBs6.html?page=7&pos=11&cur_pos=11&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=130
Mercedes-Benz,A-Class,"KSh 1,000,000","Mombasa, Mombasa CBD, 1 hour ago",2012,,Automatic,Red,Local Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-a-class-2012-red-v6pYMb9c0eRYO2vWP5tUQ3Qb.html?page=7&pos=14&cur_pos=14&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=133
Toyota,Passo,"KSh 1,000,000","Mombasa, Mombasa CBD, 51 min ago",2019,56000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-1-0-fwd-2019-silver-7Fb6nwvdGuTWSAlVtnwn8X.html?page=7&pos=17&cur_pos=17&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=136
Toyota,Voxy,"KSh 1,000,000","Nairobi, Ngara, 1 hour ago",2010,125566 km,Automatic,Blue,Local Used,https://jiji.co.ke/ngara/cars/toyota-voxy-2010-blue-gt3KkVqI8fuTs7ijFAjRrBX2.html?page=7&pos=19&cur_pos=19&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=138
Suzuki,Every Wagon,"KSh 1,000,000","Mombasa, Mombasa CBD, 4 hours ago",2018,112573 km,Manual,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/suzuki-every-wagon-2018-silver-ayAWTnNHCwPWJtdFlrxeWAdh.html?page=8&pos=2&cur_pos=2&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=141
Toyota,Axio,"KSh 1,000,000","Mombasa, Mombasa CBD, 49 min ago",2012,,Manual,White,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-axio-2012-white-6EojPab3q1EIlg0Ut34PD6gH.html?page=8&pos=5&cur_pos=5&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=144
Toyota,Hilux,"KSh 1,000,000","Uasin Gishu, Eldoret CBD, 4 hours ago",2007,,Manual,White,Local Used,https://jiji.co.ke/kimumu/cars/toyota-hilux-2007-white-ck3DjF7D5rP0y3c6v1Lduhco.html?page=8&pos=8&cur_pos=8&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=147
Renault,Clio,"KSh 1,000,000","Nairobi, Nairobi Central, 27/05",2015,200000 km,Automatic,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/renault-clio-2015-black-BsJ7M1pnBUuY6lPLsaRBpeG7.html?page=8&pos=11&cur_pos=11&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=150
Subaru,Legacy,"KSh 700,000","Nairobi, Kitisuru, 1 hour ago",2007,193565 km,Automatic,Blue,Local Used,https://jiji.co.ke/kitisuru/cars/subaru-legacy-2007-blue-wbbA5wuwxm3RbEGDimwBAyZs.html?page=8&pos=14&cur_pos=14&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=153
Toyota,Mark X,"KSh 1,000,000","Nairobi, 27/05",2012,,Automatic,Silver,Local Used,https://jiji.co.ke/nairobi/cars/toyota-mark-x-2012-silver-pPXw979yMog5Z4lTznnD9P7V.html?page=8&pos=17&cur_pos=17&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=156
Honda,CR-V,"KSh 1,000,000","Nairobi, Karen, 7 hours ago",2009,145000 km,Automatic,,Local Used,https://jiji.co.ke/karen/cars/honda-cr-v-2-0i-s-automatic-2009-black-nkzEFc8NvNSk68gWzenlVKmu.html?page=8&pos=20&cur_pos=20&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=159
Mazda,Biante,"KSh 999,999","Nairobi, Ridgeways, 20/05",2014,180000 km,Automatic,Blue,Local Used,https://jiji.co.ke/ridgeways/cars/mazda-biante-2014-blue-yuKW7yZgKjv3MBDtpVQr8QQQ.html?page=9&pos=3&cur_pos=3&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=162
Toyota,Passo,"KSh 999,999","Mombasa, Mombasa CBD, 51 min ago",2018,43220 km,Automatic,Beige,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-2018-beige-5iPvdCyePjDu2hj9pb13Tc1I.html?page=9&pos=6&cur_pos=6&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=165
Nissan,Juke,"KSh 999,999","Mombasa, Mombasa CBD, 2 hours ago",2013,,Automatic,,Local Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-juke-s-2013-black-rhUxstBKXqwjkOUn1qeIMXPR.html?page=9&pos=9&cur_pos=9&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=168
Toyota,Passo,"KSh 999,999","Mombasa, Mvita, 1 hour ago",2018,33125 km,Automatic,Brown,Foreign Used,https://jiji.co.ke/mvita/cars/toyota-passo-2018-brown-mZyLUmod3up16gF5gVqbTZQK.html?page=9&pos=12&cur_pos=12&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=171
Nissan,Note,"KSh 999,999","Nairobi, Kilimani, 48 min ago",2017,142561 km,Automatic,Gray,Local Used,https://jiji.co.ke/kilimani/cars/nissan-note-1-2-hybrid-2017-gray-3Ijhtzy2rbntQfKHoCjJ7u0O.html?page=9&pos=15&cur_pos=15&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=174
Nissan,Note,"KSh 999,999","Mombasa, Ganjoni, 1 hour ago",2016,173662 km,Automatic,Purple,Local Used,https://jiji.co.ke/ganjoni/cars/nissan-note-2016-purple-nAgUnJMV86jLd80rxPF0mggk.html?page=9&pos=18&cur_pos=18&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=177
Toyota,Spade,"KSh 999,999","Mombasa, Mombasa CBD, 2 hours ago",2014,66000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-spade-1-5-2014-white-tXo12tD06Yci5QhKzKbMnNBm.html?page=10&pos=1&cur_pos=1&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=180
Nissan,NV100 Clipper,"KSh 999,999","Nairobi, Kilimani, 1 hour ago",2018,110000 km,Manual,White,Foreign Used,https://jiji.co.ke/kilimani/cars/nissan-nv100-clipper-2018-white-hlDWpNyYeglt31v6SZW9UEDo.html?page=10&pos=6&cur_pos=6&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=185
Toyota,Passo,"KSh 999,999","Mombasa, Mombasa CBD, 1 hour ago",2017,147000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-1-0-fwd-2017-burgundy-s4Qxyu1hGCfC4v5D9fN9aKrK.html?page=10&pos=8&cur_pos=8&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=187
Toyota,Vitz,"KSh 999,999","Nairobi, Nairobi Central, 49 min ago",2015,,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-vitz-1-3-fwd-5dr-2015-white-1yZbnAYqe8r3YoGqmtRf3hHC.html?page=10&pos=11&cur_pos=11&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=190
Nissan,Vanette,"KSh 999,999","Mombasa, Ganjoni, 1 hour ago",2014,145000 km,Automatic,White,Local Used,https://jiji.co.ke/ganjoni/cars/nissan-vanette-2014-white-9PiUfRiJnl9P55FSh67zbXCH.html?page=10&pos=13&cur_pos=13&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=192
Toyota,Auris,"KSh 999,999","Mombasa, Tudor, 1 hour ago",2014,102874 km,Automatic,Silver,Local Used,https://jiji.co.ke/tudor/cars/toyota-auris-2014-silver-cpYZryWKQ4qRsOW0QAgmnTb8.html?page=10&pos=16&cur_pos=16&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=195
Toyota,Harrier,"KSh 999,999","Nairobi, Nairobi Central, 1 hour ago",2005,158523 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-harrier-3-0-v6-4wd-2005-white-cKghwQSDv9lLfrlL8mDPVNO6.html?page=10&pos=19&cur_pos=19&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=198
Toyota,Sienta,"KSh 999,999","Mombasa, Mombasa CBD, 1 hour ago",2018,52800 km,Automatic,Pearl,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-sienta-2018-pearl-nOav6YyfwuuOMUrQ0DaKgVW2.html?page=11&pos=2&cur_pos=2&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=201
Toyota,Vitz,"KSh 999,999","Mombasa, Mombasa CBD, 1 hour ago",2015,90000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-vitz-1-0-fwd-5dr-2015-black-62jFq7jjTuDmochEadfgSByB.html?page=11&pos=5&cur_pos=5&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=204
Nissan,Note,"KSh 999,999","Mombasa, Mombasa CBD, 2 hours ago",2018,52800 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-note-2018-blue-B5MRnLxMxzWVqcqXgKiuFMWR.html?page=11&pos=8&cur_pos=8&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=207
Subaru,Forester,"KSh 999,999","Nairobi, Kilimani, 1 hour ago",2006,116000 km,Automatic,Silver,Local Used,https://jiji.co.ke/kilimani/cars/subaru-forester-2006-silver-smyBuIjN8IGKap9ubnHrFXO5.html?page=11&pos=11&cur_pos=11&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=210
Toyota,Land Cruiser Prado,"KSh 999,999","Kajiado, Ngong, 1 hour ago",2002,146258 km,Automatic,Gray,Local Used,https://jiji.co.ke/ngong/cars/toyota-land-cruiser-prado-2002-gray-iFy7paxiiTj4NmAVImvif0jS.html?page=11&pos=13&cur_pos=13&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=212
Mitsubishi,Mirage,"KSh 999,999","Mombasa, Mombasa CBD, 2 hours ago",2018,63258 km,Automatic,Burgundy,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-mirage-2018-burgundy-1lob8BgPIhsg5Dv87LlPkqAC.html?page=11&pos=16&cur_pos=16&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=215
Toyota,Tank,"KSh 999,999","Mombasa, Mombasa CBD, 2 hours ago",2018,58285 km,Automatic,Burgundy,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-tank-2018-burgundy-gtj2DioYSGzVxkAzSXsx3V8B.html?page=11&pos=19&cur_pos=19&ads_per_page=20&ads_count=4612&lid=nsHsVb_NqkPjtM7I&indexPosition=218
