Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Audi,Q7,"KSh 6,185,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/audi-q7-2017-white-8PlFswgerlUTgICUr5pM8VfG.html?page=1&pos=1&cur_pos=1&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=0
Toyota,Hilux,"KSh 6,150,000","Nairobi, Upperhill, 1 hour ago",2020,53000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/upperhill/cars/toyota-hilux-2-4-diesel-2020-black-8aIegb91zEwe4V7DpBlC4Kpe.html?page=1&pos=4&cur_pos=4&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=3
Toyota,RAV4,"KSh 6,150,000","Mombasa, Mombasa CBD, 1 hour ago",2019,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-rav4-le-fwd-2019-white-fMw07xU7WmvQpuxK0HCWYZ3Y.html?page=1&pos=7&cur_pos=7&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=6
Toyota,Hilux,"KSh 6,150,000","Nairobi, Nairobi Central, 1 hour ago",2020,36000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/nairobi-central/cars/toyota-hilux-2020-black-zPfuAsYurG1pbZNJm6K6l7f8.html?page=1&pos=10&cur_pos=10&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=9
Toyota,Hilux,"KSh 6,150,000","Nairobi, Upperhill, 1 hour ago",2018,66000 km,Automatic,White,Foreign Used,https://jiji.co.ke/upperhill/cars/toyota-hilux-2018-white-qhfVuWYedYzXHyj6yADoQ8nw.html?page=1&pos=13&cur_pos=13&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=12
Toyota,Land Cruiser Prado,"KSh 6,149,999","Nairobi, Ridgeways, 1 hour ago",2018,,Automatic,,Foreign Used,https://jiji.co.ke/ridgeways/cars/toyota-land-cruiser-prado-2-7-2018-black-dYQ5LqtjSALtW0o7eeM6UtQ0.html?page=1&pos=16&cur_pos=16&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=15
Lexus,RX,"KSh 6,100,000","Mombasa, Mombasa CBD, 1 hour ago",2017,55012 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/lexus-rx-200t-4wd-2017-gold-2DUopPXUAALpjQCMz6GE5Rtr.html?page=1&pos=19&cur_pos=19&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=18
Mercedes-Benz,E43 AMG,"KSh 6,100,000","Mombasa, Mombasa CBD, 1 hour ago",2018,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-e43-amg-3-0-awd-2018-silver-krv4X0k4AQRh5MjP68B6IJBp.html?page=2&pos=3&cur_pos=3&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=22
Toyota,Land Cruiser,"KSh 6,100,000","Mombasa, Mombasa CBD, 2 hours ago",2015,54000 km,Manual,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-2015-blue-cjQCpoo2beKXPggVBboNSDC8.html?page=2&pos=6&cur_pos=6&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=25
Mercedes-Benz,GLC-Class,"KSh 6,100,000","Mombasa, Mombasa CBD, 2 hours ago",2018,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-glc-class-2018-white-5Oj1EMC9xL9u0WxIKNNsoOIN.html?page=2&pos=8&cur_pos=8&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=27
Lexus,RX 200,"KSh 6,100,000","Nairobi, 2 hours ago",2017,,Automatic,Pearl,Foreign Used,https://jiji.co.ke/nairobi/cars/lexus-rx-200-2017-pearl-sE6W5EgtygUaIlqZg9y1UBtp.html?page=2&pos=10&cur_pos=10&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=29
Toyota,Land Cruiser Prado,"KSh 6,100,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2017-red-4UyCRB67kgN96dSqhd461FxV.html?page=2&pos=13&cur_pos=13&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=32
Toyota,Harrier,"KSh 6,100,000","Mombasa, Mombasa CBD, 1 hour ago",2020,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-harrier-2-0-4wd-2020-black-e1NVrT0EgoYlwHFFMSShKbLH.html?page=2&pos=16&cur_pos=16&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=35
Toyota,Hilux,"KSh 6,100,000","Mombasa, Mombasa CBD, 2 hours ago",2019,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-hilux-2019-black-aWSDTHspqjQnjxtFVAmpAIEj.html?page=2&pos=20&cur_pos=20&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=39
BMW,X5,"KSh 6,100,000","Mombasa, Mombasa CBD, 2 hours ago",2014,25000 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-x5-2014-gray-yZgOj9d8Q2m6R65zNIVEg7i2.html?page=3&pos=3&cur_pos=3&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=42
Toyota,Fortuner,"KSh 6,100,000","Mombasa, Mombasa CBD, 2 hours ago",2017,46199 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-fortuner-2-8-d-awd-2017-black-ugbY8aZ514lmXFy80RzR3zV4.html?page=3&pos=5&cur_pos=5&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=44
Toyota,Land Cruiser Prado,"KSh 6,100,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2-7-2017-gray-C3WQ6RQvcN1MvzR7cMkFszAI.html?page=3&pos=8&cur_pos=8&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=47
Volkswagen,Touareg,"KSh 6,100,000","Mombasa, Mombasa CBD, 51 min ago",2017,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-touareg-2017-white-ldDn9gKJ05NBw28Sks2QX06W.html?page=3&pos=11&cur_pos=11&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=50
Toyota,Fortuner,"KSh 6,100,000","Mombasa, Mombasa CBD, 1 hour ago",2017,35000 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-fortuner-2017-white-lgAHSn1f5urZGL02SGObhNW9.html?page=3&pos=14&cur_pos=14&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=53
Toyota,Hilux,"KSh 6,100,000","Kiambu, Ruaka, 1 hour ago",2020,40000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/ruaka-banana/cars/toyota-hilux-revo-double-cab-deisel-2-4-awd-2020-silver-l33W97doROyjnhvc1IFcxV0f.html?page=3&pos=18&cur_pos=18&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=57
Toyota,Fortuner,"KSh 6,099,999","Nairobi, Westlands, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/westlands/cars/toyota-fortuner-2-8-d-awd-2017-silver-xwsA1QIOlP7BXhGqPtFzGjAw.html?page=4&pos=2&cur_pos=2&ads_per_page=20&ads_count=39530&lid=I4u8fBwnWa8ysev8&indexPosition=61
