Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Toyota,Harrier,"KSh 3,200,000","Mombasa, Mombasa CBD, 2 hours ago",2018,56321 km,Automatic,Pearl,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-harrier-2018-pearl-eRnm2ljuCPuMQ2cSJm7ATbWo.html?page=3&pos=9&cur_pos=9&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=48
Subaru,Forester,"KSh 3,200,000","Mombasa, Mombasa CBD, 2 hours ago",2020,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-forester-2020-silver-g693XlfAgSjHcA8eC6OfVfLQ.html?page=3&pos=12&cur_pos=12&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=51
Land Rover,Discovery,"KSh 3,200,000","Nairobi, Kilimani, 2 hours ago",2013,145000 km,Automatic,Black,Local Used,https://jiji.co.ke/kilimani/cars/land-rover-discovery-2013-black-A3KbDvgByVVggAKvjLv5ZNPT.html?page=3&pos=15&cur_pos=15&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=54
Mercedes-Benz,E250,"KSh 3,200,000","Nairobi, Upperhill, 2 hours ago",2015,202000 km,Automatic,Gray,Local Used,https://jiji.co.ke/upperhill/cars/mercedes-benz-e250-2015-gray-By5MIov2dHE5fiYr9ZQbBdXt.html?page=3&pos=18&cur_pos=18&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=57
Subaru,Outback,"KSh 3,200,000","Nakuru, Nakuru Town West, 3 hours ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/nakuru-town-west/cars/subaru-outback-2-5i-awd-2017-uagHrWSNHiz8K2qhHCARRU4M.html?page=4&pos=2&cur_pos=2&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=61
Mitsubishi,Outlander,"KSh 3,200,000","Mombasa, Mombasa CBD, 31 min ago",2016,,AMT,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-outlander-2-0-phev-awd-2016-white-1JlXMIA8edTWjtN265HPvt3V.html?page=4&pos=5&cur_pos=5&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=64
Mitsubishi,Outlander,"KSh 3,200,000","Mombasa, Mombasa CBD, 49 min ago",2017,,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-outlander-2017-gray-kqfLLedvQii1wf7ShmURAeYh.html?page=4&pos=8&cur_pos=8&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=67
Toyota,C-HR,"KSh 3,200,000","Mombasa, Mombasa CBD, 2 hours ago",2017,62341 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-c-hr-2017-black-rBAVaPJZJRp0akORznRGorXR.html?page=4&pos=11&cur_pos=11&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=70
Mini,Countryman,"KSh 3,200,000","Mombasa, Mombasa CBD, 30 min ago",2018,43000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mini-countryman-cooper-fwd-2018-white-mdZneuX86LkXNjPZKRjhgom9.html?page=4&pos=14&cur_pos=14&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=73
Mitsubishi,Outlander,"KSh 3,200,000","Mombasa, Mombasa CBD, 45 min ago",2017,,Automatic,Pearl,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-outlander-2017-pearl-zLMCISiqfUdM4ccjyhWKH6pq.html?page=4&pos=17&cur_pos=17&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=76
Mitsubishi,Outlander,"KSh 3,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-outlander-2-0-phev-awd-2016-matt-black-swImpD9zk8UjivPWST7VHsQT.html?page=4&pos=20&cur_pos=20&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=79
Mitsubishi,Outlander,"KSh 3,200,000","Mombasa, Mombasa CBD, 3 hours ago",2016,140000 km,CVT,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-outlander-2-0-phev-awd-2016-brown-m73A8rXsZ1to3sthm8CA2W9o.html?page=5&pos=3&cur_pos=3&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=82
Mitsubishi,Outlander,"KSh 3,200,000","Mombasa, Mombasa CBD, 2 hours ago",2017,45705 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-outlander-2-0-phev-awd-2017-pearl-2t4s1TMQGfsjL6i4c3I8z5rj.html?page=5&pos=6&cur_pos=6&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=85
Mazda,CX-5,"KSh 3,200,000","Mombasa, Mombasa CBD, 18 min ago",2018,,Automatic,Brown,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-5-2018-brown-mffgbZXe4cJzv2clmCWEOlzu.html?page=5&pos=9&cur_pos=9&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=88
Mitsubishi,Outlander,"KSh 3,200,000","Mombasa, Mombasa CBD, 3 hours ago",2018,64000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-outlander-2-0-phev-awd-2018-black-crxjsjYlQ77UuWQXsXr9Mrzz.html?page=5&pos=12&cur_pos=12&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=91
Toyota,Harrier,"KSh 3,200,000","Mombasa, Mombasa CBD, 3 hours ago",2016,98000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-harrier-2-0-4wd-2016-white-NJ8G8b4BlBGSozugYCvBFhA.html?page=5&pos=15&cur_pos=15&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=94
Mitsubishi,Outlander,"KSh 3,200,000","Mombasa, Mombasa CBD, 59 min ago",2018,85506 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-outlander-2-0-phev-awd-2018-red-ixkleFmKRh4sYgDUQmBQYEI1.html?page=5&pos=18&cur_pos=18&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=97
Mazda,CX-5,"KSh 3,200,000","Mombasa, Mombasa CBD, 46 min ago",2017,138972 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-5-2-2-diesel-awd-2017-silver-5LEjcnieH7NYZRe7RMp7dVTo.html?page=6&pos=1&cur_pos=1&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=100
Mazda,CX-5,"KSh 3,200,000","Mombasa, Mombasa CBD, 1 hour ago",2018,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-5-2-2-diesel-awd-2018-red-U94BcUTOAtHqZsU1oDSoCSs.html?page=6&pos=4&cur_pos=4&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=103
Mazda,CX-5,"KSh 3,200,000","Nairobi, 39 min ago",2017,,Automatic,Black,Foreign Used,https://jiji.co.ke/nairobi/cars/mazda-cx-5-2017-black-yod110x0jhuHrjrLZNku1szZ.html?page=6&pos=7&cur_pos=7&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=106
Audi,A4,"KSh 3,200,000","Mombasa, Mombasa CBD, 57 min ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/audi-a4-2-0t-premium-awd-quattro-2017-blue-hk8N1AyyaxTUSiIjBAbbkztp.html?page=6&pos=10&cur_pos=10&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=109
Toyota,Hilux,"KSh 3,200,000","Mombasa, Mombasa CBD, 3 hours ago",2017,78187 km,Manual,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-hilux-2017-silver-ljZyl8Qb80BRi546S7K17J6U.html?page=6&pos=13&cur_pos=13&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=112
Mazda,CX-5,"KSh 3,200,000","Mombasa, Mombasa CBD, 46 min ago",2018,50000 km,Automatic,Off white,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-5-2018-off-white-dNO8ODWPgaLH5DYfGMO7XSIT.html?page=6&pos=16&cur_pos=16&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=115
Mazda,CX-5,"KSh 3,200,000","Mombasa, Mombasa CBD, 1 hour ago",2017,117808 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-5-2-2-diesel-fwd-2017-burgundy-q4vkJxq3tvfT5sLHk1okBY85.html?page=6&pos=19&cur_pos=19&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=118
Toyota,Hilux,"KSh 3,200,000","Mombasa, Mombasa CBD, 38 min ago",2016,45000 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-hilux-2016-gray-wg6fLsRCcihZWUZM9YU6Fbvy.html?page=7&pos=1&cur_pos=1&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=120
Mazda,CX-5,"KSh 3,200,000","Mombasa, Mombasa CBD, 35 min ago",2018,50000 km,Automatic,Off white,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-5-2018-off-white-k9kUKU1poJvPfCgBVOzPsVTQ.html?page=7&pos=4&cur_pos=4&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=123
Mitsubishi,Outlander,"KSh 3,200,000","Mombasa, Mombasa CBD, 2 hours ago",2018,74124 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-outlander-2-0-phev-awd-2018-white-poz7OOGN2incj8SwdaGuHpAK.html?page=7&pos=7&cur_pos=7&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=126
Audi,A4,"KSh 3,200,000","Mombasa, Mombasa CBD, 3 hours ago",2017,76000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/audi-a4-2017-black-x9Se3iKlov6SEyYCfyBPr2ce.html?page=7&pos=10&cur_pos=10&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=129
Mitsubishi,Outlander,"KSh 3,200,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-outlander-2-0-phev-awd-2017-black-zTPOUkOlzTSrUkzG4aXwY2Xm.html?page=7&pos=14&cur_pos=14&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=133
Audi,Q3,"KSh 3,200,000","Mombasa, Mombasa CBD, 50 min ago",2015,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/audi-q3-2015-red-cJV253h8mydMb6BogHMm9XuQ.html?page=7&pos=17&cur_pos=17&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=136
Audi,A5,"KSh 3,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/audi-a5-2dr-coupe-awd-2016-white-8Z9eyJUzc0QgxWFrxy0Z8hEP.html?page=7&pos=20&cur_pos=20&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=139
BMW,X1,"KSh 3,200,000","Mombasa, Mombasa CBD, 56 min ago",2016,,Automatic,Pearl,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-x1-2016-pearl-55yXQfswu3aw4VT5ZkX7DblX.html?page=8&pos=3&cur_pos=3&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=142
Mercedes-Benz,CLA-Class,"KSh 3,200,000","Mombasa, Mombasa CBD, 41 min ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-cla-class-cla-180-wagon-2016-black-giGYJwQniOLayZqw1p7muDrC.html?page=8&pos=6&cur_pos=6&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=145
Subaru,Forester,"KSh 3,200,000","Mombasa, Tudor, 2 hours ago",2019,71427 km,Automatic,White,Foreign Used,https://jiji.co.ke/tudor/cars/subaru-forester-2019-white-dRKjCNJLaULTK920gd7GXUi0.html?page=8&pos=9&cur_pos=9&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=148
Audi,Q3,"KSh 3,200,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/audi-q3-2017-black-1l2ln5JiFqKW7kZje73KgalS.html?page=8&pos=11&cur_pos=11&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=150
BMW,X1,"KSh 3,200,000","Nairobi, Parklands/Highridge, 27 min ago",2017,69000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/parklands-highridge/cars/bmw-x1-2017-black-q9LKUWbSRRE6wWYCw1FlFjCx.html?page=8&pos=14&cur_pos=14&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=153
Toyota,RAV4,"KSh 3,200,000","Mombasa, Mombasa CBD, 38 min ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-rav4-le-awd-2-5l-4cyl-6a-2016-silver-soIYYa68n8Yvkob6n7Q9yZxx.html?page=8&pos=17&cur_pos=17&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=156
Subaru,Forester,"KSh 3,200,000","Mombasa, Mombasa CBD, 26 min ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-forester-2-0xt-premium-awd-2017-green-eQLfU52FCg1NQqaebXJR0oUp.html?page=8&pos=20&cur_pos=20&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=159
Toyota,Hilux,"KSh 3,200,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Gold,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-hilux-2017-gold-delfjTxbQUeLU3s1rwkliIhx.html?page=9&pos=3&cur_pos=3&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=162
Subaru,Forester,"KSh 3,200,000","Mombasa, Mombasa CBD, 37 min ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-forester-2-0xt-premium-awd-2016-black-bsxlh57vejAYmoGv4oeyZKLV.html?page=9&pos=6&cur_pos=6&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=165
Subaru,Outback,"KSh 3,200,000","Mombasa, Mombasa CBD, 31 min ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-outback-2-5i-premium-awd-2017-gold-fiWZQAwP02s6DPlmPr0kK3OF.html?page=9&pos=9&cur_pos=9&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=168
Subaru,Outback,"KSh 3,200,000","Mombasa, Mombasa CBD, 42 min ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-outback-2-5i-limited-awd-2017-gold-l7dW9vTFV6jMdkEOmp1hv4QR.html?page=9&pos=12&cur_pos=12&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=171
Subaru,Outback,"KSh 3,200,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-outback-2-5i-premium-awd-2017-brown-dkW4BJnDxiULDkRiuiDhdc7L.html?page=9&pos=15&cur_pos=15&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=174
Subaru,Outback,"KSh 3,200,000","Mombasa, Mombasa CBD, 45 min ago",2016,,Automatic,Pearl,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-outback-2016-pearl-xxrAuzTOvN8xn91fQ9uwKaLo.html?page=9&pos=18&cur_pos=18&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=177
Subaru,Outback,"KSh 3,200,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-outback-2-5i-awd-2017-silver-mMh3tLOrn93uUfVy6iwPsUWS.html?page=10&pos=1&cur_pos=1&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=180
Subaru,Outback,"KSh 3,200,000","Mombasa, Mombasa CBD, 47 min ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-outback-2-5i-awd-2016-black-mkkvYrYtC6AXbtWdPz4zhaqK.html?page=10&pos=4&cur_pos=4&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=183
Jeep,Compass,"KSh 3,200,000","Mombasa, Mombasa CBD, 1 hour ago",2018,52000 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/jeep-compass-2018-gray-bcxgGDg0EQpssElVoc1Vma6M.html?page=10&pos=7&cur_pos=7&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=186
Subaru,Outback,"KSh 3,200,000","Mombasa, Mombasa CBD, 31 min ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-outback-2-5i-awd-2016-blue-iHILrM560SppEV1qpPqDknMi.html?page=10&pos=10&cur_pos=10&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=189
Subaru,Forester,"KSh 3,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Orange,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-forester-2016-orange-cThrSw2QadRBjyrPZX90IFbK.html?page=10&pos=13&cur_pos=13&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=192
Subaru,Outback,"KSh 3,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-outback-2-5i-awd-2016-pearl-4a5Q1O5RJo4H969AXBSjAYRu.html?page=10&pos=16&cur_pos=16&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=195
Subaru,Outback,"KSh 3,200,000","Mombasa, Mombasa CBD, 1 hour ago",2018,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-outback-2-5i-awd-2018-teal-z9L9x4Hrg5uoeGwYFgjvFq2D.html?page=10&pos=19&cur_pos=19&ads_per_page=20&ads_count=30236&lid=4umFQ6oTEe1nCz9V&indexPosition=198
Subaru,Outback,"KSh 3,200,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-outback-2-5i-limited-awd-2017-matt-black-CbamOvHBNrlVkisCrOV7gZoH.html?page=11&pos=2&cur_pos=2&ads_per_page=20&ads_count=30233&lid=4umFQ6oTEe1nCz9V&indexPosition=201
Subaru,Forester,"KSh 3,200,000","Mombasa, Mombasa CBD, 31 min ago",2017,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-forester-2017-silver-brZtXAIEeI3MTX1cOOi0Ajkq.html?page=11&pos=5&cur_pos=5&ads_per_page=20&ads_count=30233&lid=4umFQ6oTEe1nCz9V&indexPosition=204
Toyota,Harrier,"KSh 3,200,000","Mombasa, Ganjoni, 1 hour ago",2014,90000 km,Automatic,White,Foreign Used,https://jiji.co.ke/ganjoni/cars/toyota-harrier-2014-white-qg0WjqZiAV5zsBl4ieyhKdUO.html?page=11&pos=8&cur_pos=8&ads_per_page=20&ads_count=30233&lid=4umFQ6oTEe1nCz9V&indexPosition=207
Subaru,Forester,"KSh 3,200,000","Nairobi, Parklands/Highridge, 1 hour ago",2018,,Automatic,Black,Foreign Used,https://jiji.co.ke/parklands-highridge/cars/subaru-forester-2018-black-wpSNy3K49REZt5uhXBLpgZDt.html?page=11&pos=11&cur_pos=11&ads_per_page=20&ads_count=30233&lid=4umFQ6oTEe1nCz9V&indexPosition=210
Toyota,Harrier,"KSh 3,200,000","Mombasa, Mombasa CBD, 59 min ago",2014,112000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-harrier-2014-black-BwgkmOaJ54wwCtm6yqv2RZkt.html?page=11&pos=14&cur_pos=14&ads_per_page=20&ads_count=30233&lid=4umFQ6oTEe1nCz9V&indexPosition=213
Toyota,Crown,"KSh 3,200,000","Mombasa, Mombasa CBD, 1 hour ago",2016,112000 km,Automatic,Matt Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-crown-2016-matt-black-hwx6VTVZ0rPRrjCe3P3ax0mb.html?page=11&pos=17&cur_pos=17&ads_per_page=20&ads_count=30233&lid=4umFQ6oTEe1nCz9V&indexPosition=216
