Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Nissan,Note,"KSh 1,099,000","Mombasa, Nyali, 2 hours ago",2017,65000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/nyali/cars/nissan-note-1-2-petrol-2017-silver-wPU5JlG9igjORVkPxdspe9c1.html?page=1&pos=1&cur_pos=1&ads_per_page=20&ads_count=985&lid=IB44HjScKwrhBAP4&indexPosition=0
Mitsubishi,RVR,"KSh 1,099,000","Nairobi, Ridgeways, 1 hour ago",2011,,Automatic,,Local Used,https://jiji.co.ke/ridgeways/cars/mitsubishi-rvr-2-0-2011-white-6CLTCNNRLagfA01KX0Es0snp.html?page=1&pos=4&cur_pos=4&ads_per_page=20&ads_count=985&lid=IB44HjScKwrhBAP4&indexPosition=3
Toyota,Succeed,"KSh 1,099,000","Nairobi, Nairobi Central, 2 hours ago",2017,112000 km,Automatic,White,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-succeed-2017-white-hxbjaKmx54zgof99WXj1FFNk.html?page=1&pos=7&cur_pos=7&ads_per_page=20&ads_count=985&lid=IB44HjScKwrhBAP4&indexPosition=6
Toyota,Tank,"KSh 1,099,000","Nairobi, Nairobi Central, 1 hour ago",2017,101000 km,Automatic,Green,Foreign Used,https://jiji.co.ke/nairobi-central/cars/toyota-tank-2017-green-CdhYuwQLgvOgaeFCKu7F71Hh.html?page=1&pos=10&cur_pos=10&ads_per_page=20&ads_count=985&lid=IB44HjScKwrhBAP4&indexPosition=9
Mitsubishi,Outlander,"KSh 1,099,000","Nairobi, Langata, 1 hour ago",2011,160000 km,Automatic,White,Local Used,https://jiji.co.ke/mugumo-ini-langata/cars/mitsubishi-outlander-2011-white-Cb59icWPr9RQJ2YWI19NFwDe.html?page=1&pos=13&cur_pos=13&ads_per_page=20&ads_count=985&lid=IB44HjScKwrhBAP4&indexPosition=12
Mitsubishi,Mirage,"KSh 1,099,000","Nairobi, Kilimani, 2 hours ago",2019,69000 km,Automatic,,Foreign Used,https://jiji.co.ke/kilimani/cars/mitsubishi-mirage-gt-2019-black-szxvQnSDQiK0BaZ7vG7EYwA8.html?page=1&pos=16&cur_pos=16&ads_per_page=20&ads_count=985&lid=IB44HjScKwrhBAP4&indexPosition=15
Nissan,Cube,"KSh 1,095,000","Nairobi, Ridgeways, 2 hours ago",2017,75000 km,Automatic,Pearl,Foreign Used,https://jiji.co.ke/ridgeways/cars/nissan-cube-2017-pearl-o4aGwqKC6P4kLEKUZRC5Vag.html?page=1&pos=19&cur_pos=19&ads_per_page=20&ads_count=985&lid=IB44HjScKwrhBAP4&indexPosition=18
Mazda,Demio,"KSh 1,095,000","Nairobi, Nairobi Central, 2 hours ago",2017,,Automatic,White,Local Used,https://jiji.co.ke/nairobi-central/cars/mazda-demio-2017-white-rVpTnMrd1FReVskvcksS2WAS.html?page=2&pos=4&cur_pos=4&ads_per_page=20&ads_count=985&lid=IB44HjScKwrhBAP4&indexPosition=23
Toyota,Corolla Fielder,"KSh 1,095,000","Nairobi, Nairobi Central, 1 hour ago",2011,126000 km,Automatic,White,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-corolla-fielder-1-5-petrol-fwd-2011-white-zQzBOsXiJIXA5KmFKY7RXrag.html?page=2&pos=7&cur_pos=7&ads_per_page=20&ads_count=985&lid=IB44HjScKwrhBAP4&indexPosition=26
Nissan,X-Trail,"KSh 1,095,000","Nairobi, Kilimani, 2 hours ago",2010,,Automatic,Red,Local Used,https://jiji.co.ke/kilimani/cars/nissan-x-trail-2010-red-6gBjq8PeHmgpHBEMcx4bzn6j.html?page=2&pos=10&cur_pos=10&ads_per_page=20&ads_count=985&lid=IB44HjScKwrhBAP4&indexPosition=29
