Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Toyota,Auris,"KSh 1,785,000","Mombasa, Mombasa CBD, 52 min ago",2017,,Automatic,Other,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-auris-2017-l8iTINGtTTX9LRgemuY0R7J3.html?page=4&pos=12&cur_pos=12&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=71
Subaru,Impreza,"KSh 1,785,000","Nairobi, Ridgeways, 2 hours ago",2018,98000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/ridgeways/cars/subaru-impreza-2018-silver-8Dcly9k3tLxLVZaMG7JL8KSj.html?page=4&pos=15&cur_pos=15&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=74
Toyota,Corolla Fielder,"KSh 1,785,000","Nairobi, Kilimani, 3 hours ago",2019,101658 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-corolla-fielder-1-5-hybrid-fwd-2019-silver-nsFNxK3oT6JIHqEQ0ozSIWzD.html?page=4&pos=19&cur_pos=19&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=78
Mazda,Axela,"KSh 1,780,000","Mombasa, Mombasa CBD, 3 hours ago",2017,85000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-axela-2017-silver-BGAh5Er0yPs1FaXvwRmDjxde.html?page=5&pos=2&cur_pos=2&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=81
Nissan,Serena,"KSh 1,780,000","Nairobi, Kilimani, 3 hours ago",2017,109242 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/kilimani/cars/nissan-serena-2017-blue-wrrP6nMKAOGYCZoLVv19tUKU.html?page=5&pos=5&cur_pos=5&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=84
Toyota,Axio,"KSh 1,780,000","Nairobi, Ridgeways, 2 hours ago",2017,81000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/ridgeways/cars/toyota-axio-2017-silver-8p1sd2FAs1pDNmtJC6UzjDqJ.html?page=5&pos=8&cur_pos=8&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=87
Nissan,X-Trail,"KSh 1,780,000","Nairobi, Langata, 3 hours ago",2015,149000 km,Automatic,,Local Used,https://jiji.co.ke/mugumo-ini-langata/cars/nissan-x-trail-2-0-petrol-awd-2015-gray-wKkmJZgefzNu07eSnhZQd1oj.html?page=5&pos=11&cur_pos=11&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=90
Toyota,Auris,"KSh 1,780,000","Nakuru, Nakuru Town East, 3 hours ago",2017,,Automatic,White,Foreign Used,https://jiji.co.ke/nakuru-east/cars/toyota-auris-2017-white-BvoME3BRMYwCUT4INSWi7Eaf.html?page=5&pos=14&cur_pos=14&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=93
Mazda,Axela,"KSh 1,780,000","Mombasa, Mombasa CBD, 1 hour ago",2018,85000 km,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-axela-2018-red-4WEPmikPln42zh21CbGltraB.html?page=5&pos=17&cur_pos=17&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=96
Mitsubishi,Outlander,"KSh 1,780,000","Nairobi, Kilimani, 3 hours ago",2013,,Automatic,,Local Used,https://jiji.co.ke/kilimani/cars/mitsubishi-outlander-2-4-phev-awd-2013-white-3L7TUpYVwCtA5bvyradytaYW.html?page=5&pos=20&cur_pos=20&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=99
BMW,118i,"KSh 1,780,000","Mombasa, Mombasa CBD, 1 hour ago",2018,90000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-118i-2018-black-izNmscvthvVikPYQa91NNxYL.html?page=6&pos=3&cur_pos=3&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=102
Mazda,Axela,"KSh 1,780,000","Nairobi, Ridgeways, 3 hours ago",2016,,Automatic,Red,Local Used,https://jiji.co.ke/ridgeways/cars/mazda-axela-2016-red-wanykVb7zxXh6FcEGkoxCzNa.html?page=6&pos=6&cur_pos=6&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=105
Toyota,Hilux,"KSh 1,780,000","Nairobi, Langata, 2 hours ago",2014,,Manual,Gold,Local Used,https://jiji.co.ke/mugumo-ini-langata/cars/toyota-hilux-2014-gold-sC3vPrT7zsMopbvbuMXiE38x.html?page=6&pos=9&cur_pos=9&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=108
Toyota,Aqua,"KSh 1,780,000","Mombasa, Mombasa CBD, 1 hour ago",2018,65000 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-aqua-2018-white-r2utsA4XfvZyo5xnfdhL43sb.html?page=6&pos=12&cur_pos=12&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=111
Volkswagen,Golf,"KSh 1,780,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Other,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-golf-2017-cYYH6besbzZH4YSCBjHlH5Ul.html?page=6&pos=15&cur_pos=15&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=114
Mazda,CX-3,"KSh 1,780,000","Kiambu, Kiambu / Kiambu , 3 hours ago",2016,,Automatic,Black,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/mazda-cx-3-2016-black-mtrC08ojfnsso672k570wVbx.html?page=6&pos=18&cur_pos=18&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=117
Subaru,Impreza,"KSh 1,780,000","Mombasa, Mombasa CBD, 1 hour ago",2016,68000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-impreza-2016-black-v2YMxwrxUzQSnMkZqm7vIGpi.html?page=7&pos=1&cur_pos=1&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=120
Toyota,Allion,"KSh 1,780,000","Mombasa, Mombasa CBD, 46 min ago",2015,85000 km,Automatic,Matt Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-allion-2015-matt-black-lmjlqWSS5Yx8k3nz4ONn4M3Z.html?page=7&pos=4&cur_pos=4&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=123
Toyota,Crown,"KSh 1,780,000","Mombasa, Tudor, 2 hours ago",2015,120724 km,Automatic,Blue,Local Used,https://jiji.co.ke/tudor/cars/toyota-crown-2015-blue-ucuzn6YLdaDQDFvgRJ5QH9Zs.html?page=7&pos=7&cur_pos=7&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=126
Subaru,Impreza,"KSh 1,780,000","Mombasa, Mombasa CBD, 3 hours ago",2017,80000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-impreza-2017-silver-wJABNkCxb5HQEwOylSLFHO8c.html?page=7&pos=9&cur_pos=9&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=128
Toyota,Auris,"KSh 1,780,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Other,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-auris-2017-xmYcjTmHx42ipqBFJrsPaNxp.html?page=7&pos=12&cur_pos=12&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=131
Mercedes-Benz,C180,"KSh 1,780,000","Nairobi, Nairobi Central, 3 hours ago",2012,,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/mercedes-benz-c180-2012-gray-uKUQcNeaQLC0hj8wCEGoDmtB.html?page=7&pos=15&cur_pos=15&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=134
Toyota,Auris,"KSh 1,780,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-auris-2017-white-w9VaG8fxeFtOlJefaWN3fx1y.html?page=7&pos=18&cur_pos=18&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=137
Mercedes-Benz,C180,"KSh 1,780,000","Nairobi, Nairobi Central, 3 hours ago",2012,,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/mercedes-benz-c180-2012-gray-b50gvNrcNaux8CuKknYBU9VE.html?page=8&pos=1&cur_pos=1&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=140
Mercedes-Benz,C180,"KSh 1,780,000","Nairobi, Nairobi Central, 3 hours ago",2012,120565 km,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/mercedes-benz-c180-2012-gray-fyG1ZzGIeNemSeamYXC4L2j5.html?page=8&pos=4&cur_pos=4&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=143
Mitsubishi,RVR,"KSh 1,780,000","Nairobi, Nairobi Central, 3 hours ago",2014,112000 km,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/mitsubishi-rvr-2014-gray-2R8f9HJfTTvRPkg4Zx9wYcXs.html?page=8&pos=7&cur_pos=7&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=146
Volkswagen,Golf Variant,"KSh 1,780,000","Mombasa, Mombasa CBD, 1 hour ago",2018,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-golf-variant-2018-white-hYdAlJY5zT242f7aqB7whSPw.html?page=8&pos=10&cur_pos=10&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=149
Mercedes-Benz,C180,"KSh 1,780,000","Nairobi, Ridgeways, 3 hours ago",2012,108000 km,Automatic,Gray,Local Used,https://jiji.co.ke/ridgeways/cars/mercedes-benz-c180-2012-gray-delYcaHflTu4X4dEVRcF3YI1.html?page=8&pos=14&cur_pos=14&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=153
Subaru,Impreza,"KSh 1,780,000","Nairobi, Ridgeways, 2 hours ago",2018,92000 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/ridgeways/cars/subaru-impreza-2018-gray-fw7flBXaWGODXVrNySJ1sUt9.html?page=8&pos=17&cur_pos=17&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=156
Toyota,Wish,"KSh 1,780,000","Mombasa, Mombasa CBD, 1 hour ago",2015,95000 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-wish-2015-white-b6TwnvCyb4Z9jZuDwmpdZ8xY.html?page=9&pos=1&cur_pos=1&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=160
Toyota,Sienta,"KSh 1,780,000","Nairobi, Ridgeways, 2 hours ago",2020,,Automatic,Silver,Foreign Used,https://jiji.co.ke/ridgeways/cars/toyota-sienta-2020-silver-3D34sLFZPMsWTIZjovzOao3l.html?page=9&pos=4&cur_pos=4&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=163
Toyota,Corolla Fielder,"KSh 1,780,000","Nairobi, Runda, 2 hours ago",2018,85213 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/karura/cars/toyota-corolla-fielder-1-5-hybrid-fwd-2018-gray-n7kBfFXd1P937Em8zUqNLcT7.html?page=9&pos=7&cur_pos=7&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=166
Toyota,Land Cruiser Prado,"KSh 1,780,000","Nairobi, Nairobi Central, 3 hours ago",2007,134023 km,Automatic,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-2007-black-q0CEwMXpZXcV8qRKNRgZuyYZ.html?page=9&pos=10&cur_pos=10&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=169
Isuzu,D-MAX,"KSh 1,780,000","Nairobi, Kasarani, 2 hours ago",2018,,Manual,Other,Local Used,https://jiji.co.ke/kasarani/cars/isuzu-d-max-2018-zBMFwvofs59zu7Yibp7EwlL6.html?page=9&pos=13&cur_pos=13&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=172
BMW,X5,"KSh 1,780,000","Nairobi, Ridgeways, 3 hours ago",2008,,Automatic,Gray,Local Used,https://jiji.co.ke/ridgeways/cars/bmw-x5-2008-gray-ptZdoz3pZX6DGWxigcJYH5lj.html?page=9&pos=16&cur_pos=16&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=175
Toyota,Sienta,"KSh 1,780,000","Nairobi, Nairobi Central, 3 hours ago",2019,50000 km,Automatic,,Foreign Used,https://jiji.co.ke/nairobi-central/cars/toyota-sienta-1-5-hybrid-fwd-6-seater-2019-silver-f12xVzLcUVNgT1ZxVRdXz4gh.html?page=9&pos=18&cur_pos=18&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=177
Toyota,HiAce,"KSh 1,780,000","Kiambu, Ruaka, 3 hours ago",2008,168000 km,Manual,Silver,Local Used,https://jiji.co.ke/ruaka-banana/cars/toyota-hiace-2008-silver-dUtJ5FOPADMkBKZWW7NnpkEq.html?page=10&pos=1&cur_pos=1&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=180
Toyota,Noah,"KSh 1,780,000","Nairobi, Umoja, 3 hours ago",2015,,Automatic,,Local Used,https://jiji.co.ke/umoja/cars/toyota-noah-2-0-fwd-7-seater-2015-purple-49hVePRrFEsNe5xNdSWW00wd.html?page=10&pos=4&cur_pos=4&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=183
Mercedes-Benz,C200,"KSh 1,780,000","Nairobi, Parklands/Highridge, 3 hours ago",2010,,Automatic,White,Local Used,https://jiji.co.ke/parklands-highridge/cars/mercedes-benz-c200-2010-white-rzIDJ6J1g5NTAeA0eKFmu5Ph.html?page=10&pos=7&cur_pos=7&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=186
Subaru,Forester,"KSh 1,780,000","Nairobi, Kilimani, 3 hours ago",2004,,Manual,,Local Used,https://jiji.co.ke/kilimani/cars/subaru-forester-2-5-xt-2004-blue-wIvvZ75FDYXusAXDsidUFSv7.html?page=10&pos=10&cur_pos=10&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=189
Mazda,Axela,"KSh 1,780,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-axela-2017-silver-BjjQL0DLfrkiEqdSMW7kUXj5.html?page=10&pos=13&cur_pos=13&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=192
Toyota,Land Cruiser Prado,"KSh 1,780,000","Nairobi, Nairobi Central, 3 hours ago",2006,130000 km,Manual,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-3-0-d-4d-5dr-2006-gold-pUGxf1PPyfyoFfb7tuhgnrPC.html?page=10&pos=16&cur_pos=16&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=195
Toyota,Vanguard,"KSh 1,780,000","Kiambu, Ruaka, 3 hours ago",2010,134000 km,Automatic,Black,Local Used,https://jiji.co.ke/ruaka-banana/cars/toyota-vanguard-2010-black-rhWC2kzOmlyo1B6C8QkYBqJl.html?page=10&pos=19&cur_pos=19&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=198
Honda,CR-V,"KSh 1,780,000","Nairobi, Kilimani, 2 hours ago",2012,,Automatic,White,Local Used,https://jiji.co.ke/kilimani/cars/honda-cr-v-2012-white-bqHD1Rl7quTnvcrVECQUoc2B.html?page=11&pos=2&cur_pos=2&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=201
Subaru,Impreza,"KSh 1,780,000","Nairobi, Nairobi Central, 3 hours ago",2011,115000 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/subaru-impreza-wrx-sedan-sti-2011-blue-sHVPtfdHHU7lTOibguuKFNe0.html?page=11&pos=5&cur_pos=5&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=204
Toyota,Corolla Fielder,"KSh 1,780,000","Mombasa, Mombasa CBD, 1 hour ago",2017,92000 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-corolla-fielder-2017-blue-zdOaHy3lymF3nDzTPGSM3RHP.html?page=11&pos=8&cur_pos=8&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=207
Isuzu,D-MAX,"KSh 1,779,000","Nairobi, Kasarani, 3 hours ago",2016,131209 km,Manual,Gray,Local Used,https://jiji.co.ke/kasarani/cars/isuzu-d-max-2016-gray-wRC7zAon60dvlE3xM5NXvxaa.html?page=11&pos=11&cur_pos=11&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=210
Mazda,Axela,"KSh 1,775,000","Nairobi, Kilimani, 3 hours ago",2017,140000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/kilimani/cars/mazda-axela-2017-silver-7xGygPX0pFjuVsdc60vCDsUq.html?page=11&pos=16&cur_pos=16&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=215
Toyota,ISIS,"KSh 1,770,000","Nairobi, Kilimani, 3 hours ago",2017,50000 km,Automatic,Red,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-isis-2017-red-oWuVafoQ7eO2na5DwGELN6w5.html?page=11&pos=19&cur_pos=19&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=218
Toyota,Harrier,"KSh 1,770,000","Nairobi, Ridgeways, 3 hours ago",2009,,Automatic,White,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-harrier-2009-white-d8nXUX8ZbVmQV1zb0lkGMRPV.html?page=12&pos=2&cur_pos=2&ads_per_page=20&ads_count=17846&lid=vz6bM30rmz-LqvG6&indexPosition=221
