Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Isuzu,D-MAX,"KSh 2,790,000","Nairobi, Nairobi Central, 2 hours ago",2020,111000 km,Automatic,White,Local Used,https://jiji.co.ke/nairobi-central/cars/isuzu-d-max-2020-white-aZSL6EeybxERftioS26KJnKd.html?page=2&pos=11&cur_pos=11&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=30
Toyota,Land Cruiser,"KSh 2,790,000","Nairobi, Woodley/Kenyatta Golf Course, 3 hours ago",2000,,Automatic,White,Local Used,https://jiji.co.ke/woodley-kenyatta-golf-course/cars/toyota-land-cruiser-2000-white-4bzNHsXlmniEkelmcuPkHmK9.html?page=2&pos=16&cur_pos=16&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=35
Volkswagen,Golf GTI,"KSh 2,790,000","Nairobi, Kilimani, 2 hours ago",2018,20000 km,Automatic,,Foreign Used,https://jiji.co.ke/kilimani/cars/volkswagen-golf-gti-2-0t-autobahn-2018-white-hHOARNfPueBRVnlyBE6WbTCv.html?page=2&pos=19&cur_pos=19&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=38
Mercedes-Benz,E300,"KSh 2,780,000","Nairobi, Kilimani, 3 hours ago",2013,,Automatic,White,Local Used,https://jiji.co.ke/kilimani/cars/mercedes-benz-e300-2013-white-3uIoBKTLPCpBxtTBTUuNTCQE.html?page=3&pos=2&cur_pos=2&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=41
Nissan,X-Trail,"KSh 2,780,000","Nairobi, Kilimani, 3 hours ago",2019,139258 km,CVT,,Foreign Used,https://jiji.co.ke/kilimani/cars/nissan-x-trail-2-0-petrol-awd-2019-black-pfoAdhEmbfmxCEndWCtpYFhH.html?page=3&pos=3&cur_pos=3&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=42
Mazda,CX-5,"KSh 2,780,000","Nairobi, Kilimani, 5 hours ago",2017,124490 km,Automatic,,Foreign Used,https://jiji.co.ke/kilimani/cars/mazda-cx-5-2-2-diesel-fwd-2017-red-2Y3rqlPaL619qaISoaQVwTou.html?page=3&pos=6&cur_pos=6&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=45
Subaru,Forester,"KSh 2,780,000","Mombasa, Mombasa CBD, 2 hours ago",2015,69000 km,Automatic,Brown,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-forester-2015-brown-8EJNNjevs7Bq8gzoeJpB2R0y.html?page=3&pos=9&cur_pos=9&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=48
Isuzu,D-MAX,"KSh 2,780,000","Nairobi, Nairobi Central, 2 hours ago",2016,128000 km,Manual,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/isuzu-d-max-2016-gray-2v9XxhD0smbWFjisH7KvowOE.html?page=3&pos=12&cur_pos=12&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=51
Audi,Q5,"KSh 2,780,000","Nairobi, Nairobi Central, 2 hours ago",2013,87000 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/audi-q5-2-0t-premium-awd-quattro-2013-red-hVENGavLsk8pVCDQETgiJgCj.html?page=3&pos=15&cur_pos=15&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=54
Mercedes-Benz,A-Class,"KSh 2,780,000","Nairobi, Ridgeways, 3 hours ago",2018,,Automatic,Gray,Foreign Used,https://jiji.co.ke/ridgeways/cars/mercedes-benz-a-class-2018-gray-r3rb0CQeplquiik9cvT0ibys.html?page=3&pos=18&cur_pos=18&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=57
Toyota,Hilux,"KSh 2,780,000","Mombasa, Ganjoni, 3 hours ago",2012,159085 km,Automatic,White,Local Used,https://jiji.co.ke/ganjoni/cars/toyota-hilux-2012-white-kcKSLJ58xVnC1ndMS2jqlcek.html?page=4&pos=1&cur_pos=1&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=60
Mazda,CX-5,"KSh 2,777,777","Nairobi, Nairobi Central, 3 hours ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/nairobi-central/cars/mazda-cx-5-2-2-diesel-awd-2017-rgFW7WvwiMRizGFjCe8NcSaf.html?page=4&pos=3&cur_pos=3&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=62
Audi,Q5,"KSh 2,760,000","Nairobi, Nairobi Central, 13/05",2013,,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/audi-q5-2-0t-premium-awd-quattro-2013-red-2O00W6V2RQBNkSPdTR4tO9s9.html?page=4&pos=7&cur_pos=7&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=66
Toyota,Land Cruiser Prado,"KSh 2,750,000","Nairobi, Upperhill, 6 hours ago",2010,,Automatic,White,Local Used,https://jiji.co.ke/upperhill/cars/toyota-land-cruiser-prado-2010-white-dFsM613Sg3iDMAPoBQyQDZqF.html?page=4&pos=11&cur_pos=11&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=70
Toyota,Voxy,"KSh 2,750,000","Nairobi, Upperhill, 5 hours ago",2017,,Automatic,Silver,Foreign Used,https://jiji.co.ke/upperhill/cars/toyota-voxy-2017-silver-eZ8iMdsZd7U9Po9OtFZa4Fof.html?page=4&pos=14&cur_pos=14&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=73
Mazda,CX-5,"KSh 2,750,000","Nairobi, Ridgeways, 3 hours ago",2017,122031 km,Automatic,,Local Used,https://jiji.co.ke/ridgeways/cars/mazda-cx-5-2-2-diesel-awd-2017-brown-s3s8P6ZwQVd6ruJxhSJajsVP.html?page=4&pos=17&cur_pos=17&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=76
Mitsubishi,Outlander,"KSh 2,750,000","Nairobi, Ridgeways, 2 hours ago",2016,85321 km,Automatic,,Foreign Used,https://jiji.co.ke/ridgeways/cars/mitsubishi-outlander-2-4-phev-awd-2016-pearl-snIJBazkPsSKY6wLavuNzML.html?page=4&pos=19&cur_pos=19&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=78
Toyota,Esquire,"KSh 2,750,000","Mombasa, Mombasa CBD, 3 hours ago",2016,89000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-esquire-1-8-fwd-hybrid-7-seater-2016-pearl-2vN8MY9ujgPoxgfo67MNlhDw.html?page=5&pos=3&cur_pos=3&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=82
Mercedes-Benz,A-Class,"KSh 2,750,000","Nairobi, Ridgeways, 3 hours ago",2017,54000 km,Automatic,Gold,Foreign Used,https://jiji.co.ke/ridgeways/cars/mercedes-benz-a-class-2017-gold-rHUM6lGYioJ4PTI56YNBdAOc.html?page=5&pos=6&cur_pos=6&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=85
Nissan,X-Trail,"KSh 2,750,000","Mombasa, Mombasa CBD, 2 hours ago",2018,110810 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-x-trail-2-0-petrol-fwd-2018-brown-bvLGAIdXueX9FPrGxHdj6JqU.html?page=5&pos=10&cur_pos=10&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=89
Mercedes-Benz,E250,"KSh 2,750,000","Nairobi, Ridgeways, 3 hours ago",2015,143000 km,Automatic,Silver,Local Used,https://jiji.co.ke/ridgeways/cars/mercedes-benz-e250-2015-silver-nuxPgmRaTROYMkwdlTjh9rrK.html?page=5&pos=12&cur_pos=12&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=91
Subaru,Forester,"KSh 2,750,000","Nairobi, Muthaiga, 5 hours ago",2016,96000 km,CVT,,Foreign Used,https://jiji.co.ke/muthaiga/cars/subaru-forester-2-0xt-premium-awd-2016-black-sCgMQWMchLPWVpjTnXfk4TjF.html?page=5&pos=15&cur_pos=15&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=94
Subaru,XV,"KSh 2,750,000","Nairobi, Kilimani, 2 hours ago",2018,92218 km,Automatic,Black,Foreign Used,https://jiji.co.ke/kilimani/cars/subaru-xv-2018-black-1aFxlOLyBWH7SsVwK15BmN3R.html?page=5&pos=19&cur_pos=19&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=98
Mazda,CX-5,"KSh 2,750,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-5-2016-red-yZVgVUdndXW7Xyj1Zn3XIGPm.html?page=6&pos=1&cur_pos=1&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=100
Mazda,CX-5,"KSh 2,750,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-5-2-2-diesel-awd-2017-pearl-1Idkg6PZG4qe272ZDyKOSIHq.html?page=6&pos=4&cur_pos=4&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=103
Mazda,CX-5,"KSh 2,750,000","Mombasa, Tudor, 2 hours ago",2018,82173 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/tudor/cars/mazda-cx-5-2018-blue-wSbEKMEOh7t0i2jBKL064raH.html?page=6&pos=7&cur_pos=7&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=106
Toyota,Harrier,"KSh 2,750,000","Mombasa, Mombasa CBD, 3 hours ago",2015,,Automatic,Black,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-harrier-2015-black-dduoXGE2PKDd2et6Bfb34lV7.html?page=6&pos=9&cur_pos=9&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=108
Nissan,X-Trail,"KSh 2,750,000","Mombasa, Mombasa CBD, 1 hour ago",2017,50585 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-x-trail-2-0-petrol-awd-2017-white-yQi30gXszqxbWxIp4e1ruPbv.html?page=6&pos=11&cur_pos=11&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=110
Nissan,X-Trail,"KSh 2,750,000","Mombasa, Mombasa CBD, 2 hours ago",2018,65599 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-x-trail-2-0-petrol-fwd-2018-black-oVHifXKOjM92QVHeQO8r14vE.html?page=6&pos=15&cur_pos=15&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=114
Honda,Vezel,"KSh 2,750,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-vezel-1-5-hybrid-2wd-2017-red-eMGnSiRRHOjNXNFqK3agGjbX.html?page=6&pos=19&cur_pos=19&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=118
Subaru,XV,"KSh 2,750,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-xv-limited-package-2017-blue-p8A4OjtPS1FcxwRcC1OP9XCr.html?page=7&pos=1&cur_pos=1&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=120
Honda,Vezel,"KSh 2,750,000","Mombasa, Mombasa CBD, 2 hours ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-vezel-1-5-4wd-2016-pearl-fEIKrEf8WgVfuKlMO4ovPavV.html?page=7&pos=4&cur_pos=4&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=123
Honda,Vezel,"KSh 2,750,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-vezel-1-5-hybrid-2wd-2017-white-AADV6uSjYmMnYWxI4n949Wh.html?page=7&pos=7&cur_pos=7&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=126
Toyota,Hilux,"KSh 2,750,000","Nairobi, Nairobi Central, 3 hours ago",2012,120695 km,Automatic,White,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-hilux-2012-white-hOWVHbXs6DUiJWhkR9xCyo6a.html?page=7&pos=10&cur_pos=10&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=129
Toyota,Crown,"KSh 2,750,000","Mombasa, Mombasa CBD, 2 hours ago",2014,70965 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-crown-2014-white-3bwwvgaVTDvARDfCxXctW9Qs.html?page=7&pos=14&cur_pos=14&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=133
Mazda,CX-5,"KSh 2,750,000","Kiambu, Kiambu / Kiambu , 3 hours ago",2017,,Automatic,Blue,Foreign Used,https://jiji.co.ke/kiambu-kiambu/cars/mazda-cx-5-2017-blue-waN9Hv7ODM527lvEWfKwaIF.html?page=7&pos=17&cur_pos=17&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=136
Subaru,Forester,"KSh 2,750,000","Mombasa, Mombasa CBD, 1 hour ago",2014,89653 km,Automatic,Brown,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/subaru-forester-2014-brown-ClStWYhnpiDPPiYFCeXZ9iRl.html?page=7&pos=20&cur_pos=20&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=139
Volkswagen,Passat,"KSh 2,750,000","Mombasa, Mombasa CBD, 1 hour ago",2016,65000 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-passat-2016-white-v1JJn2GvozNDGOF1TOVPo5TW.html?page=8&pos=2&cur_pos=2&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=141
Lexus,RX270,"KSh 2,750,000","Mombasa, Mombasa CBD, 2 hours ago",2015,97000 km,Automatic,White,Local Used,https://jiji.co.ke/mombasa-cbd/cars/lexus-rx270-2015-white-gslseXV1pvHXVFnzveuFRwbv.html?page=8&pos=5&cur_pos=5&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=144
Mercedes-Benz,C180,"KSh 2,750,000","Mombasa, Mombasa CBD, 1 hour ago",2014,20000 km,Automatic,Burgandy,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-c180-2014-burgandy-mqZt1dTYxcLH0LVvHH8ZSbWf.html?page=8&pos=8&cur_pos=8&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=147
Subaru,Forester,"KSh 2,750,000","Nairobi, Roysambu, 6 hours ago",2016,,Automatic,Black,Foreign Used,https://jiji.co.ke/roysambu/cars/subaru-forester-2016-black-hdWnxS9WU3A3m13GkqvmpqKq.html?page=8&pos=11&cur_pos=11&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=150
Mazda,CX-5,"KSh 2,750,000","Nairobi, Muthaiga, 6 hours ago",2017,,Automatic,White,Foreign Used,https://jiji.co.ke/muthaiga/cars/mazda-cx-5-2017-white-idf7J3Io9YQ4LQufxrWMGleF.html?page=8&pos=14&cur_pos=14&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=153
Honda,Vezel,"KSh 2,750,000","Nairobi, Kilimani, 2 hours ago",2018,77306 km,Automatic,,Foreign Used,https://jiji.co.ke/kilimani/cars/honda-vezel-1-5-hybrid-2wd-2018-pearl-B590XSe3F5lNBYyy7ELi0q35.html?page=8&pos=17&cur_pos=17&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=156
Nissan,X-Trail,"KSh 2,750,000","Mombasa, Mombasa CBD, 2 hours ago",2015,61000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-x-trail-2015-black-5Ww838ZG8lSkKX9HO5mC0gR9.html?page=8&pos=20&cur_pos=20&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=159
BMW,320i,"KSh 2,750,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-320i-sedan-rwd-2017-black-diqPTrDwVA6Hsq5YmSpTunu1.html?page=9&pos=3&cur_pos=3&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=162
Toyota,Noah,"KSh 2,750,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-noah-2-0-awd-8-seater-2017-gray-4bbkjxUzijJfDQC2OrhyjjFe.html?page=9&pos=6&cur_pos=6&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=165
Toyota,Land Cruiser Prado,"KSh 2,750,000","Nairobi, Nairobi Central, 3 hours ago",2009,,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-3-0-d-4d-5dr-2009-black-pOKTk3XOeiE0Mv3lUQ6CskPR.html?page=9&pos=9&cur_pos=9&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=168
Audi,Q5,"KSh 2,750,000","Nairobi, Mombasa Road, 2 hours ago",2015,89641 km,Automatic,White,Local Used,https://jiji.co.ke/mombasa-road/cars/audi-q5-2015-white-8Fk5viay0GDdcW2FkPqUaqrA.html?page=9&pos=12&cur_pos=12&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=171
Toyota,Land Cruiser Prado,"KSh 2,750,000","Nairobi, Nairobi Central, 3 hours ago",2009,146800 km,Automatic,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-2009-black-39NfUdPEqJs7hOAjTOHES8Pz.html?page=9&pos=15&cur_pos=15&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=174
Honda,Vezel,"KSh 2,750,000","Nairobi, Ridgeways, 2 hours ago",2018,,Automatic,,Foreign Used,https://jiji.co.ke/ridgeways/cars/honda-vezel-1-5-hybrid-2wd-2018-pearl-dXGicgTMO3AeHdKSUhhGoHNE.html?page=9&pos=18&cur_pos=18&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=177
Subaru,Forester,"KSh 2,750,000","Nairobi, Langata, 2 hours ago",2017,,Automatic,Blue,Foreign Used,https://jiji.co.ke/mugumo-ini-langata/cars/subaru-forester-2017-blue-piBlU17uchIZWOzfV67zdOAU.html?page=10&pos=1&cur_pos=1&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=180
Mitsubishi,Outlander,"KSh 2,750,000","Nairobi, Upperhill, 3 hours ago",2017,89000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/upperhill/cars/mitsubishi-outlander-2017-black-unsPXlQEfQMnbnadcmH8Obff.html?page=10&pos=4&cur_pos=4&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=183
Toyota,Land Cruiser Prado,"KSh 2,750,000","Nairobi, Nairobi Central, 2 hours ago",2009,118000 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-3-0-d-4d-5dr-2009-black-sDTQrIQoiAGPM6iK63Icezfm.html?page=10&pos=7&cur_pos=7&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=186
Toyota,Land Cruiser Prado,"KSh 2,750,000","Nairobi, Nairobi Central, 2 hours ago",2009,,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-3-0-d-4d-5dr-2009-black-9686QtA9DwD14ulLwrvZuB3E.html?page=10&pos=10&cur_pos=10&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=189
Toyota,RAV4,"KSh 2,750,000","Nairobi, Runda, 3 hours ago",2017,,Automatic,Purple,Local Used,https://jiji.co.ke/karura/cars/toyota-rav4-2017-purple-l2BYUUA4zhlIcPSMIEr2quEc.html?page=10&pos=13&cur_pos=13&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=192
Toyota,Voxy,"KSh 2,750,000","Nairobi, Ridgeways, 6 hours ago",2017,107000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/ridgeways/cars/toyota-voxy-2017-black-HNkfEXykQjarlGHx5e8VEJa.html?page=10&pos=16&cur_pos=16&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=195
Subaru,Outback,"KSh 2,750,000","Nairobi, Kilimani, 3 hours ago",2017,43000 km,Automatic,,Foreign Used,https://jiji.co.ke/kilimani/cars/subaru-outback-2-5i-awd-2017-black-iyuUw7pkvpBxmDDVzsLpfsBp.html?page=10&pos=19&cur_pos=19&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=198
Ford,Ranger,"KSh 2,750,000","Nairobi, Muthaiga, 6 hours ago",2014,,Automatic,Red,Local Used,https://jiji.co.ke/muthaiga/cars/ford-ranger-wildtrak-2014-red-7BTlpReBEIbFrcV7z96MA3af.html?page=11&pos=2&cur_pos=2&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=201
Honda,Accord Hybrid,"KSh 2,750,000","Nairobi, Kilimani, 3 hours ago",2018,,Automatic,White,Foreign Used,https://jiji.co.ke/kilimani/cars/honda-accord-hybrid-2018-white-B0UKxLa98wIJcybWenkzD8nw.html?page=11&pos=4&cur_pos=4&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=203
Subaru,Outback,"KSh 2,750,000","Nairobi, Kilimani, 2 hours ago",2017,,Automatic,Black,Foreign Used,https://jiji.co.ke/kilimani/cars/subaru-outback-2017-black-B0d6hlbmHaFygEEPp6matDXu.html?page=11&pos=8&cur_pos=8&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=207
Toyota,Fortuner,"KSh 2,750,000","Nairobi, Nairobi Central, 3 hours ago",2009,165099 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-fortuner-3-0-d-awd-2009-white-oAeHnxw0jJbwmCz0nFIce0VG.html?page=11&pos=11&cur_pos=11&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=210
Toyota,Hilux,"KSh 2,750,000","Nairobi, Lavington, 6 hours ago",2014,147000 km,Manual,White,Local Used,https://jiji.co.ke/lavington/cars/toyota-hilux-2014-white-8E0oJPGciwVPrLSmjtAoXtDK.html?page=11&pos=14&cur_pos=14&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=213
Toyota,Fortuner,"KSh 2,750,000","Nairobi, Nairobi Central, 3 hours ago",2010,170000 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-fortuner-3-0-d-awd-2010-white-dhpW0xmyHtmOCBtnD9Z5DtwN.html?page=11&pos=17&cur_pos=17&ads_per_page=20&ads_count=27284&lid=dMKmrP0vQ51H967c&indexPosition=216
