Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Toyota,Hilux,"KSh 4,000,000","Nairobi, Kilimani, 7 hours ago",2015,104000 km,Manual,White,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-hilux-2015-white-2QNipakmvMjCGUayOPTw2l4X.html?page=6&pos=19&cur_pos=19&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=118
Mercedes-Benz,C200,"KSh 4,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,32000 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-c200-2017-gray-8SO1xUTgGgDqNSQqTYxff2pR.html?page=7&pos=2&cur_pos=2&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=121
Toyota,Vellfire,"KSh 4,000,000","Mombasa, Mombasa CBD, 1 hour ago",2017,87260 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-vellfire-2017-black-i7gADrObc5Bg9mw9JOGeoZwy.html?page=7&pos=5&cur_pos=5&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=124
Toyota,Harrier,"KSh 4,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-harrier-2-5-hybrid-4wd-2017-black-cS0T5zsxc9Fgi4DdyZdj9m7a.html?page=7&pos=9&cur_pos=9&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=128
Audi,A6,"KSh 4,000,000","Mombasa, Tudor, 1 hour ago",2018,47284 km,Automatic,White,Foreign Used,https://jiji.co.ke/tudor/cars/audi-a6-2018-white-sC39yVTlKE6pFmnI7gEFm6wv.html?page=7&pos=12&cur_pos=12&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=131
BMW,X3,"KSh 4,000,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-x3-xdrive28d-awd-2016-white-jDYhhiuycuwul6hJrdAgyt0w.html?page=7&pos=15&cur_pos=15&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=134
Volkswagen,Arteon,"KSh 4,000,000","Mombasa, Mombasa CBD, 1 hour ago",2022,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-arteon-2022-white-9YeatP3bnVSbmWbrbGhbdjvy.html?page=7&pos=18&cur_pos=18&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=137
Toyota,Harrier,"KSh 4,000,000","Nairobi, 2 hours ago",2016,,Automatic,Brown,Foreign Used,https://jiji.co.ke/nairobi/cars/toyota-harrier-2016-brown-5PcXFm4Pnle89ontGMa9XjLd.html?page=8&pos=1&cur_pos=1&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=140
Toyota,Alphard,"KSh 4,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,129630 km,Automatic,Pearl,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-alphard-2-5-petrol-awd-2017-pearl-fHu41msrCj3rFbbBx1vrv7kD.html?page=8&pos=4&cur_pos=4&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=143
Toyota,Land Cruiser Prado,"KSh 4,000,000","Mombasa, Ganjoni, 1 hour ago",2018,86523 km,Automatic,Gray,Local Used,https://jiji.co.ke/ganjoni/cars/toyota-land-cruiser-prado-2018-gray-u22FYK6RV8bUb1tBYVabqLuS.html?page=8&pos=7&cur_pos=7&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=146
Toyota,RAV4,"KSh 4,000,000","Nairobi, 1 hour ago",2016,,Automatic,Red,Foreign Used,https://jiji.co.ke/nairobi/cars/toyota-rav4-2016-red-sp3rV3w9dCc05vIkA4qidyIu.html?page=8&pos=10&cur_pos=10&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=149
Toyota,FJ Cruiser,"KSh 4,000,000","Mombasa, Mombasa CBD, 1 hour ago",2017,72275 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-fj-cruiser-2017-black-ksOBTYqCI4FBbjmMYBMi1hxt.html?page=8&pos=12&cur_pos=12&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=151
Mercedes-Benz,CLA-Class,"KSh 4,000,000","Mombasa, Mombasa CBD, 2 hours ago",2016,,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-cla-class-amg-cla-45-4matic-sedan-2016-brown-oBSjoflU46zS9Q2t1sfP3uEF.html?page=8&pos=15&cur_pos=15&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=154
Toyota,Land Cruiser Prado,"KSh 4,000,000","Mombasa, Mombasa CBD, 57 min ago",2014,109000 km,AMT,,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-land-cruiser-prado-2-7-vvt-i-2014-black-7oJZiVHslHjDxFRUdAAYWRid.html?page=8&pos=18&cur_pos=18&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=157
Toyota,Hilux,"KSh 4,000,000","Mombasa, Mombasa CBD, 2 hours ago",2014,95132 km,Manual,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-hilux-2014-gray-8QhEL0IBDUTdpOSJ0pvPlrdl.html?page=9&pos=2&cur_pos=2&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=161
Toyota,Hilux,"KSh 4,000,000","Mombasa, Mombasa CBD, 2 hours ago",2015,75000 km,Manual,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-hilux-2015-white-7pDqLm5aVuypO67f81e3RrqO.html?page=9&pos=5&cur_pos=5&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=164
Mercedes-Benz,E350,"KSh 4,000,000","Mombasa, Mombasa CBD, 2 hours ago",2014,,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-e350-2014-black-19YtOJPSFcaGIc2FMgHXXVi.html?page=9&pos=7&cur_pos=7&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=166
Volkswagen,Tiguan,"KSh 4,000,000","Mombasa, Mombasa CBD, 1 hour ago",2019,109000 km,AMT,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-tiguan-2-0t-s-awd-4motion-2019-gold-8vDlO9QFxH61e3Ts1zApowaE.html?page=9&pos=10&cur_pos=10&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=169
Mercedes-Benz,C200,"KSh 4,000,000","Mombasa, Mombasa CBD, 2 hours ago",2016,53000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-c200-2016-black-43qMkc7osLrjYO8xfH5PaIFk.html?page=9&pos=14&cur_pos=14&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=173
Mazda,CX-8,"KSh 4,000,000","Nairobi, Parklands/Highridge, 2 hours ago",2019,,Automatic,Gray,Foreign Used,https://jiji.co.ke/parklands-highridge/cars/mazda-cx-8-2019-gray-ftsJOqROsGaEHwi2CDMisLUM.html?page=9&pos=17&cur_pos=17&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=176
Jeep,Grand Cherokee,"KSh 4,000,000","Nairobi, Upperhill, 1 hour ago",2016,132000 km,Automatic,White,Foreign Used,https://jiji.co.ke/upperhill/cars/jeep-grand-cherokee-2016-white-uRViVyFfhEfVwcoTeSrDXTzn.html?page=9&pos=20&cur_pos=20&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=179
Volkswagen,Arteon,"KSh 4,000,000","Mombasa, Mombasa CBD, 2 hours ago",2019,45000 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/volkswagen-arteon-2019-white-sjx33P4kY1QtnTjCONuT7dQ.html?page=10&pos=3&cur_pos=3&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=182
Subaru,Impreza,"KSh 4,000,000","Nairobi, Parklands/Highridge, 7 hours ago",2016,,Manual,,Foreign Used,https://jiji.co.ke/parklands-highridge/cars/subaru-impreza-2-0i-premium-awd-2016-black-8rfDQ55LxRVcGwsTrHE7aO7O.html?page=10&pos=6&cur_pos=6&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=185
Mazda,CX-8,"KSh 4,000,000","Mombasa, Mombasa CBD, 2 hours ago",2019,76000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-cx-8-2-5-25t-fwd-7-seater-2019-red-chEgP76fwmvplgSAqmTFLdFW.html?page=10&pos=9&cur_pos=9&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=188
Peugeot,3008,"KSh 4,000,000","Mombasa, Mombasa CBD, 2 hours ago",2018,48000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/peugeot-3008-2018-black-nFEVCDrYMh4ynEiuNQGzppQW.html?page=10&pos=11&cur_pos=11&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=190
Jeep,Wrangler,"KSh 4,000,000","Nairobi, Nairobi Central, 1 hour ago",2014,,Automatic,White,Local Used,https://jiji.co.ke/nairobi-central/cars/jeep-wrangler-2014-white-ixKGuVc9sgJXz2mQ6dOk4FI0.html?page=10&pos=14&cur_pos=14&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=193
Mitsubishi,Pajero,"KSh 4,000,000","Mombasa, Tudor, 1 hour ago",2018,40755 km,Automatic,Black,Foreign Used,https://jiji.co.ke/tudor/cars/mitsubishi-pajero-2018-black-1GaKSnCOS5n0UWzpfe1ztSG.html?page=10&pos=17&cur_pos=17&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=196
Toyota,Urban Cruiser,"KSh 4,000,000","Nairobi, Parklands/Highridge, 2 hours ago",2024,,Automatic,White,Brand New,https://jiji.co.ke/parklands-highridge/cars/new-toyota-urban-cruiser-2024-white-3vkD99vAtSVXFqchhmuJCzq4.html?page=10&pos=20&cur_pos=20&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=199
Toyota,Land Cruiser Prado,"KSh 4,000,000","Nairobi, Nairobi Central, 1 hour ago",2013,121000 km,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-4-0-i-2013-white-mXiaFpgP7WzgAzTqBYbgOtJm.html?page=11&pos=2&cur_pos=2&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=201
Toyota,Land Cruiser Prado,"KSh 4,000,000","Nairobi, Kilimani, 4 hours ago",2015,170000 km,AMT,White,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-land-cruiser-prado-2015-white-zYVKZM5laQbJgyXAHWSjUfB7.html?page=11&pos=5&cur_pos=5&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=204
Volvo,XC60,"KSh 4,000,000","Nairobi, Ridgeways, 1 hour ago",2018,105700 km,Automatic,,Foreign Used,https://jiji.co.ke/ridgeways/cars/volvo-xc60-t5-momentum-awd-2018-black-wp7x83pDpZFHtSArpJIiSA6X.html?page=11&pos=8&cur_pos=8&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=207
Toyota,Land Cruiser Prado,"KSh 4,000,000","Nairobi, Nairobi Central, 1 hour ago",2012,,Automatic,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-land-cruiser-prado-2012-black-lgVbUqpeaQnjCNCe9XzKJTDg.html?page=11&pos=11&cur_pos=11&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=210
Audi,A5,"KSh 4,000,000","Mombasa, Mombasa CBD, 1 hour ago",2018,68878 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/audi-a5-2-0t-premium-awd-quattro-coupe-2018-white-lnOhkdHnGoWoENLiPj55FB0p.html?page=11&pos=14&cur_pos=14&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=213
Land Rover,Defender,"KSh 4,000,000","Nairobi, Karen, 1 hour ago",2008,,Manual,Green,Local Used,https://jiji.co.ke/karen/cars/land-rover-defender-2008-green-k5Yki2anPARbaDmk0UBZB1xL.html?page=11&pos=17&cur_pos=17&ads_per_page=20&ads_count=34651&lid=w31PubD6pvFOcYfr&indexPosition=216
