Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Toyota,FJ Cruiser,"KSh 5,000,000","Nairobi, Parklands/Highridge, 2 hours ago",2018,,Automatic,White,Foreign Used,https://jiji.co.ke/parklands-highridge/cars/toyota-fj-cruiser-2018-white-AY3xw154BjlHsZVT6cQdouSw.html?page=9&pos=6&cur_pos=6&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=165
Mitsubishi,Pajero,"KSh 5,000,000","Mombasa, Mombasa CBD, 56 min ago",2016,72000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-pajero-v80-3-2-di-d-2016-silver-bev45StbW6qsA8hsrsRMMeBN.html?page=9&pos=9&cur_pos=9&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=168
Mercedes-Benz,C180,"KSh 5,000,000","Mombasa, Mombasa CBD, 2 hours ago",2019,,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-c180-2019-blue-8FDQ4P3iWpcdM2NPX2GuF9xy.html?page=9&pos=11&cur_pos=11&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=170
Mercedes-Benz,C180,"KSh 5,000,000","Mombasa, Mombasa CBD, 2 hours ago",2018,,Automatic,Off white,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-c180-2018-off-white-pWBvqvDJf7ViQwf173pQaezv.html?page=9&pos=15&cur_pos=15&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=174
Land Rover,Range Rover Sport,"KSh 5,000,000","Nairobi, Nairobi Central, 20 min ago",2014,87000 km,Automatic,White,Local Used,https://jiji.co.ke/nairobi-central/cars/land-rover-range-rover-sport-2014-white-iEQsT4ceIkauW3IVWhYDZZID.html?page=9&pos=18&cur_pos=18&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=177
Toyota,FJ Cruiser,"KSh 5,000,000","Mombasa, Mombasa CBD, 35 min ago",2018,52000 km,Automatic,Brown,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-fj-cruiser-2018-brown-643mnnQ2Lsbjp1saZ0H8K8zs.html?page=10&pos=1&cur_pos=1&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=180
Land Rover,Range Rover Evoque,"KSh 5,000,000","Mombasa, Mombasa CBD, 2 hours ago",2018,36100 km,Automatic,Off white,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-evoque-hse-4x4-5-door-2018-off-white-zrPoYEtBehF5POajrr29hA8I.html?page=10&pos=4&cur_pos=4&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=183
Toyota,Hilux,"KSh 5,000,000","Mombasa, Mombasa CBD, 2 hours ago",2018,65300 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-hilux-2018-white-94o9tTpK35kN6UgeM5kCpBfy.html?page=10&pos=7&cur_pos=7&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=186
Mercedes-Benz,GLC-Class,"KSh 5,000,000","Mombasa, Mombasa CBD, 2 hours ago",2018,56200 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-glc-class-2018-silver-96syZkNIAssS4oLyC0tOP7RL.html?page=10&pos=10&cur_pos=10&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=189
Mercedes-Benz,GLC-Class,"KSh 5,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,62000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-glc-class-2017-ivory-mrh6b5DCeYLGEDgG6uE1QZx9.html?page=10&pos=13&cur_pos=13&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=192
Toyota,FJ Cruiser,"KSh 5,000,000","Mombasa, Mombasa CBD, 2 hours ago",2018,58000 km,Automatic,Orange,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-fj-cruiser-2018-orange-q1WWlz5EdOp5SGKckRRrhLoJ.html?page=10&pos=16&cur_pos=16&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=195
Land Rover,Range Rover Evoque,"KSh 5,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,52000 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-evoque-hse-4x4-5-door-2017-gray-saXF9XWn3KdD5pTYXtcDzEvH.html?page=10&pos=18&cur_pos=18&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=197
Mercedes-Benz,GLC-Class,"KSh 5,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,57241 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mercedes-benz-glc-class-2017-white-zo4xwCRgXO64cPUQhFgMuuqS.html?page=11&pos=1&cur_pos=1&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=200
Land Rover,Range Rover Evoque,"KSh 5,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,56700 km,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-evoque-2017-red-1I2aoMSHXu5t0Y7fgqU3h7yB.html?page=11&pos=4&cur_pos=4&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=203
Land Rover,Range Rover Evoque,"KSh 5,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,58000 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/land-rover-range-rover-evoque-2017-silver-itvwzfZX5liw7BrQ6VMWKgQh.html?page=11&pos=7&cur_pos=7&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=206
BMW,X3,"KSh 5,000,000","Mombasa, Mombasa CBD, 2 hours ago",2018,43521 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/bmw-x3-2018-white-yTmq9YFdB5mrObciIsyXh3Gb.html?page=11&pos=9&cur_pos=9&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=208
Toyota,Hilux,"KSh 5,000,000","Mombasa, Mombasa CBD, 2 hours ago",2017,58000 km,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-hilux-2017-gray-353VzBTnx2psVHiDUHoWVNP5.html?page=11&pos=13&cur_pos=13&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=212
Toyota,RAV4,"KSh 5,000,000","Mombasa, Mombasa CBD, 2 hours ago",2020,55111 km,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-rav4-2020-red-pASUGzjHe3MbXJVdwaHY7ky.html?page=11&pos=15&cur_pos=15&ads_per_page=20&ads_count=37442&lid=WfQVBmmykIAmnp8E&indexPosition=214
