Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Toyota,Mark X,"KSh 1,170,000","Nairobi, Ridgeways, 1 hour ago",2011,,Automatic,Black,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-mark-x-2011-black-mWVx0mFh9XjIULHjZ4RkRc1g.html?page=2&pos=20&cur_pos=20&ads_per_page=20&ads_count=1902&lid=6teSzdnzZJ3KlPRX&indexPosition=39
Toyota,Premio,"KSh 1,170,000","Nairobi, Nairobi Central, 5 hours ago",2010,,Automatic,White,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-premio-2010-white-oAYbaK6ujQgu8YwR9aQSSNvQ.html?page=3&pos=3&cur_pos=3&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=42
Toyota,Vitz,"KSh 1,170,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-vitz-2017-white-90kj3vmB6QCvo7ogN9WK2yX4.html?page=3&pos=6&cur_pos=6&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=45
Mazda,Demio,"KSh 1,170,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-demio-2016-silver-zAITSG34kOZ25mX99LzONzX.html?page=3&pos=9&cur_pos=9&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=48
Toyota,Vitz,"KSh 1,170,000","Nairobi, Dagoretti, 5 hours ago",2017,63000 km,Automatic,White,Local Used,https://jiji.co.ke/dagoretti/cars/toyota-vitz-2017-white-nmPBrEnE2VBGcwwLWhkofRsI.html?page=3&pos=12&cur_pos=12&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=51
Toyota,Harrier,"KSh 1,170,000","Nairobi, Runda, 1 hour ago",2006,,Automatic,Silver,Local Used,https://jiji.co.ke/karura/cars/toyota-harrier-2006-silver-kqCbtLcUS6E4RlAe0FeVzO5F.html?page=3&pos=15&cur_pos=15&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=54
Toyota,Harrier,"KSh 1,170,000","Nairobi, Nairobi Central, 2 hours ago",2006,135000 km,Automatic,Silver,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-harrier-2006-silver-agXRw9FFun2dThZL3tmqXD5u.html?page=3&pos=18&cur_pos=18&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=57
Nissan,X-Trail,"KSh 1,170,000","Nairobi, Nairobi Central, 5 hours ago",2010,130000 km,CVT,Black,Local Used,https://jiji.co.ke/nairobi-central/cars/nissan-x-trail-2010-black-zyrPwRPYcSbG6lgiMkmz5tF5.html?page=4&pos=1&cur_pos=1&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=60
Nissan,Note,"KSh 1,165,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Other,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-note-1-2-petrol-2017-kMY0XIz7Ki9pWpeYMUBwcwqG.html?page=4&pos=3&cur_pos=3&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=62
Subaru,Forester,"KSh 1,165,000","Nairobi, Embakasi, 3 hours ago",2010,,Automatic,Black,Local Used,https://jiji.co.ke/embakasi/cars/subaru-forester-2010-black-adyaEX2pVI6KH8HgTYiHB0Pl.html?page=4&pos=7&cur_pos=7&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=66
Toyota,Roomy,"KSh 1,160,000","Nairobi, Kilimani, 5 hours ago",2018,85465 km,Automatic,Red,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-roomy-2018-red-wiyCYfsxXbDTfoSmXswTqsRu.html?page=4&pos=11&cur_pos=11&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=70
Mazda,Demio,"KSh 1,160,000","Nairobi, Runda, 2 hours ago",2017,,Automatic,Red,Local Used,https://jiji.co.ke/karura/cars/mazda-demio-2017-red-qaMzQsnY7jOaPjLzJgQ4w6i4.html?page=4&pos=14&cur_pos=14&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=73
Toyota,RAV4,"KSh 1,160,000","Kiambu, Ruaka, 1 hour ago",2007,131000 km,Automatic,White,Local Used,https://jiji.co.ke/ruaka-banana/cars/toyota-rav4-2007-white-twzLPL1m8pmYd6kFpq8it80p.html?page=4&pos=16&cur_pos=16&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=75
Toyota,Allion,"KSh 1,160,000","Mombasa, Mombasa CBD, 2 hours ago",2013,,Automatic,Silver,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-allion-2013-silver-fGhPxShhN7yYFF1GRGcVDhUu.html?page=4&pos=19&cur_pos=19&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=78
Nissan,Juke,"KSh 1,159,000","Nairobi, Ridgeways, 2 hours ago",2015,,Automatic,White,Local Used,https://jiji.co.ke/ridgeways/cars/nissan-juke-2015-white-eRfbTGcmFhoksCEsmK0aAasZ.html?page=5&pos=2&cur_pos=2&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=81
Toyota,Premio,"KSh 1,150,000","Nairobi, Ridgeways, 2 hours ago",2011,,Automatic,,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-premio-1-5-fwd-2011-gray-fzYSU5NMGHqAB3s7umt1nzsL.html?page=5&pos=5&cur_pos=5&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=84
Nissan,Note,"KSh 1,150,000","Nairobi, Upperhill, 5 hours ago",2017,,Automatic,Silver,Foreign Used,https://jiji.co.ke/upperhill/cars/nissan-note-2017-silver-laCZ2LSrzmdhoIFQYLjlxg3X.html?page=5&pos=7&cur_pos=7&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=86
Subaru,Legacy,"KSh 1,150,000","Nairobi, Ridgeways, 2 hours ago",2010,,Automatic,White,Local Used,https://jiji.co.ke/ridgeways/cars/subaru-legacy-2010-white-qaFmKrTlx1yB1Bf2ZF2oDqgK.html?page=5&pos=10&cur_pos=10&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=89
Subaru,Forester,"KSh 1,150,000","Nairobi, Lavington, 2 hours ago",2008,163000 km,Automatic,Ivory,Local Used,https://jiji.co.ke/lavington/cars/subaru-forester-2008-ivory-b3OUPD3WwkBP4B1QR3PLtvUd.html?page=5&pos=13&cur_pos=13&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=92
Mitsubishi,Mirage,"KSh 1,150,000","Mombasa, Mombasa CBD, 2 hours ago",2018,49000 km,CVT,Burgundy,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mitsubishi-mirage-2018-burgundy-dbOsk3o4fF0KhgaJhRolZJm4.html?page=5&pos=16&cur_pos=16&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=95
Mazda,Demio,"KSh 1,150,000","Mombasa, Mombasa CBD, 2 hours ago",2016,79000 km,Automatic,Black,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-demio-2016-black-2zCOGuSt49xXknmHjXK9xYOk.html?page=5&pos=19&cur_pos=19&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=98
Mazda,Demio,"KSh 1,150,000","Mombasa, Mombasa CBD, 1 hour ago",2016,36000 km,Automatic,Red,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-demio-2016-red-ziUfVXMqE66cRDritusKmlbk.html?page=6&pos=1&cur_pos=1&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=100
Audi,A3,"KSh 1,150,000","Nairobi, Upperhill, 5 hours ago",2012,,Automatic,White,Local Used,https://jiji.co.ke/upperhill/cars/audi-a3-2012-white-kk4BJ2IhgSyjnaO6FYkEyxP4.html?page=6&pos=4&cur_pos=4&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=103
Nissan,Note,"KSh 1,150,000","Kiambu, Kiambu / Kiambu , 2 hours ago",2016,,Automatic,White,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/nissan-note-2016-white-e0OHvhDcXtfP5leMiZaMY2Sm.html?page=6&pos=7&cur_pos=7&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=106
Toyota,Roomy,"KSh 1,150,000","Nairobi, Kilimani, 2 hours ago",2018,126000 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-roomy-2018-blue-zgXfig9CcrtsS9szV67n82Z0.html?page=6&pos=10&cur_pos=10&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=109
Toyota,Roomy,"KSh 1,150,000","Nairobi, Kilimani, 2 hours ago",2018,89000 km,Automatic,,Foreign Used,https://jiji.co.ke/kilimani/cars/toyota-roomy-1-0-fwd-2018-silver-6207f1mpViy63KNEOVBn6hKj.html?page=6&pos=13&cur_pos=13&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=112
Nissan,Note,"KSh 1,150,000","Mombasa, Nyali, 46 min ago",2017,89000 km,Automatic,Other,Foreign Used,https://jiji.co.ke/nyali/cars/nissan-note-1-2-petrol-2017-rYBxOJxYKAekOkVu4kOLB73H.html?page=6&pos=16&cur_pos=16&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=115
Toyota,Auris,"KSh 1,150,000","Nairobi, Ridgeways, 2 hours ago",2012,88000 km,Automatic,Red,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-auris-2012-red-paGvIx5GtuWQiLSl74ITj6r4.html?page=6&pos=19&cur_pos=19&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=118
Mitsubishi,Outlander,"KSh 1,150,000","Kiambu, Ruaka, 2 hours ago",2009,,Automatic,Silver,Local Used,https://jiji.co.ke/ruaka-banana/cars/mitsubishi-outlander-2009-silver-rsjLxydm4Rkp1eBZvse5HeYi.html?page=7&pos=2&cur_pos=2&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=121
Daihatsu,Move,"KSh 1,150,000","Nairobi, Westlands, 1 hour ago",2018,117847 km,Automatic,White,Foreign Used,https://jiji.co.ke/westlands/cars/daihatsu-move-2018-white-A39xT2l3L0cOY74klXNOGmNu.html?page=7&pos=4&cur_pos=4&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=123
Toyota,Passo,"KSh 1,150,000","Mombasa, Mombasa CBD, 48 min ago",2017,78632 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-1-0-awd-2017-silver-2CkdkwrC22a48V9wRX4ZcFOb.html?page=7&pos=6&cur_pos=6&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=125
Toyota,Vitz,"KSh 1,150,000","Mombasa, Mvita, 01/05",2018,43000 km,Automatic,,Foreign Used,https://jiji.co.ke/mvita/cars/toyota-vitz-1-0-fwd-5dr-2018-white-aIi0J9OVUbP7i4yHza5ypOp1.html?page=7&pos=11&cur_pos=11&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=130
Toyota,Probox,"KSh 1,150,000","Mombasa, Mombasa CBD, 2 hours ago",2018,82800 km,Automatic,Beige,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-probox-2018-beige-ksVxV2vHOBSqbZz8F2ZcHxwz.html?page=7&pos=14&cur_pos=14&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=133
Nissan,Note,"KSh 1,150,000","Mombasa, Mombasa CBD, 1 hour ago",2016,60000 km,Automatic,Off white,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-note-2016-off-white-fwqzgBpfNrzpeBgXvcJ590ne.html?page=7&pos=16&cur_pos=16&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=135
Nissan,Latio,"KSh 1,150,000","Nairobi, Westlands, 1 hour ago",2017,,Automatic,,Foreign Used,https://jiji.co.ke/westlands/cars/nissan-latio-1-2-2017-white-oPjq1UBB9DjRlNoRxcaCGjpb.html?page=7&pos=19&cur_pos=19&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=138
Nissan,Note,"KSh 1,150,000","Nairobi, Kilimani, 5 hours ago",2018,20799 km,Automatic,Silver,Foreign Used,https://jiji.co.ke/kilimani/cars/nissan-note-1-2-petrol-2018-silver-wIvpiOmtfbCKvb3EH8Fumc2e.html?page=8&pos=2&cur_pos=2&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=141
Nissan,Juke,"KSh 1,150,000","Nairobi, Ridgeways, 2 hours ago",2014,,Automatic,Gray,Local Used,https://jiji.co.ke/ridgeways/cars/nissan-juke-2014-gray-s4EyHkig2DABPQ5C2yLvWZqC.html?page=8&pos=4&cur_pos=4&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=143
Toyota,Spade,"KSh 1,150,000","Mombasa, Mombasa CBD, 1 hour ago",2016,42000 km,Automatic,,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-spade-1-5-2016-white-z7cfudP9WsQUSxdp6pXnjG4T.html?page=8&pos=6&cur_pos=6&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=145
Toyota,Probox,"KSh 1,150,000","Mombasa, Mombasa CBD, 2 hours ago",2018,56321 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-probox-2018-white-B4cqEGA3YYq1oEvEr16qB5Fm.html?page=8&pos=9&cur_pos=9&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=148
Nissan,Note,"KSh 1,150,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-note-1-2-petrol-2017-white-aLPUrht8xvZZzCbuEDWtHhYp.html?page=8&pos=12&cur_pos=12&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=151
Nissan,Note,"KSh 1,150,000","Nairobi, Runda, 2 hours ago",2017,70000 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/karura/cars/nissan-note-2017-blue-AWtucylxQxqdTZElv5j9WTiQ.html?page=8&pos=15&cur_pos=15&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=154
Toyota,Spade,"KSh 1,150,000","Mombasa, Mombasa CBD, 1 hour ago",2017,34000 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-spade-2017-white-tzDQyj7JkMjkHzpcQ1aOnUS0.html?page=8&pos=18&cur_pos=18&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=157
Nissan,Juke,"KSh 1,150,000","Nairobi, Nairobi Central, 2 hours ago",2013,,Automatic,Purple,Local Used,https://jiji.co.ke/nairobi-central/cars/nissan-juke-2013-purple-hqrJ2AtaYcwZeTQH0KkwPIKb.html?page=9&pos=2&cur_pos=2&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=161
Mazda,Demio,"KSh 1,150,000","Mombasa, Mombasa CBD, 1 hour ago",2017,70000 km,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-demio-2017-white-u3oGjlydmwYLS0JN4FDKLJj2.html?page=9&pos=5&cur_pos=5&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=164
Nissan,Juke,"KSh 1,150,000","Nairobi, Nairobi Central, 1 hour ago",2013,,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/nissan-juke-sv-2013-red-b0HG8QR3dcfQ6BAMjrzwtMxD.html?page=9&pos=8&cur_pos=8&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=167
Nissan,Note,"KSh 1,150,000","Nairobi, 1 hour ago",2016,,Automatic,Silver,Foreign Used,https://jiji.co.ke/nairobi/cars/nissan-note-2016-silver-BbcrBbap4rNsg2s1ykAWrB71.html?page=9&pos=11&cur_pos=11&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=170
Toyota,Corolla Fielder,"KSh 1,150,000","Mombasa, Mombasa CBD, 02/05",2013,171000 km,Automatic,Silver,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-corolla-fielder-1-5-petrol-awd-2013-silver-B3zYM5XMjaw6YCRlCQUS0hz7.html?page=9&pos=14&cur_pos=14&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=173
Mazda,Demio,"KSh 1,150,000","Mombasa, Mombasa CBD, 58 min ago",2012,65000 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-demio-2012-blue-Cjh4OKbOnIC5j20ZFaAmk2AG.html?page=9&pos=17&cur_pos=17&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=176
Nissan,Note,"KSh 1,150,000","Kiambu, Kiambu / Kiambu , 2 hours ago",2017,,Automatic,Blue,Foreign Used,https://jiji.co.ke/kiambu-kiambu/cars/nissan-note-2017-blue-myPEvhvXUnc8dpdCMP5xY6d4.html?page=9&pos=20&cur_pos=20&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=179
Honda,Shuttle,"KSh 1,150,000","Mombasa, Mombasa CBD, 1 hour ago",2015,60885 km,Automatic,Pearl,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/honda-shuttle-2015-pearl-uhcb1kfKDDPx833FZRn9cDLT.html?page=10&pos=3&cur_pos=3&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=182
Nissan,Note,"KSh 1,150,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Brown,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-note-2017-brown-pzC798ormKfGk9uATM1dmMDo.html?page=10&pos=6&cur_pos=6&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=185
Mazda,Demio,"KSh 1,150,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Other,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-demio-2017-8QACgYgvRjKwjAuoZsCx6q2A.html?page=10&pos=9&cur_pos=9&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=188
Mazda,Demio,"KSh 1,150,000","Mombasa, Mombasa CBD, 54 min ago",2016,72000 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-demio-2016-blue-wDV33aBE8eLirD7VTGGQb4Qz.html?page=10&pos=12&cur_pos=12&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=191
Nissan,Note,"KSh 1,150,000","Mombasa, Mombasa CBD, 2 hours ago",2017,65000 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-note-2017-blue-siK0uyKpIZtGbDwQJHPNg4ug.html?page=10&pos=15&cur_pos=15&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=194
Honda,Fit,"KSh 1,150,000","Nairobi, Nairobi Central, 2 hours ago",2016,,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/honda-fit-lx-2016-purple-dTSQKUs7w0UQtkOAZQYtyOBh.html?page=10&pos=18&cur_pos=18&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=197
Peugeot,208,"KSh 1,150,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,White,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/peugeot-208-2016-white-6caQgFBsPsHbaJAfdbEPDZe9.html?page=11&pos=1&cur_pos=1&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=200
Peugeot,208,"KSh 1,150,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Orange,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/peugeot-208-2017-orange-nJ2Qa9sML7FSRUOulKEBjJSj.html?page=11&pos=4&cur_pos=4&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=203
Mazda,Demio,"KSh 1,150,000","Mombasa, Mombasa CBD, 2 hours ago",2017,,Automatic,Gray,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-demio-2017-mNyGvHknhYxbJd2z6GJjcGNQ.html?page=11&pos=7&cur_pos=7&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=206
Suzuki,Swift,"KSh 1,150,000","Mombasa, Mombasa CBD, 2 hours ago",2016,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/suzuki-swift-2016-silver-aM4Errym5JAd48hgSi2RZlVJ.html?page=11&pos=10&cur_pos=10&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=209
Nissan,Note,"KSh 1,150,000","Mombasa, Mombasa CBD, 1 hour ago",2017,76465 km,Automatic,Teal,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/nissan-note-2017-teal-s8qHv4jDbggUznsWfojuXBdt.html?page=11&pos=13&cur_pos=13&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=212
Mazda,Demio,"KSh 1,150,000","Mombasa, Mombasa CBD, 1 hour ago",2017,,Automatic,Other,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/mazda-demio-2017-fbK7wOHZTm0b5Wq27M3vk7u.html?page=11&pos=16&cur_pos=16&ads_per_page=20&ads_count=1904&lid=6teSzdnzZJ3KlPRX&indexPosition=215
