Make,Model,Price,Location,Year,Mileage,Transmission,Color,Previous Ownership,URL
Toyota,Probox,"KSh 730,000","Nairobi, Nairobi Central, 22 min ago",2011,123885 km,Automatic,White,Local Used,https://jiji.co.ke/nairobi-central/cars/toyota-probox-2011-white-mMv5DbjooL9RClT6GFlUlgJA.html?page=8&pos=12&cur_pos=12&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=151
Mitsubishi,Pajero,"KSh 730,000","Nairobi, Parklands/Highridge, 9 hours ago",1995,,Automatic,Green,Local Used,https://jiji.co.ke/parklands-highridge/cars/mitsubishi-pajero-1995-green-x5gBtM4kY4S0GwWV6BbXrD1Z.html?page=8&pos=15&cur_pos=15&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=154
Toyota,Probox,"KSh 730,000","Nairobi, Umoja, 4 hours ago",2012,,Automatic,White,Local Used,https://jiji.co.ke/umoja/cars/toyota-probox-2012-white-s4wJXCbdw3KdG0E3A9DDelmA.html?page=8&pos=17&cur_pos=17&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=156
Volkswagen,Golf,"KSh 730,000","Nairobi, Upperhill, 19 min ago",2008,,Automatic,Black,Local Used,https://jiji.co.ke/upperhill/cars/volkswagen-golf-2008-black-eNAjD3iCIn9dm0SUfEMCOsWW.html?page=8&pos=20&cur_pos=20&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=159
Mazda,Demio,"KSh 730,000","Nairobi, Ridgeways, 41 min ago",2014,114075 km,Automatic,White,Local Used,https://jiji.co.ke/ridgeways/cars/mazda-demio-2014-white-WwikSdoGDKtakKsZzEZcilM.html?page=9&pos=2&cur_pos=2&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=161
Toyota,Passo,"KSh 730,000","Mombasa, Mombasa CBD, 1 hour ago",2013,98538 km,Automatic,Black,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-passo-2013-black-XiaVMetIbgLbNJZ86a6ks5J.html?page=9&pos=5&cur_pos=5&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=164
Nissan,Sylphy,"KSh 730,000","Kiambu, Ruaka, 27 min ago",2011,89000 km,Automatic,Gray,Local Used,https://jiji.co.ke/ruaka-banana/cars/nissan-sylphy-2011-gray-uvPnDwnAoBuNfiJ25cpMq86r.html?page=9&pos=7&cur_pos=7&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=166
Toyota,Probox,"KSh 730,000","Mombasa, Mombasa CBD, 1 hour ago",2012,148000 km,Automatic,,Local Used,https://jiji.co.ke/mombasa-cbd/cars/toyota-probox-2012-1-5-dx-2wd-silver-dQ1b3VLFVxVUyV2OsclNfUQ7.html?page=9&pos=10&cur_pos=10&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=169
Honda,Fit,"KSh 730,000","Nairobi, Nairobi Central, 1 hour ago",2012,121000 km,Automatic,Brown,Local Used,https://jiji.co.ke/nairobi-central/cars/honda-fit-2012-brown-knLJ6rCNFqenydlbQPTlMJYE.html?page=9&pos=14&cur_pos=14&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=173
Nissan,X-Trail,"KSh 730,000","Kiambu, Ruaka, 43 min ago",2007,,Automatic,White,Local Used,https://jiji.co.ke/ruaka-banana/cars/nissan-x-trail-2007-white-wp8fJsXXWnErPcMd20WCcxmY.html?page=9&pos=17&cur_pos=17&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=176
Mazda,Demio,"KSh 730,000","Nairobi, Nairobi Central, 40 min ago",2014,,Automatic,White,Local Used,https://jiji.co.ke/nairobi-central/cars/mazda-demio-2014-white-5vpL2v3ANxjntcHY1Sn3bjoz.html?page=9&pos=20&cur_pos=20&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=179
Subaru,Impreza,"KSh 730,000","Nairobi, Donholm, 1 hour ago",2008,,Automatic,Silver,Local Used,https://jiji.co.ke/lower-savannah/cars/subaru-impreza-2008-silver-4YK3zPjcJWSQ15EBfdnFU6UW.html?page=10&pos=3&cur_pos=3&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=182
Honda,Fit,"KSh 730,000","Kajiado, Kitengela, 27/05",2011,,Automatic,,Local Used,https://jiji.co.ke/kitengela/cars/honda-fit-automatic-2011-black-tOCFV3cCLwdlUJwQggTfuDcn.html?page=10&pos=6&cur_pos=6&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=185
Toyota,Probox,"KSh 730,000","Mombasa, Kizingo / Mombasa, 9 hours ago",2007,,Automatic,,Local Used,https://jiji.co.ke/kizingo/cars/toyota-probox-1-5-dx-2wd-2007-silver-mLYoWahga6n3Jk1YJFFhuVap.html?page=10&pos=9&cur_pos=9&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=188
Mercedes-Benz,B-Class,"KSh 730,000","Nairobi, Nairobi Central, 46 min ago",2009,,Automatic,Gray,Local Used,https://jiji.co.ke/nairobi-central/cars/mercedes-benz-b-class-b170-ngt-2009-gray-bbBNIVEtypV9ypBTVfwmCqjb.html?page=10&pos=12&cur_pos=12&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=191
Mazda,Demio,"KSh 729,000","Nairobi, Ridgeways, 23 min ago",2013,,Automatic,Silver,Local Used,https://jiji.co.ke/ridgeways/cars/mazda-demio-2013-silver-5AYw8f0pXvdJ2suQMYBuIXju.html?page=10&pos=15&cur_pos=15&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=194
Toyota,Ractis,"KSh 728,000","Kiambu, Kiambu / Kiambu , 32 min ago",2012,155444 km,Automatic,,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/toyota-ractis-1-3-fwd-2012-pink-yEUbpmtIKhJmjU9jpy9cFpoE.html?page=10&pos=18&cur_pos=18&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=197
Daihatsu,Mira,"KSh 725,000","Mombasa, Mombasa CBD, 1 hour ago",2016,,Automatic,Silver,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/daihatsu-mira-2016-silver-zRIWsGbUx7UzbUZ664SZs70D.html?page=11&pos=1&cur_pos=1&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=200
Toyota,Passo,"KSh 725,000","Nairobi, Donholm, 40 min ago",2015,,Automatic,Purple,Local Used,https://jiji.co.ke/lower-savannah/cars/toyota-passo-2015-purple-5qTel05SEtLxQkD9C8jOiOEG.html?page=11&pos=4&cur_pos=4&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=203
Nissan,X-Trail,"KSh 720,400","Nairobi, Kitisuru, 1 hour ago",2009,239635 km,Automatic,Gray,Local Used,https://jiji.co.ke/kitisuru/cars/nissan-x-trail-2009-gray-iVjvlYkE8PH5OTxswuUF6k7a.html?page=11&pos=9&cur_pos=9&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=208
Suzuki,Alto,"KSh 720,000","Nairobi, Upperhill, 3 hours ago",2018,,Automatic,White,Foreign Used,https://jiji.co.ke/upperhill/cars/suzuki-alto-2018-white-C8gSgffsekwfV3vp3s7siGIQ.html?page=11&pos=12&cur_pos=12&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=211
Daihatsu,Mira,"KSh 720,000","Mombasa, Mombasa CBD, 36 min ago",2017,56321 km,Automatic,Blue,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/daihatsu-mira-2017-blue-g1FxyziAI3wyY7mAhqyw93GH.html?page=11&pos=15&cur_pos=15&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=214
Nissan,X-Trail,"KSh 720,000","Nairobi, Nairobi Central, 27/05",2006,,Automatic,,Local Used,https://jiji.co.ke/nairobi-central/cars/nissan-x-trail-2-5-4x4-2006-silver-xkQR4T7hg6vZvuMpyzdCuvB7.html?page=11&pos=17&cur_pos=17&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=216
Toyota,Passo,"KSh 720,000","Nairobi, Roysambu, 51 min ago",2015,,Automatic,White,Local Used,https://jiji.co.ke/roysambu/cars/toyota-passo-2015-white-fXDyYYBHP90NskODrJJ8ZX9q.html?page=11&pos=19&cur_pos=19&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=218
Toyota,Passo,"KSh 720,000","Nairobi, Ridgeways, 24 min ago",2013,,Automatic,White,Local Used,https://jiji.co.ke/ridgeways/cars/toyota-passo-2013-white-shTnEmjQTPmbkLPni8p2Pnl6.html?page=12&pos=2&cur_pos=2&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=221
Suzuki,Wagon,"KSh 720,000","Mombasa, Mombasa CBD, 1 hour ago",2015,70335 km,Automatic,Purple,Foreign Used,https://jiji.co.ke/mombasa-cbd/cars/suzuki-wagon-2015-purple-1DsDbTSud7txGePGQr0Xyiad.html?page=12&pos=5&cur_pos=5&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=224
Nissan,Juke,"KSh 720,000","Kiambu, Kiambu / Kiambu , 27/05",2011,,Automatic,,Local Used,https://jiji.co.ke/kiambu-kiambu/cars/nissan-juke-sv-automatic-2011-white-ndoG2a8jwySpVw4BDOTyTviX.html?page=12&pos=8&cur_pos=8&ads_per_page=20&ads_count=2538&lid=gvqJIsa-XISkJCl3&indexPosition=227
